"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0060562","epithelial tube morphogenesis","4/146","33/1372",0.121212121212121,1.13906185139062,0.278948871419593,0.473172204421833,0.999999950389579,0.999999950389579,"LCN2/ACVRL1/TGFBR2/BMP4",4
"GO:0008015","blood circulation","7/146","61/1372",0.114754098360656,1.07837412980013,0.216016151090289,0.477874113392718,0.999999950389579,0.999999950389579,"ACVRL1/NPPC/NPPB/GHRL/ADM/KLK1/DSC2",7
"GO:0010876","lipid localization","7/146","61/1372",0.114754098360656,1.07837412980013,0.216016151090289,0.477874113392718,0.999999950389579,0.999999950389579,"FABP1/PLTP/RBP2/RBP5/FABP2/GHRL/TNFRSF11A",7
"GO:0044403","biological process involved in symbiotic interaction","7/146","61/1372",0.114754098360656,1.07837412980013,0.216016151090289,0.477874113392718,0.999999950389579,0.999999950389579,"MOG/ITGB7/CR2/CTSB/NECTIN4/TNFRSF4/HAVCR1",7
"GO:0048729","tissue morphogenesis","7/146","61/1372",0.114754098360656,1.07837412980013,0.216016151090289,0.477874113392718,0.999999950389579,0.999999950389579,"LCN2/ACVRL1/MMP12/ACTA2/TGFBR2/TGFBR3/BMP4",7
"GO:0070482","response to oxygen levels","7/146","61/1372",0.114754098360656,1.07837412980013,0.216016151090289,0.477874113392718,0.999999950389579,0.999999950389579,"LCN2/NPPC/FABP1/FAS/TGFBR3/SFRP1/ANGPT2",7
"GO:0097006","regulation of plasma lipoprotein particle levels","3/146","24/1372",0.125,1.17465753424658,0.297781641497678,0.478889579409997,0.999999950389579,0.999999950389579,"PLTP/IL19/FGF21",3
"GO:0106106","cold-induced thermogenesis","3/146","24/1372",0.125,1.17465753424658,0.297781641497678,0.478889579409997,0.999999950389579,0.999999950389579,"LCN2/GHRL/FGF21",3
"GO:0120161","regulation of cold-induced thermogenesis","3/146","24/1372",0.125,1.17465753424658,0.297781641497678,0.478889579409997,0.999999950389579,0.999999950389579,"LCN2/GHRL/FGF21",3
"GO:0097529","myeloid leukocyte migration","10/146","89/1372",0.112359550561798,1.0558719408958,0.188029223953763,0.479468567986961,0.999999950389579,0.999999950389579,"CCN3/THBS4/CCL16/MICOS10-NBL1/CD99/NBL1/CCL24/SFTPD/XG/TNFRSF11A",10
"GO:0003006","developmental process involved in reproduction","6/146","52/1372",0.115384615384615,1.08429926238145,0.213790499012423,0.483412144985019,0.999999950389579,0.999999950389579,"NPPC/CGA/JAM2/GHRL/WFDC2/ANGPT2",6
"GO:0045766","positive regulation of angiogenesis","6/146","52/1372",0.115384615384615,1.08429926238145,0.213790499012423,0.483412144985019,0.999999950389579,0.999999950389579,"EPHA1/GHRL/ADM/CCL24/HSPB6/ANGPT2",6
"GO:0002244","hematopoietic progenitor cell differentiation","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"SFRP1/BMP4",2
"GO:0007044","cell-substrate junction assembly","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"ACVRL1/SFRP1",2
"GO:0019218","regulation of steroid metabolic process","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"CGA/ADM",2
"GO:0031100","animal organ regeneration","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"TGFBR3/ANGPT2",2
"GO:0034381","plasma lipoprotein particle clearance","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"IL19/FGF21",2
"GO:0042698","ovulation cycle","2/146","15/1372",0.133333333333333,1.25296803652968,0.339837480886297,0.485613907466989,0.999999950389579,0.999999950389579,"NPPC/CGA",2
