"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000141384",15.8012050967257,0.710297560587618,0.167409684582151,4.24287019213075,2.20679093785728e-05,0.000249059220486551
"ENSG00000104856",237.061310858963,0.431041594273278,0.10161010011279,4.24211366581484,2.21424491454855e-05,0.000249759848436753
"ENSG00000085063",711.217010286472,-0.402671776911255,0.0949505067724294,-4.24085969205357,2.22665299760556e-05,0.000250917934936983
"ENSG00000186810",66.2475546741096,0.657092299028235,0.154944518121838,4.24082314749297,2.22701559695117e-05,0.000250917934936983
"ENSG00000168807",82.6009062751683,-0.446151650774025,0.105207813255735,-4.24067031684743,2.2285326093038e-05,0.000250947795622951
"ENSG00000144567",443.560095860501,-0.273043233100727,0.0644133359370091,-4.23892396083538,2.24593709059253e-05,0.00025276565437303
"ENSG00000006715",193.820698187903,-0.302544526153593,0.0713779947653585,-4.23862462301092,2.24893329991659e-05,0.000252960825272324
"ENSG00000133112",5344.40027793202,-0.353039076950086,0.083303112541464,-4.23800583410807,2.25513910588797e-05,0.000253516591354001
"ENSG00000125355",13.9395568913672,0.945004059736472,0.22299452386643,4.23779043247947,2.25730318062635e-05,0.000253617628657368
"ENSG00000070831",3509.6488147601,-0.267394085748755,0.0631340587066824,-4.23533812377015,2.28208052813951e-05,0.000256213839691261
"ENSG00000155329",42.7421887762354,0.34271711983492,0.0809225498781202,4.23512507145531,2.28424531794194e-05,0.000256213839691261
"ENSG00000167595",50.7415807888113,-0.35259716437537,0.0832533135779131,-4.2352328000181,2.28315046145928e-05,0.000256213839691261
"ENSG00000068305",230.50665741128,-0.347100397071095,0.0819601535380632,-4.23498959051972,2.28562293395931e-05,0.000256224978122373
"ENSG00000188895",1231.10968237245,-0.252075835648214,0.0595342251476219,-4.23413313977234,2.29434992974092e-05,0.000257059530417702
"ENSG00000229358",8.59073959976594,1.01158346835878,0.238965942058735,4.23317004776415,2.30420144748724e-05,0.000258019071583431
"ENSG00000112378",20.3694168127791,0.668932280286724,0.158063381640846,4.23205092376603,2.3156995896087e-05,0.000259161823417738
"ENSG00000143624",346.326508798342,-0.262414655123806,0.0620097937535209,-4.23182596231271,2.31801747765243e-05,0.000259276463850811
"ENSG00000287644",17.1149445843899,0.62820528904625,0.148477655932413,4.23097526089857,2.32680264681634e-05,0.000260113955676446
"ENSG00000141447",43.4830018526332,-0.550957252529704,0.130229753673297,-4.23065572182432,2.33011069587954e-05,0.000260338566266497
"ENSG00000234506",144.032668834137,-0.549919165940491,0.130010680207759,-4.22979992921898,2.3389924021338e-05,0.000261185313138551
"ENSG00000125651",336.264943338138,0.207729606748819,0.0491338459806818,4.22783119462078,2.35954705456317e-05,0.000263187318651442
"ENSG00000275898",12.048364754074,0.646915822480917,0.153011477781763,4.22789082139052,2.35892200284632e-05,0.000263187318651442
"ENSG00000112208",21.3367758634824,0.716349328758136,0.169561449751056,4.22471811729526,2.39240041111623e-05,0.000266703414017874
"ENSG00000154518",453.310194207644,0.360050205553073,0.0852412116241253,4.22389826109851,2.40112476508373e-05,0.000267527208400991
"ENSG00000133731",56.8516416553664,0.358898842540237,0.085011878477552,4.22174934806325,2.4241359191561e-05,0.000269941002019805
"ENSG00000136485",310.551625760521,-0.268241360791519,0.0636155375498591,-4.21660133864754,2.48011860686981e-05,0.000276021639956127
"ENSG00000225630",25.3394449751652,1.15554200377276,0.27415424727801,4.21493380184976,2.49851464860995e-05,0.000277914692656703
