"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-427389","ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression","13/709","75/11287",0.173333333333333,2.75939821344617,3.95771569347746,0.000719127125355736,0.0123498098327758,0.0123498098327758,"H3-3B/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",13
"R-HSA-109581","Apoptosis","22/709","167/11287",0.131736526946108,2.09719348327323,3.69811507137241,0.000756536385317095,0.0128213008459002,0.0128213008459002,"FADD/CARD8/KPNB1/TICAM2/FAS/CASP7/GZMB/CFLAR/HMGB2/LY96/LMNB1/BMX/TLR4/SEPTIN4/TMED7-TICAM2/BAK1/TNFSF10/OMA1/FASLG/STAT3/APAF1/CASP3",22
"R-HSA-5578749","Transcriptional regulation by small RNAs","13/709","76/11287",0.171052631578947,2.72309034221661,3.90197091009673,0.000818758944616647,0.013520019495721,0.013520019495721,"H3-3B/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",13
"R-HSA-9943962","CHD6, CHD7, CHD8, CHD9 subfamily","13/709","76/11287",0.171052631578947,2.72309034221661,3.90197091009673,0.000818758944616647,0.013520019495721,0.013520019495721,"H3-3B/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",13
"R-HSA-427413","NoRC negatively regulates rRNA expression","16/709","106/11287",0.150943396226415,2.40295925699231,3.75706775392389,0.000902677349948333,0.0147170686928285,0.0147170686928285,"H3-3B/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/H4C16/H2BC7/H2BC17/GTF2H2/H4C14/SAP30/H4C8/H2BC5/H4C15/GTF2H1",16
"R-HSA-912446","Meiotic recombination","14/709","87/11287",0.160919540229885,2.56177552972456,3.78582546466933,0.000980725161345255,0.0157472366838361,0.0157472366838361,"H3-3B/NBN/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",14
"R-HSA-9843940","Regulation of endogenous retroelements by KRAB-ZFP proteins","16/709","107/11287",0.149532710280374,2.38050169384285,3.71449082649434,0.00100112750776208,0.0157472366838361,0.0157472366838361,"H3-3B/H2BC6/H2AC6/ZNF28/H2BC21/H2BC4/H3C6/H4C16/H2BC7/H2BC17/H4C14/H4C8/ZNF224/H2BC5/H4C15/ATF7IP",16
"R-HSA-1236975","Antigen processing-Cross presentation","15/709","97/11287",0.154639175257732,2.46179459962485,3.74324743963868,0.0010025414658964,0.0157472366838361,0.0157472366838361,"B2M/HLA-E/TAP2/NCF1/TLR1/LY96/MYD88/TLR2/NCF2/TLR4/FCGR1A/BTK/PSMB9/TAP1/SNAP23",15
"R-HSA-111471","Apoptotic factor-mediated response","6/709","20/11287",0.3,4.77588152327221,4.37542827283157,0.00108882239695023,0.016652221803689,0.016652221803689,"CARD8/CASP7/SEPTIN4/BAK1/APAF1/CASP3",6
"R-HSA-9909648","Regulation of PD-L1(CD274) expression","24/709","194/11287",0.123711340206186,1.96943567969988,3.52603580007738,0.00109958085067844,0.016652221803689,0.016652221803689,"CD274/MOV10/H3-3B/H2BC6/H2AC6/H2BC21/H2BC4/STAT1/H3C6/RNF185/H4C16/ERLIN1/ASH2L/H2BC7/H2BC17/SPOP/H4C14/H4C8/PDCD1LG2/H2BC5/STAT3/H4C15/PRKAG2/RBBP5",24
"R-HSA-110328","Recognition and association of DNA glycosylase with site containing an affected pyrimidine","11/709","60/11287",0.183333333333333,2.91859426422191,3.85760952052019,0.00112480069636719,0.016652221803689,0.016652221803689,"H2BC6/H2AC6/H2BC21/H2BC4/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",11
"R-HSA-110329","Cleavage of the damaged pyrimidine","11/709","60/11287",0.183333333333333,2.91859426422191,3.85760952052019,0.00112480069636719,0.016652221803689,0.016652221803689,"H2BC6/H2AC6/H2BC21/H2BC4/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",11
"R-HSA-73928","Depyrimidination","11/709","60/11287",0.183333333333333,2.91859426422191,3.85760952052019,0.00112480069636719,0.016652221803689,0.016652221803689,"H2BC6/H2AC6/H2BC21/H2BC4/H4C16/H2BC7/H2BC17/H4C14/H4C8/H2BC5/H4C15",11
"R-HSA-5250941","Negative epigenetic regulation of rRNA expression","16/709","109/11287",0.146788990825688,2.33682276368059,3.63075034874104,0.00122552744971749,0.0179372654004105,0.0179372654004105,"H3-3B/H2BC6/H2AC6/H2BC21/H2BC4/H3C6/H4C16/H2BC7/H2BC17/GTF2H2/H4C14/SAP30/H4C8/H2BC5/H4C15/GTF2H1",16
"R-HSA-933541","TRAF6 mediated IRF7 activation","7/709","28/11287",0.25,3.97990126939351,4.08716659856408,0.00138607914577455,0.0200592128062654,0.0200592128062654,"TBK1/TANK/RIGI/IRF7/RNF135/IFIH1/TRIM25",7
"R-HSA-9679506","SARS-CoV Infections","42/709","415/11287",0.101204819277108,1.61114075483882,3.28399080143405,0.00144647778808983,0.020429776402335,0.020429776402335,"ST3GAL4/TBK1/KPNB1/B2M/TLR7/HLA-E/PARP4/IFNGR1/JAK2/TLR1/PARP10/EDEM2/STAT2/PHF21A/CYSLTR1/ISG15/TLR2/RIGI/PIK3R4/STAT1/NMI/IRF7/ZBP1/RNF135/PARP9/NLRP12/CASP1/PTPN6/IFNGR2/BTK/MGAT2/TLR8/IFIH1/SAP30/PARP8/PARP14/NOD2/AGRN/CNBP/ST6GALNAC2/RIPK3/TRIM25",42
"R-HSA-196854","Metabolism of vitamins and cofactors","24/709","198/11287",0.121212121212121,1.92964910031201,3.41662107888221,0.00146023598767732,0.020429776402335,0.020429776402335,"ACO1/PARP4/CD38/TCN2/CALM2/PARP10/IDH1/NMRK1/VNN1/BST1/COQ5/GSTO2/RETSAT/PARP9/PDZD11/NADK/AASDHPPT/NMNAT1/MTHFS/PARP8/PARP14/AGRN/AKR1C3/MMUT",24
