"Gene","logFC","t","PValue","FDR","SYMBOL","GENENAME"
"ENSG00000197372",-0.136449617019662,-1.11326566272038,0.267936220307047,0.48611986113302,"ZNF675","zinc finger protein 675"
"ENSG00000189051",0.188803926810966,1.11310310699045,0.268005724316761,0.486199136621643,"RNF222","ring finger protein 222"
"ENSG00000176928",-0.181961907571078,-1.11280097497132,0.268134940352419,0.486296374762979,"GCNT4","glucosaminyl (N-acetyl) transferase 4"
"ENSG00000114125",-0.125959780607267,-1.112796701179,0.268136768481955,0.486296374762979,"RNF7","ring finger protein 7"
"ENSG00000145348",-0.124094076438963,-1.11288824500814,0.268097612187928,0.486296374762979,"TBCK","TBC1 domain containing kinase"
"ENSG00000126091",0.113086988934735,1.11269958473248,0.268178312718611,0.486324899402502,"ST3GAL3","ST3 beta-galactoside alpha-2,3-sialyltransferase 3"
"ENSG00000131711",0.177812692923942,1.11261039697724,0.268216469185602,0.486347275629837,"MAP1B","microtubule associated protein 1B"
"ENSG00000276853",0.153470047069336,1.11244177369833,0.268288620227973,0.486431282757898,NA,NA
"ENSG00000162105",0.206882380643935,1.11206088323128,0.268451646518312,0.486647051284634,"SHANK2","SH3 and multiple ankyrin repeat domains 2"
"ENSG00000137486",-0.10544436221472,-1.1120430227076,0.268459292756657,0.486647051284634,"ARRB1","arrestin beta 1"
"ENSG00000130921",-0.120563339975602,-1.11167515343094,0.268616814354516,0.48680303724509,"MTRFR","mitochondrial translation release factor in rescue"
"ENSG00000111880",-0.116901154546131,-1.1116610208855,0.26862286719199,0.48680303724509,"RNGTT","RNA guanylyltransferase and 5'-phosphatase"
"ENSG00000121579",-0.1093547869323,-1.11172454312705,0.268595661953409,0.48680303724509,"NAA50","N-alpha-acetyltransferase 50, NatE catalytic subunit"
"ENSG00000198876",-0.161289963768379,-1.11155075332235,0.268670097020275,0.486808002947066,"DCAF12","DDB1 and CUL4 associated factor 12"
"ENSG00000155252",0.13497466375282,1.11153395885974,0.268677290935378,0.486808002947066,"PI4K2A","phosphatidylinositol 4-kinase type 2 alpha"
"ENSG00000282458",0.113579833496404,1.11145124246998,0.268712724491184,0.486825380262062,NA,NA
"ENSG00000172548",-0.15970737620427,-1.1112122914351,0.26881510317794,0.486879417598637,"NIPAL4","NIPA like domain containing 4"
"ENSG00000231105",-0.150479265801375,-1.11120065793466,0.268820088249465,0.486879417598637,"ECE1-AS1","ECE1 antisense RNA 1"
"ENSG00000185085",-0.128908302339045,-1.11131108072157,0.268772773570466,0.486879417598637,"INTS5","integrator complex subunit 5"
"ENSG00000276644",0.125492835074549,1.11096145311405,0.268922604168815,0.487018267384362,"DACH1","dachshund family transcription factor 1"
"ENSG00000132204",0.222356408474715,1.11077607207877,0.269002071551106,0.487115353636426,NA,NA
"ENSG00000239906",-0.242079741939779,-1.11061037320087,0.269073115596186,0.48715034614137,NA,NA
"ENSG00000147130",0.11397855416918,1.11061517160456,0.269071058078287,0.48715034614137,"ZMYM3","zinc finger MYM-type containing 3"
"ENSG00000071889",-0.0982344902835087,-1.11053332808306,0.269106153437391,0.487163340231941,"FAM3A","FAM3 metabolism regulating signaling molecule A"
"ENSG00000225411",0.173630889338136,1.11043423475177,0.269148649956252,0.487193453240692,NA,NA
"ENSG00000288558",0.196434545102557,1.11004649392817,0.269314978812344,0.487400861837538,"DUS4L-BCAP29","DUS4L-BCAP29 readthrough"
"ENSG00000049323",0.19014845323659,1.11007940049686,0.269300860134245,0.487400861837538,"LTBP1","latent transforming growth factor beta binding protein 1"
"ENSG00000233892",-0.167892843837138,-1.10987371961815,0.269389116678448,0.487441377388205,"PAIP1P1","PAIP1 pseudogene 1"
"ENSG00000156531",-0.129010043862672,-1.10992624123836,0.269366578025621,0.487441377388205,"PHF6","PHD finger protein 6"
"ENSG00000138794",-0.17418992780601,-1.10973080174448,0.269450453800035,0.487505536754232,"CASP6","caspase 6"
"ENSG00000248049",-0.138406862769052,-1.10965559044262,0.269482736690337,0.48751712222919,"UBA6-DT","UBA6 divergent transcript"
"ENSG00000223697",-0.163000032780016,-1.10946720858649,0.269563607494577,0.487616596695107,NA,NA
"ENSG00000115685",-0.107751593115643,-1.10937825581342,0.269601800062905,0.487638858337494,"PPP1R7","protein phosphatase 1 regulatory subunit 7"
"ENSG00000279982",0.200637896693324,1.10919828448693,0.269679083662684,0.487696269878742,NA,NA
"ENSG00000237294",0.191828248341425,1.10912348626518,0.269711208174792,0.487696269878742,NA,NA
"ENSG00000142444",-0.187516549710355,-1.10913693400431,0.269705432412783,0.487696269878742,"TIMM29","translocase of inner mitochondrial membrane 29"
"ENSG00000131634",-0.192991072842707,-1.10870463860266,0.269891144981549,0.487974795005511,"TMEM204","transmembrane protein 204"
"ENSG00000274080",0.226813269551694,1.1083351140293,0.27004996186296,0.48799229003908,NA,NA
"ENSG00000141655",0.205832276260112,1.10813972613613,0.270133963293743,0.48799229003908,"TNFRSF11A","TNF receptor superfamily member 11a"
"ENSG00000270893",-0.181750068013494,-1.10821464046659,0.270101753876338,0.48799229003908,NA,NA
"ENSG00000244274",-0.171228059542892,-1.10824158927904,0.270090167886724,0.48799229003908,"DBNDD2","dysbindin domain containing 2"
"ENSG00000175003",-0.16113443353311,-1.10829712093463,0.270066294484535,0.48799229003908,"SLC22A1","solute carrier family 22 member 1"
"ENSG00000136463",-0.14526172336002,-1.10853076488536,0.269965865568408,0.48799229003908,"TACO1","translational activator of cytochrome c oxidase I"
"ENSG00000185291",0.137625181019175,1.10841208335085,0.270016876090811,0.48799229003908,"IL3RA","interleukin 3 receptor subunit alpha"
"ENSG00000066027",-0.116150042846727,-1.10817471458869,0.27011891967595,0.48799229003908,"PPP2R5A","protein phosphatase 2 regulatory subunit B'alpha"
"ENSG00000168286",-0.111434734223415,-1.10825605861645,0.27008394728782,0.48799229003908,"THAP11","THAP domain containing 11"
"ENSG00000279879",0.213374135409084,1.10804275346922,0.270175660656295,0.4880208165158,NA,NA
"ENSG00000109680",-0.196825175125138,-1.10782697754303,0.27026845838251,0.488094834532617,"TBC1D19","TBC1 domain family member 19"
"ENSG00000169359",-0.111679247028491,-1.1078772530477,0.270246834656945,0.488094834532617,"SLC33A1","solute carrier family 33 member 1"
"ENSG00000273018",0.173407957521171,1.10763731192473,0.27035004525746,0.488195375053685,"FAM106A","family with sequence similarity 106 member A"
"ENSG00000277855",-0.153317090180505,-1.10697900673624,0.270633355645416,0.488660131663793,"LOC105377155","uncharacterized LOC105377155"
"ENSG00000214892",-0.216382556741214,-1.1065193229037,0.270831308912874,0.488703598316397,"USP8P1","USP8 pseudogene 1"
"ENSG00000206195",0.200220998810891,1.10664878779233,0.270775547387385,0.488703598316397,"DUXAP8","double homeobox A pseudogene 8"
"ENSG00000228606",-0.176302258759192,-1.10646808703356,0.270853378799141,0.488703598316397,"DCAF8-DT","DCAF8 divergent transcript"
"ENSG00000183682",0.154143946377149,1.10641239408726,0.270877369990457,0.488703598316397,"BMP8A","bone morphogenetic protein 8a"
"ENSG00000151012",-0.130131959164254,-1.10652408419729,0.270829258045802,0.488703598316397,"SLC7A11","solute carrier family 7 member 11"
"ENSG00000133056",-0.129865061793559,-1.10646585368427,0.270854340844283,0.488703598316397,"PIK3C2B","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta"
"ENSG00000163684",0.122180707413334,1.10641127350597,0.270877852725261,0.488703598316397,"RPP14","ribonuclease P/MRP subunit p14"
"ENSG00000163590",0.104858452635776,1.10667809765837,0.270762924508984,0.488703598316397,"PPM1L","protein phosphatase, Mg2+/Mn2+ dependent 1L"
"ENSG00000147684",0.0845841339301308,1.10638096257653,0.27089091058604,0.488703598316397,"NDUFB9","NADH:ubiquinone oxidoreductase subunit B9"
"ENSG00000261460",-0.132674640240241,-1.10627328844491,0.27093729982458,0.488740482054529,"LOC105370887","uncharacterized LOC105370887"
"ENSG00000234636",0.163501332962908,1.10606134559286,0.271028627261419,0.488858414434183,NA,NA
"ENSG00000261535",-0.158514082884422,-1.10597187249746,0.271067188165914,0.488881157555719,NA,NA
"ENSG00000198173",0.257605572926245,1.10582607076405,0.271130033614473,0.48890683063679,"FAM47C","family with sequence similarity 47 member C"
"ENSG00000151176",0.126272817549563,1.10581842512136,0.271133329422579,0.48890683063679,"PLBD2","phospholipase B domain containing 2"
"ENSG00000261020",0.235591332235307,1.1054297987565,0.271300891271421,0.489115340202032,NA,NA
"ENSG00000163950",0.133574318726065,1.10547670637262,0.271280662564538,0.489115340202032,"SLBP","stem-loop histone mRNA binding protein"
"ENSG00000286056",0.226361183997602,1.10521642296284,0.271392921873823,0.489234436579816,NA,NA
"ENSG00000124575",0.226533766054156,1.10513847230009,0.271426547990194,0.489248235674985,"H1-3","H1.3 linker histone, cluster member"
"ENSG00000225572",-0.205819402810984,-1.10500606401368,0.271483672495037,0.489304384085487,"DOCK4-AS1","DOCK4 antisense RNA 1"
"ENSG00000224280",0.234871277969147,1.10472407528457,0.271605357839032,0.489476870847764,"LOC317727","ataxin 2 like pseudogene"
"ENSG00000105855",0.169110507488987,1.10454897995859,0.271680934990396,0.489566238124075,"ITGB8","integrin subunit beta 8"
"ENSG00000231616",-0.158126907904156,-1.10448191953577,0.271709884434196,0.489571573694059,NA,NA
"ENSG00000185958",0.214142135033951,1.1044172719579,0.271737794298355,0.489575035290016,"FAM186A","family with sequence similarity 186 member A"
"ENSG00000141905",-0.110271561581772,-1.10406736889491,0.27188889011199,0.489800412348634,"NFIC","nuclear factor I C"
"ENSG00000177842",-0.185183350160681,-1.10398836011944,0.2719230158976,0.489815048142952,"ZNF620","zinc finger protein 620"
"ENSG00000246790",-0.172201899751427,-1.10384273005927,0.271985924799632,0.489872826885109,"SORL1-AS1","SORL1 antisense RNA 1"
"ENSG00000261596",0.123744706649084,1.10379371370295,0.272007101030802,0.489872826885109,NA,NA
"ENSG00000247809",0.252516108728439,1.10319889665512,0.272264167279593,0.4899020479854,"NR2F2-AS1","NR2F2 antisense RNA 1"
"ENSG00000183317",0.238598374073524,1.10321702137269,0.272256331705738,0.4899020479854,"EPHA10","EPH receptor A10"
"ENSG00000280086",0.236802469324154,1.10323827533232,0.27224714351513,0.4899020479854,NA,NA
"ENSG00000171815",-0.227559187860338,-1.10369252816685,0.272050819204832,0.4899020479854,"PCDHB1","protocadherin beta 1"
"ENSG00000173285",0.2264387488457,1.103326053554,0.272209198838912,0.4899020479854,"OR10K1","olfactory receptor family 10 subfamily K member 1"
"ENSG00000169857",0.181687203837049,1.10357978092003,0.272099538466494,0.4899020479854,"AVEN","apoptosis and caspase activation inhibitor"
"ENSG00000136542",-0.177723723664521,-1.10338387052111,0.272184207785476,0.4899020479854,"GALNT5","polypeptide N-acetylgalactosaminyltransferase 5"
"ENSG00000215912",0.171799122688486,1.10346400313658,0.272149573551633,0.4899020479854,"TTC34","tetratricopeptide repeat domain 34"
"ENSG00000273032",-0.130078380370175,-1.10315444066736,0.272283386899201,0.4899020479854,"DGCR5","DiGeorge syndrome critical region gene 5"
"ENSG00000140105",-0.112953026714362,-1.10346079851572,0.27215095856678,0.4899020479854,"WARS1","tryptophanyl-tRNA synthetase 1"
"ENSG00000106682",-0.0999065172775377,-1.10301707276532,0.272342780993178,0.489962115208622,"EIF4H","eukaryotic translation initiation factor 4H"
"ENSG00000230246",0.237319568204241,1.10276982718819,0.272449705799911,0.490057802093169,"SPATA31C1","SPATA31 subfamily C member 1"
"ENSG00000153790",-0.174696296293433,-1.10273007818416,0.272466898527912,0.490057802093169,"SPMIP4","sperm microtubule inner protein 4"
"ENSG00000167874",-0.160990615739689,-1.10271363490998,0.272474010995002,0.490057802093169,"TMEM88","transmembrane protein 88"
"ENSG00000185739",0.23982793937759,1.10251771454172,0.272558765406675,0.490107780122274,"SRL","sarcalumenin"
"ENSG00000124602",-0.167736463568629,-1.10240885190375,0.272605866871281,0.490107780122274,"UNC5CL","unc-5 family C-terminal like"
"ENSG00000117602",0.118304314182019,1.10241873807979,0.272601589198634,0.490107780122274,"RCAN3","RCAN family member 3"
"ENSG00000114770",0.104928204266425,1.10250517893351,0.272564188885517,0.490107780122274,"ABCC5","ATP binding cassette subfamily C member 5"
"ENSG00000272595",0.217073802439922,1.10227509283513,0.272663747969786,0.490165061957709,"OR10AH1P","olfactory receptor family 10 subfamily AH member 1 pseudogene"
"ENSG00000165689",0.169702270899379,1.10177548093141,0.272880018633467,0.4905070411276,"ENTR1","endosome associated trafficking regulator 1"
"ENSG00000271461",-0.178463874364913,-1.10155360929516,0.27297609994537,0.490586125812905,"CKAP2LP1","CKAP2L pseudogene 1"
"ENSG00000182551",0.0801993880731862,1.10160581527109,0.272953490085645,0.490586125812905,"ADI1","acireductone dioxygenase 1"
"ENSG00000175040",-0.141969828889541,-1.1014231177365,0.273032620145015,0.490615639702159,"CHST2","carbohydrate sulfotransferase 2"
"ENSG00000047315",-0.115887145153823,-1.10139543802566,0.273044610183535,0.490615639702159,"POLR2B","RNA polymerase II subunit B"
"ENSG00000168646",-0.197365712312667,-1.10127847995363,0.273095277016388,0.490659878725295,"AXIN2","axin 2"
"ENSG00000121904",0.23182909854206,1.10114513374392,0.273153051221595,0.490716877638032,"CSMD2","CUB and Sushi multiple domains 2"
"ENSG00000268861",-0.237193227024261,-1.10099598617509,0.273217681630702,0.490786181611439,NA,NA
"ENSG00000148468",-0.200403325517107,-1.10051094507562,0.273427938695411,0.490976599861229,"FAM171A1","family with sequence similarity 171 member A1"
"ENSG00000286388",0.16230796479969,1.10055822608571,0.273407438252881,0.490976599861229,NA,NA
"ENSG00000267369",-0.161516707598539,-1.10061906267649,0.273381061850005,0.490976599861229,"TAF5LP1","TATA-box binding protein associated factor 5 like pseudogene 1"
"ENSG00000143162",-0.143854046008767,-1.10054969085626,0.273411138940681,0.490976599861229,"CREG1","cellular repressor of E1A stimulated genes 1"
"ENSG00000173914",-0.101459479741254,-1.10032217295515,0.273509798489814,0.491076780780701,"RBM4B","RNA binding motif protein 4B"
"ENSG00000140526",-0.126524790462558,-1.10010966492953,0.273601971513488,0.491177932219323,"ABHD2","abhydrolase domain containing 2, acylglycerol lipase"
"ENSG00000110048",-0.100572468216589,-1.10007206272959,0.273618283294913,0.491177932219323,"OSBP","oxysterol binding protein"
"ENSG00000101464",-0.137838952201171,-1.10000438353564,0.273647644131098,0.49118383231459,"PIGU","phosphatidylinositol glycan anchor biosynthesis class U"
"ENSG00000121807",-0.172931938742428,-1.09964137923844,0.273805161224407,0.491386435931477,"CCR2","C-C motif chemokine receptor 2"
"ENSG00000171824",-0.129971359413604,-1.09962403693588,0.273812688075842,0.491386435931477,"EXOSC10","exosome component 10"
"ENSG00000259699",0.137016023527717,1.09928786622384,0.273958620135586,0.491554670550925,NA,NA
"ENSG00000132334",-0.0812168533122983,-1.09930362444087,0.273951778274254,0.491554670550925,"PTPRE","protein tyrosine phosphatase receptor type E"
"ENSG00000213934",0.269658485776852,1.09921599060088,0.273989828405457,0.491563846428762,"HBG1","hemoglobin subunit gamma 1"
"ENSG00000103042",-0.118221589460822,-1.09910657353855,0.274037341828093,0.491602270770176,"SLC38A7","solute carrier family 38 member 7"
"ENSG00000280206",0.125840504060099,1.09888721346645,0.274132614242387,0.491726355655883,NA,NA
"ENSG00000106078",0.244801215314561,1.09861103850409,0.274252595089644,0.491851634560513,"COBL","cordon-bleu WH2 repeat protein"
"ENSG00000251637",0.213831114388916,1.09854616321333,0.274280784640524,0.491851634560513,"LINC02754","long intergenic non-protein coding RNA 2754"
"ENSG00000279748",-0.197277538699035,-1.09856381107103,0.27427311611127,0.491851634560513,NA,NA
"ENSG00000233614",0.184545569226857,1.09813456022335,0.274459680714741,0.492125591595688,NA,NA
"ENSG00000134308",-0.11287988304083,-1.09803626947535,0.274502413018578,0.492151871582404,"YWHAQ","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"ENSG00000197170",-0.0972521394632882,-1.09798066783405,0.274526588097882,0.492151871582404,"PSMD12","proteasome 26S subunit, non-ATPase 12"
"ENSG00000259854",0.234449990634065,1.09782607118137,0.274593813035505,0.49217871074813,NA,NA
"ENSG00000287879",0.22698381337014,1.09783162462969,0.274591397972173,0.49217871074813,NA,NA
"ENSG00000010610",0.146477993261448,1.09771435320805,0.274642399661832,0.492218963450631,"CD4","CD4 molecule"
"ENSG00000253392",0.216114658729102,1.09734869753681,0.274801466478731,0.492457194209127,NA,NA
"ENSG00000105366",0.207955199750035,1.09708993109049,0.274914073058887,0.492612128629632,"SIGLEC8","sialic acid binding Ig like lectin 8"
"ENSG00000173226",-0.154011967782847,-1.09658901562338,0.27513214555753,0.49294487065707,"IQCB1","IQ motif containing B1"
"ENSG00000170144",-0.113081555720677,-1.09654318699193,0.275152102928076,0.49294487065707,"HNRNPA3","heterogeneous nuclear ribonucleoprotein A3"
"ENSG00000165702",-0.190828636244896,-1.09615770350505,0.275320012217577,0.493184607490268,"GFI1B","growth factor independent 1B transcriptional repressor"
"ENSG00000280205",-0.166736541234724,-1.09611577462918,0.275338279911622,0.493184607490268,NA,NA
"ENSG00000166923",0.235111411613578,1.0960232278731,0.275378603916847,0.493209939207602,"GREM1","gremlin 1, DAN family BMP antagonist"
"ENSG00000180113",0.205512343371622,1.09590009692795,0.275432260240849,0.493259142353562,"TDRD6","tudor domain containing 6"
"ENSG00000167716",0.116444791999418,1.0954793019947,0.275615683079257,0.493540707019682,"WDR81","WD repeat domain 81"
"ENSG00000224597",-0.107655631555879,-1.09526543486077,0.275708939270725,0.493660773498899,NA,NA
"ENSG00000083812",-0.115310909305573,-1.09492599954702,0.275856993906847,0.493843780110971,"ZNF324","zinc finger protein 324"
"ENSG00000078319",0.104675774962074,1.09491090563034,0.275863578835744,0.493843780110971,NA,NA
"ENSG00000205542",-0.0850606458981405,-1.09459306029361,0.276002268469876,0.494045109600487,"TMSB4X","thymosin beta 4 X-linked"
"ENSG00000139239",-0.157570462615995,-1.09444497490201,0.276066900967078,0.494113850871052,"RPL14P1","ribosomal protein L14 pseudogene 1"
"ENSG00000162298",-0.108811589123876,-1.09437255952104,0.276098510774631,0.494123479571775,"SYVN1","synoviolin 1"
"ENSG00000124942",0.127630805967841,1.09419581523323,0.27617567136222,0.49421461927629,"AHNAK","AHNAK nucleoprotein"
"ENSG00000173848",-0.116430171198144,-1.09373884784259,0.276375236949077,0.494524763834225,"NET1","neuroepithelial cell transforming 1"
"ENSG00000233237",0.230553357985893,1.09333297873038,0.276552570546386,0.494795073031895,"LINC00472","long intergenic non-protein coding RNA 472"
"ENSG00000034053",-0.159047459175004,-1.09315962726837,0.276628335754393,0.494883626680081,"APBA2","amyloid beta precursor protein binding family A member 2"
"ENSG00000245149",0.124573634340121,1.09299870635714,0.276698680879862,0.494962467991153,"RNF139-DT","RNF139 divergent transcript"
"ENSG00000232190",0.223792053145464,1.09287649528082,0.276752112603037,0.495011042272694,"LINC02181","long intergenic non-protein coding RNA 2181"
"ENSG00000272812",-0.154975638820216,-1.09280802274155,0.276782052494489,0.49501759279324,NA,NA
"ENSG00000286416",0.182166013676565,1.09268745467645,0.276834776799325,0.495055345288833,NA,NA
"ENSG00000130985",-0.0658042193251138,-1.09263956578651,0.276855720491446,0.495055345288833,"UBA1","ubiquitin like modifier activating enzyme 1"
"ENSG00000169962",-0.145300927630439,-1.0922564568908,0.277023308442772,0.495307999662579,"TAS1R3","taste 1 receptor member 3"
"ENSG00000113068",-0.121895820875967,-1.09209293916739,0.277094859297393,0.495388911402135,"PFDN1","prefoldin subunit 1"
"ENSG00000161642",0.173839033538118,1.09183216884563,0.277208991606462,0.495545927489328,"ZNF385A","zinc finger protein 385A"
"ENSG00000264954",0.205298828908724,1.09160470691458,0.277308572203242,0.495570917384795,"PRR29-AS1","PRR29 antisense RNA 1"
"ENSG00000124225",0.176307489875791,1.091598426506,0.277311322054595,0.495570917384795,"PMEPA1","prostate transmembrane protein, androgen induced 1"
"ENSG00000029639",-0.13305206188657,-1.09154605375648,0.277334253982809,0.495570917384795,"TFB1M","transcription factor B1, mitochondrial"
"ENSG00000135821",-0.129915092880429,-1.09143973010819,0.277380812873196,0.495570917384795,"GLUL","glutamate-ammonia ligase"
"ENSG00000112312",-0.127762854024389,-1.09145085811078,0.277375939692736,0.495570917384795,"GMNN","geminin DNA replication inhibitor"
"ENSG00000116717",-0.125745824271152,-1.09170280680371,0.277265622008799,0.495570917384795,"GADD45A","growth arrest and DNA damage inducible alpha"
"ENSG00000102313",0.234342682197811,1.09118470409562,0.277492510186769,0.495692026966591,"ITIH6","inter-alpha-trypsin inhibitor heavy chain family member 6"
"ENSG00000268686",0.204505575849074,1.09104467489403,0.277553853935853,0.495692026966591,"LOC101928295","uncharacterized LOC101928295"
"ENSG00000255274",-0.135169122717158,-1.09106254365053,0.277546025501248,0.495692026966591,"SMIM35","small integral membrane protein 35"
"ENSG00000174231",-0.0602270545115618,-1.09113259968499,0.277515334903259,0.495692026966591,"PRPF8","pre-mRNA processing factor 8"
"ENSG00000225793",0.175180347739935,1.09080840245238,0.277657380970551,0.495829912098136,"TMEM30A-DT","TMEM30A divergent transcript"
"ENSG00000211970",-0.237700508749591,-1.09052378832619,0.277782125162084,0.496005656284677,"IGHV4-61","immunoglobulin heavy variable 4-61"
"ENSG00000198700",-0.104353208565469,-1.09030473639351,0.277878160273904,0.49613010930147,"IPO9","importin 9"
"ENSG00000167671",0.132670121302526,1.09021965455976,0.27791546739084,0.496143301083798,"UBXN6","UBX domain protein 6"
"ENSG00000159363",0.119799897196325,1.09016776107228,0.277938223608521,0.496143301083798,"ATP13A2","ATPase cation transporting 13A2"
"ENSG00000142621",0.221551291077181,1.08999679415699,0.278013204736006,0.496230126095971,"FHAD1","forkhead associated phosphopeptide binding domain 1"
"ENSG00000242628",-0.143295563678642,-1.08992269437658,0.278045707083027,0.496241120798679,NA,NA
"ENSG00000006625",0.155450237763353,1.08973968524139,0.278125991511663,0.496337384245615,"GGCT","gamma-glutamylcyclotransferase"
"ENSG00000183386",-0.124230098789826,-1.08965337506152,0.278163860543447,0.496357943063129,"FHL3","four and a half LIM domains 3"
"ENSG00000211642",-0.261895616598409,-1.08930940191287,0.278314815842263,0.496580270963871,"IGLV10-54","immunoglobulin lambda variable 10-54"
"ENSG00000166391",0.231102120024532,1.08923382914515,0.278347989108368,0.496592425307646,"MOGAT2","monoacylglycerol O-acyltransferase 2"
"ENSG00000160584",-0.0961022070589475,-1.08915124860409,0.278384241609537,0.496610070401559,"SIK3","SIK family kinase 3"
"ENSG00000008441",0.207143743728991,1.08891124009102,0.278489622791656,0.496751019235794,"NFIX","nuclear factor I X"
"ENSG00000214940",0.206356941733192,1.08879845808973,0.278539151785189,0.49679232544304,"NPIPA8","nuclear pore complex interacting protein family member A8"
"ENSG00000259235",-0.19486043165616,-1.08836966619226,0.278727514137692,0.496884857406126,NA,NA
"ENSG00000211734",-0.190725198279496,-1.08829426047786,0.278760647901537,0.496884857406126,"TRBV5-1","T cell receptor beta variable 5-1"
"ENSG00000103024",0.1278137341238,1.08831666359905,0.278750803540162,0.496884857406126,"NME3","NME/NM23 nucleoside diphosphate kinase 3"
"ENSG00000125944",-0.127527320896041,-1.08828764706583,0.278763554007508,0.496884857406126,"HNRNPR","heterogeneous nuclear ribonucleoprotein R"
"ENSG00000139343",0.124639044566034,1.08857793659162,0.278636012866825,0.496884857406126,"SNRPF","small nuclear ribonucleoprotein polypeptide F"
"ENSG00000104142",-0.120119826340551,-1.08826007690433,0.278775669281524,0.496884857406126,"VPS18","VPS18 core subunit of CORVET and HOPS complexes"
"ENSG00000136444",0.0895710529920877,1.08849113725517,0.278674144667639,0.496884857406126,"RSAD1","radical S-adenosyl methionine domain containing 1"
"ENSG00000144152",0.174669226559431,1.08778496826643,0.278984505319646,0.497163003614748,"FBLN7","fibulin 7"
"ENSG00000169093",-0.105131304689914,-1.08782411544816,0.27896729393357,0.497163003614748,"ASMTL","acetylserotonin O-methyltransferase like"
"ENSG00000152580",0.234594944873305,1.08737531453534,0.279164656907149,0.497394853066361,"IGSF10","immunoglobulin superfamily member 10"
"ENSG00000119457",0.216812490886844,1.08730901715523,0.279193819743269,0.497394853066361,"SLC46A2","solute carrier family 46 member 2"
"ENSG00000196632",0.212785723097639,1.08731836507146,0.279189707662583,0.497394853066361,"WNK3","WNK lysine deficient protein kinase 3"
"ENSG00000240498",0.159506729412397,1.08712521375193,0.279274682006908,0.497491863796324,"CDKN2B-AS1","CDKN2B and CDKN2A antisense cis and trans regulatory RNA 1"
"ENSG00000250264",-0.287128738529572,-1.0869484770803,0.279352450555772,0.497583345647658,NA,NA
"ENSG00000171843",-0.163313058330083,-1.08684346987223,0.279398663414045,0.497618608432805,"MLLT3","MLLT3 super elongation complex subunit"
"ENSG00000215867",-0.15672759155223,-1.08667672665538,0.279472056631574,0.497702269127017,"KRT18P57","keratin 18 pseudogene 57"
"ENSG00000109929",-0.147872694481942,-1.08647908904549,0.279559065434126,0.497810159244548,"SC5D","sterol-C5-desaturase"
"ENSG00000282122",-0.24227413181722,-1.0864069362183,0.279590834943214,0.497819673786415,"IGHV7-4-1","immunoglobulin heavy variable 7-4-1"
"ENSG00000245651",0.246174281226881,1.08625886807463,0.279656038404866,0.497839996713532,"LOC283387","uncharacterized LOC283387"
"ENSG00000132964",-0.185621199488073,-1.08620910685412,0.27967795366535,0.497839996713532,"CDK8","cyclin dependent kinase 8"
"ENSG00000163069",-0.172352871759139,-1.08618342228204,0.279689265829929,0.497839996713532,"SGCB","sarcoglycan beta"
"ENSG00000008256",-0.134305003473319,-1.08614098128203,0.279707958658882,0.497839996713532,"CYTH3","cytohesin 3"
"ENSG00000009413",-0.0933612605323469,-1.08589449851009,0.279816537206273,0.497986200084249,"REV3L","REV3 like, DNA directed polymerase zeta catalytic subunit"
"ENSG00000249738",0.194443086246032,1.08575915360613,0.27987617056389,0.498045276882916,"IL12B-AS1","IL12B antisense RNA 1"
"ENSG00000273619",-0.184224769986787,-1.08560809251043,0.2799427388546,0.498116682208648,"RPS21-DT","RPS21 divergent transcript"
"ENSG00000232811",-0.182063900318741,-1.08507049063285,0.280179733007005,0.498491293009629,NA,NA
"ENSG00000013375",-0.149784797543363,-1.08486064262118,0.280272278988823,0.498608857455042,"PGM3","phosphoglucomutase 3"
"ENSG00000160321",0.198560826658379,1.08475516295442,0.280318804979399,0.498621235425365,"ZNF208","zinc finger protein 208"
"ENSG00000213762",-0.12332605262305,-1.08472485483306,0.280332174561527,0.498621235425365,"ZNF134","zinc finger protein 134"
"ENSG00000120262",-0.141354912410874,-1.08445328402828,0.280451990029535,0.498787253415444,"CCDC170","coiled-coil domain containing 170"
"ENSG00000157426",-0.132926793051866,-1.08416038947589,0.280581252908199,0.498951300000448,"AASDH","aminoadipate-semialdehyde dehydrogenase"
"ENSG00000177853",-0.0813347800596099,-1.08412425942989,0.280597200987618,0.498951300000448,"ZNF518A","zinc finger protein 518A"
"ENSG00000010327",-0.192809969672007,-1.08393940229322,0.280678808105416,0.49900220716212,"STAB1","stabilin 1"
"ENSG00000152256",-0.0629796122261585,-1.08397419909868,0.280663445443916,0.49900220716212,"PDK1","pyruvate dehydrogenase kinase 1"
"ENSG00000178538",0.199860824514515,1.08374971655363,0.280762563834603,0.499104008447321,"CA8","carbonic anhydrase 8 (inactive)"
"ENSG00000161813",-0.106610233113347,-1.08349254326763,0.280876146144285,0.499258807422725,"LARP4","La ribonucleoprotein 4"
"ENSG00000180525",0.250392090855531,1.08333148817736,0.280947293301247,0.499338155600424,"DIP2C-AS1","DIP2C antisense RNA 1"
"ENSG00000279770",0.244285610376405,1.0832512421286,0.280982747153606,0.499354055743361,"LINC00552","long intergenic non-protein coding RNA 552"
