"Gene","logFC","t","PValue","FDR"
"ENSG00000124222",-0.223409309712829,-3.50073123793487,0.000663217925186063,0.00137353773907817
"ENSG00000205791",-0.554694538108511,-3.50043121794762,0.000663891765944799,0.00137478213552469
"ENSG00000250305",0.749449674442803,3.50025118119473,0.000664296435586115,0.00137546892213357
"ENSG00000267270",0.604306144690948,3.49975187782297,0.000665419938772664,0.00137764112720157
"ENSG00000260077",0.541701585140074,3.49971997491889,0.000665491785621314,0.00137764112720157
"ENSG00000177463",-0.394319605392685,-3.49953306961359,0.000665912852041731,0.00137836131268675
"ENSG00000203497",-0.406308590483328,-3.49934959449066,0.000666326434918828,0.00137906585157118
"ENSG00000111276",-0.453904105880436,-3.49927220059711,0.000666500965938166,0.00137927553513602
"ENSG00000136732",0.427449375970197,3.49913421054287,0.000666812254239675,0.00137976815085314
"ENSG00000167741",0.713646899440751,3.49827866829173,0.000668745309397259,0.00138361605034877
"ENSG00000246375",-0.713942608766606,-3.4980905477669,0.000669171065720753,0.00138434488645372
"ENSG00000273017",-0.519599994757987,-3.49768112066699,0.000670098568079524,0.00138595924741788
"ENSG00000143387",0.345600598469162,3.49770499706813,0.000670044446052549,0.00138595924741788
"ENSG00000121152",0.545813097416381,3.49755659013273,0.000670380915435911,0.00138639100724357
"ENSG00000171729",0.602108711427337,3.4971849670176,0.000671224160678123,0.00138798251798622
"ENSG00000260005",0.477460840067203,3.49711913462638,0.000671373644241848,0.00138813925038173
"ENSG00000236539",0.748323599064485,3.49687441872781,0.00067192958799224,0.00138913625752829
"ENSG00000034677",-0.300984306726461,-3.49537753667228,0.000675339642796209,0.00139603294096291
"ENSG00000174943",-0.401731429632609,-3.49514067075026,0.000675880739707876,0.00139699817584123
"ENSG00000287756",0.790945324996985,3.49506338522206,0.000676057379231877,0.00139720997366649
"ENSG00000242516",0.634337893303695,3.49491555163121,0.00067639538063654,0.00139775517556287
"ENSG00000267254",0.56933505890822,3.49473845616037,0.000676800494883704,0.0013984389297597
"ENSG00000139908",-0.423232620874325,-3.49450194120232,0.000677341890418653,0.00139940409428675
"ENSG00000101190",0.471634269669312,3.49436621398521,0.000677652761533525,0.00139989283054815
"ENSG00000153071",-0.533185945414902,-3.49417034833574,0.000678101611261736,0.0014006664641391
"ENSG00000141068",0.434405430854575,3.49363295405169,0.000679334553447852,0.00140305934851997
"ENSG00000211772",0.512139451550412,3.49249536218109,0.000681951495810678,0.00140830983096706
"ENSG00000238266",0.663671196646843,3.49217501481529,0.000682690141645065,0.00140959500265184
"ENSG00000137449",-0.325227278494111,-3.4921605663993,0.0006827234740522,0.00140959500265184
"ENSG00000172831",-0.489732538596321,-3.49191143316863,0.000683298464002639,0.00141062755779526
"ENSG00000024526",0.6574637396568,3.49179646242466,0.000683563965836935,0.00141102103752314
"ENSG00000260328",0.753857341339288,3.49084365889032,0.000685768015993111,0.00141541556757732
"ENSG00000117758",-0.323775877313534,-3.49070301676895,0.000686093919318838,0.00141593309072396
"ENSG00000261641",0.685703497968675,3.49050263873317,0.000686558497790552,0.00141673666134061
"ENSG00000266904",0.58213300794982,3.48991170266418,0.000687930314617247,0.00141941196788168
"ENSG00000278318",0.76002815618296,3.48924349750143,0.000689484615636454,0.00142246316825753
"ENSG00000166860",0.482872277807428,3.48896539634197,0.000690132476211132,0.00142361091079711
"ENSG00000100068",0.423587149898734,3.48893982209011,0.000690192082403122,0.00142361091079711
"ENSG00000054793",0.454383284433914,3.48787118010126,0.000692687116052094,0.00142860082025283
"ENSG00000249471",0.631030310167871,3.48783409173727,0.000692773861171369,0.00142862331655679
"ENSG00000187838",0.494064524244735,3.48741545672595,0.000693753706551675,0.00143048733844357
"ENSG00000258609",0.763039483681639,3.48717984391699,0.000694305749034356,0.00143146893951069
"ENSG00000012963",-0.43958851981972,-3.48703745633458,0.000694639564634029,0.00143200045070867
"ENSG00000133985",0.596567252112483,3.48684060647889,0.000695101311295604,0.00143279554679796
"ENSG00000253731",0.754990855691971,3.48674261884016,0.000695331266607559,0.0014331127352684
"ENSG00000110723",0.650150612675892,3.48626251104427,0.000696459009055942,0.00143528003638506
"ENSG00000156413",0.688803889818454,3.48608910166045,0.000696866759769749,0.00143596324880141
"ENSG00000182534",0.54095880040201,3.4858723867147,0.000697376654136582,0.00143685676590014
"ENSG00000279476",-0.50187740751614,-3.48563607268809,0.000697933062255458,0.00143784591281368
"ENSG00000134815",-0.380588049066196,-3.48553786694452,0.000698164413403284,0.00143816525092303
"ENSG00000105204",-0.455663921713057,-3.48477456002676,0.000699965059946539,0.00144171679414748
"ENSG00000224531",0.532972302374208,3.48414497493453,0.000701453545372058,0.00144462467341411
"ENSG00000105697",0.649368351843113,3.48406095030358,0.000701652424374766,0.00144487629759202
"ENSG00000180448",-0.274806798434125,-3.48396370867925,0.000701882653123255,0.00144519241660683
"ENSG00000146540",-0.419527432384798,-3.48331819690967,0.000703412767394749,0.00144818466799806
"ENSG00000183206",0.675602380044326,3.48307623543158,0.000703987119093117,0.00144920875854837
"ENSG00000174669",0.530217580400969,3.48299632717594,0.000704176896838285,0.00144944103831289
"ENSG00000147955",-0.280083097855025,-3.48198552046444,0.000706581669418178,0.00145423199918056
"ENSG00000111737",-0.342800962136131,-3.48152875243753,0.000707670883515188,0.00145631462788498
"ENSG00000275120",0.609962472787413,3.48147948750484,0.000707788455609415,0.00145639747971274
"ENSG00000287562",0.546788075247481,3.48082359363701,0.000709355517235481,0.00145946256374858
"ENSG00000164620",-0.537199087506393,-3.48068507241493,0.000709686889610526,0.00145998488877177
"ENSG00000231427",0.763197045714365,3.48060283904911,0.000709883678328505,0.00146023026123088
"ENSG00000029153",0.553511767540372,3.48050159623997,0.000710126028185617,0.00146056928911024
"ENSG00000169598",-0.471182218563374,-3.48038848145624,0.000710396888689094,0.00146096687654205
"ENSG00000118816",0.193455857554843,3.48034269832039,0.00071050654694955,0.00146103289285401
"ENSG00000042062",-0.417705853801013,-3.48006466724933,0.000711172820105823,0.00146224335135926
"ENSG00000258710",0.697143645163763,3.47987645902218,0.000711624175742971,0.00146301170169661
"ENSG00000244134",-0.524153259004376,-3.47967967717654,0.000712096380746969,0.00146382274339932
"ENSG00000240632",0.797035189471203,3.47954792882597,0.000712412693798462,0.0014640817686372
"ENSG00000178645",0.743989384213509,3.47952563149352,0.000712466240284216,0.0014640817686372
"ENSG00000167186",-0.366169256901035,-3.47957075311254,0.000712357885769284,0.0014640817686372
"ENSG00000177156",-0.345765224598679,-3.47949772370972,0.000712533265466922,0.0014640817686372
"ENSG00000115525",0.534290369407555,3.47924257906659,0.00071314631299759,0.00146518161677921
"ENSG00000152931",0.688118654707817,3.47873575093383,0.000714365564816142,0.00146752655507159
"ENSG00000119977",-0.593598482477685,-3.47774709644932,0.000716749572014255,0.00147217260460708
"ENSG00000166037",-0.366859114343728,-3.47773305851856,0.000716783476454833,0.00147217260460708
"ENSG00000131467",-0.295811529842105,-3.47737085024647,0.000717658804819895,0.00147380972039651
"ENSG00000151474",0.526736519870489,3.47689471816778,0.000718810977140145,0.00147601495393133
"ENSG00000188089",0.679715936296072,3.47664375985676,0.00071941896125387,0.00147678047206063
"ENSG00000186594",0.392744787410967,3.47669747410142,0.000719288789748189,0.00147678047206063
"ENSG00000131652",0.308969396000348,3.47667368680803,0.000719346433319196,0.00147678047206063
"ENSG00000287566",0.758561107732329,3.4761279291811,0.000720670158617222,0.0014791876713915
"ENSG00000286098",-0.938359786894282,-3.47591200128322,0.000721194520583167,0.00147997696387979
"ENSG00000237949",0.669943998371935,3.47590487429286,0.000721211833974756,0.00147997696387979
"ENSG00000075340",0.690692182459511,3.47531821869459,0.000722638321667886,0.00148274269726387
"ENSG00000215032",0.573152149690941,3.47515305271164,0.000723040411314119,0.00148340614989494
"ENSG00000131508",-0.330805594975209,-3.47498593097048,0.000723447476495659,0.00148407966483995
"ENSG00000111252",-0.286002654216078,-3.47490849265623,0.000723636169248996,0.00148430511283891
"ENSG00000286185",-1.22234292663167,-3.47199462196219,0.000730770111023893,0.00149877488856484
"ENSG00000134897",0.506331535294943,3.47126955435184,0.000732555528109636,0.00150227313722287
"ENSG00000131480",-0.483968989661615,-3.47103003950652,0.000733146214412922,0.00150332082149892
"ENSG00000275367",0.629269003047249,3.47050266788376,0.000734448387177084,0.00150566315351419
"ENSG00000101189",0.423919009022248,3.47051279590641,0.000734423358832657,0.00150566315351419
"ENSG00000279453",-0.58620326405272,-3.46975906754148,0.000736288164904547,0.00150927056044307
"ENSG00000285675",0.592951579755911,3.46930782766582,0.000737406712848229,0.00151139893990153
"ENSG00000198689",0.422097157003296,3.46920614721213,0.000737658982293751,0.00151175151310375
"ENSG00000276291",-0.277481672980495,-3.4691188030777,0.000737875748138165,0.00151203125676349
"ENSG00000281406",0.736733582710789,3.46891179481757,0.000738389729192267,0.00151291991717685
"ENSG00000102309",-0.373595826507204,-3.46876462232852,0.000738755348821399,0.0015135044329633
"ENSG00000233606",0.627513635938699,3.4686969213015,0.000738923595231247,0.0015136845027149
"ENSG00000180525",0.806677829287075,3.46864826917039,0.000739044524766829,0.00151376761526123
"ENSG00000105726",-0.224752539650336,-3.46851580574505,0.000739373869692573,0.00151427755569349
"ENSG00000276023",-0.613843474268297,-3.46797594513006,0.000740717558611435,0.00151686459062096
"ENSG00000182257",0.542923385370564,3.46791520327263,0.000740868886104957,0.00151691026929458
"ENSG00000116128",0.382951641405611,3.46790234962619,0.000740900912399376,0.00151691026929458
"ENSG00000213853",0.788206442235233,3.46781797057924,0.000741111184558085,0.00151717588510163
"ENSG00000176022",0.44581689380686,3.46758201589149,0.000741699480550292,0.00151821523574991
"ENSG00000124383",-0.399950164342248,-3.4675417117752,0.000741800013053375,0.00151825604583871
"ENSG00000211829",-0.686862912231977,-3.46742565808472,0.000742089562996094,0.00151868367058342
"ENSG00000273643",0.751447813210059,3.46727332942101,0.000742469779148245,0.00151929673034919
"ENSG00000151131",0.502093965506283,3.46673895164572,0.000743805049355076,0.00152186374712186
"ENSG00000183655",0.506730281736707,3.4660962258979,0.000745414045947539,0.00152499020390527
"ENSG00000136381",-0.321314802375281,-3.46577116991861,0.000746229035959451,0.00152649175582627
"ENSG00000275832",0.562365802485691,3.4656908918229,0.000746430440643723,0.00152673796317551
"ENSG00000264230",0.645171729101465,3.46523393169247,0.000747577853782678,0.00152891885892499
"ENSG00000265494",0.637531818843293,3.46509704861129,0.000747921885963212,0.00152929040353576
"ENSG00000185022",0.571327587195893,3.46512313778772,0.000747856303798687,0.00152929040353576
"ENSG00000260604",0.669109381703054,3.46453867079177,0.000749326816764504,0.00153199680640435
"ENSG00000110427",0.723547870018189,3.46425435110541,0.000750043145363697,0.00153323604370671
"ENSG00000166685",-0.376902175091762,-3.46423348931992,0.000750095730905671,0.00153323604370671
"ENSG00000114544",0.511658021499709,3.46386758365151,0.000751018620133026,0.00153495592557947
"ENSG00000286662",0.777137093161202,3.46341261928207,0.000752167623687814,0.00153713752386972
"ENSG00000092096",0.637319619996434,3.46333395526829,0.000752366455726913,0.0015372103354646
"ENSG00000280347",0.419497176323109,3.46336217073171,0.000752295132319919,0.0015372103354646
"ENSG00000260032",0.20580661160918,3.46315812712242,0.000752811059715004,0.00153795192960755
"ENSG00000114126",0.373034103126609,3.4629597370066,0.00075331301132616,0.00153881050828044
"ENSG00000100348",-0.190471800982028,-3.4627356570844,0.000753880340004286,0.00153980243359002
"ENSG00000180398",-0.359072534786351,-3.46264690845728,0.000754105146126571,0.00154009461651478
"ENSG00000165409",0.579359055805167,3.46235006653674,0.000754857524617038,0.00154146407032366
"ENSG00000165841",0.699690490402428,3.46209838685259,0.000755495987609133,0.00154260063023855
"ENSG00000168539",0.666846063531641,3.46190621086334,0.000755983843189481,0.00154342946114701
"ENSG00000260917",-0.44112163683659,-3.46181336727793,0.000756219640925785,0.00154374356260944
"ENSG00000286379",0.566641668422954,3.4610007583368,0.000758286404094031,0.00154779491606061
"ENSG00000125356",0.254323505951441,3.46039575336552,0.000759828603672666,0.00155077478179693
"ENSG00000286129",-0.41107458353253,-3.46008190477127,0.000760629787332308,0.00155224178677998
"ENSG00000259921",0.695016845938378,3.4596482474918,0.000761738122887924,0.00155433522085818
"ENSG00000116138",-0.289012095236018,-3.45943160434931,0.000762292385459588,0.00155529773175433
"ENSG00000174276",-0.475731563384659,-3.45931851841518,0.000762581856631736,0.00155571984137196
"ENSG00000082269",0.538101610490756,3.45919390663531,0.000762900950778839,0.00155620228595255
"ENSG00000229807",0.709200675535497,3.45894331960365,0.000763543010807815,0.00155734335617125
"ENSG00000228818",0.74452525632652,3.45878646768287,0.000763945159137076,0.00155782625111758
"ENSG00000146192",-0.419778808728798,-3.45878672100007,0.000763944509503464,0.00155782625111758
"ENSG00000004866",0.416870049584923,3.45874527065787,0.000764050816089825,0.00155787306781038
"ENSG00000186654",-0.492209450558937,-3.4584414064845,0.000764830553445577,0.0015592941521437
"ENSG00000261552",0.901796745559067,3.45775017035738,0.000766607104128427,0.00156274695677647
"ENSG00000281530",-0.61957765009924,-3.45766032731846,0.000766838295169724,0.00156304910240286
"ENSG00000228981",-0.551197290175817,-3.45744377681466,0.000767395809209623,0.00156401625596569
"ENSG00000152749",-0.427453215257528,-3.45740124918283,0.000767505342314158,0.00156407027677565
"ENSG00000066813",0.749573092020016,3.45700955818954,0.000768514863524593,0.00156595813943497
"ENSG00000126698",-0.283570973940501,-3.45655983002682,0.000769675506566148,0.00156815349261228
"ENSG00000262999",-0.576570359250112,-3.45618250234948,0.000770650572662193,0.00156980055015251
"ENSG00000265479",-0.303093980993267,-3.45619911958747,0.000770607607010604,0.00156980055015251
"ENSG00000149043",0.625866092139013,3.4559279306033,0.000771309076958042,0.00157097203932702
"ENSG00000280073",0.767636506330868,3.4558912469439,0.00077140401070766,0.00157099554094172
"ENSG00000160791",-0.604066143164311,-3.45547991494743,0.000772469250770342,0.00157299489201294
"ENSG00000107745",-0.334626097592532,-3.45538112070574,0.000772725307462571,0.00157334623238002
"ENSG00000070182",0.561412298412239,3.45529371214614,0.000772951921098537,0.00157363755426934
"ENSG00000102189",-0.246946466646423,-3.45525879301869,0.000773042469183315,0.00157365182996275
"ENSG00000176771",0.698820635491884,3.45519989632556,0.000773195215614902,0.00157379270359303
"ENSG00000234292",-0.668018918575308,-3.45501061465798,0.000773686302970008,0.00157462214513278
"ENSG00000010310",0.567970120034925,3.45477645409843,0.000774294233626108,0.00157568918365006
"ENSG00000184675",0.552767361453172,3.45451354816866,0.00077497732876854,0.00157681176380699
"ENSG00000196233",-0.219570561534832,-3.45449971846406,0.000775013277475789,0.00157681176380699
"ENSG00000160703",-0.423092923292076,-3.45258825127078,0.000779997030684101,0.00158678013650401
"ENSG00000186185",0.561492858519282,3.45240683881608,0.000780471588705471,0.00158737055127685
"ENSG00000176973",0.501847165838068,3.45238070122928,0.000780539984564163,0.00158737055127685
"ENSG00000231177",0.342323239726598,3.45238067714532,0.000780540047588781,0.00158737055127685
"ENSG00000116791",-0.51887583492276,-3.45193582138255,0.000781704994330583,0.00158956807892914
"ENSG00000205763",0.455798307412623,3.45166061223676,0.000782426504822334,0.00159086351838566
"ENSG00000287934",-0.584941205563356,-3.45135602967432,0.000783225753127608,0.00159231672106819
"ENSG00000101367",-0.393418765958234,-3.45127702061442,0.000783433204418188,0.00159256660244198
"ENSG00000233559",-0.527365993057369,-3.45072127225459,0.000784893873914108,0.00159519158450685
"ENSG00000270574",-0.500713275721162,-3.45073502456812,0.000784857697922958,0.00159519158450685
"ENSG00000271361",-0.658204184552312,-3.45061795878732,0.000785165694116741,0.00159557188196021
"ENSG00000260386",0.707754467871383,3.45017165601328,0.000786340944911575,0.00159761547888743
"ENSG00000072062",0.43746387957389,3.45018765326061,0.000786298790729705,0.00159761547888743
"ENSG00000241135",0.654369139793306,3.45006601766547,0.000786619364792883,0.00159800879909073
"ENSG00000254186",0.686458738541929,3.44998315465077,0.000786837822999215,0.00159828023610731
"ENSG00000262919",0.494714607676867,3.44955340586917,0.000787971718628899,0.00160041091488207
"ENSG00000235173",0.625435066565887,3.44884096454468,0.000789854886654625,0.00160406278081068
"ENSG00000181322",0.548953548699202,3.4481510455736,0.000791682555062183,0.00160760116117941
"ENSG00000123131",-0.418030759942716,-3.44749651822135,0.000793420142612011,0.00161095587912536
"ENSG00000137267",0.618975680635135,3.44735233172348,0.00079380339923112,0.00161156034429527
"ENSG00000137876",0.266271729874616,3.44719731220906,0.000794215644858658,0.00161222352563011
"ENSG00000166479",-0.360941737591109,-3.4463936633103,0.000796356028819707,0.00161639423240013
"ENSG00000105699",0.596444349067679,3.44627889687299,0.000796662132167382,0.00161684133223111
"ENSG00000130827",0.514735316257495,3.44614148654994,0.000797028776478028,0.00161741119156448
"ENSG00000213967",0.528121241982496,3.44574493018871,0.0007980877755553,0.00161938577293308
"ENSG00000075151",-0.371945646389383,-3.44492334280823,0.000800286026199207,0.00162367131519016
"ENSG00000118200",0.610406834947332,3.44458921996148,0.000801181637246961,0.00162531334077733
"ENSG00000188818",0.501351981862909,3.44409205708961,0.000802516018975628,0.00162784502696919
"ENSG00000089154",0.41424678763524,3.44375829772057,0.000803412998738277,0.0016294890256494
"ENSG00000230797",0.598759797091343,3.44369140392051,0.000803592889471415,0.00162967842091318
"ENSG00000156218",0.7288454462944,3.44350056973099,0.000804106288698483,0.00163054405452121
"ENSG00000149182",0.173273701589813,3.44339506858783,0.000804390249671619,0.0016309443034457
"ENSG00000186523",0.57749299852845,3.44270311055716,0.00080625502341059,0.00163454930381067
"ENSG00000228141",0.651038670688681,3.4426063810071,0.000806516025665841,0.00163490249558734
"ENSG00000275793",0.712923875102519,3.44228018911261,0.000807396764538683,0.00163651175493649
"ENSG00000021776",-0.215098220723439,-3.44185642589819,0.000808542302576061,0.00163865733146077
"ENSG00000131069",-0.356514348578144,-3.44162452951133,0.000809169823230502,0.001639752703315
"ENSG00000196866",-0.698955729138113,-3.44148086274522,0.000809558820757757,0.0016403645332295
"ENSG00000172000",0.707462039149885,3.44058719077368,0.000811982511321314,0.00164509857477639
"ENSG00000178394",0.686694342185107,3.44034665340228,0.000812636026841863,0.00164624556120518
"ENSG00000283128",0.672203534328623,3.44029304754806,0.000812781735842756,0.00164636369245224
"ENSG00000113140",0.657058313485671,3.4398920191291,0.000813872572485462,0.00164839603488669
"ENSG00000223799",-0.331073740496867,-3.43904100893899,0.000816191964259195,0.00165291595600029
"ENSG00000274008",0.579956375915289,3.43836870391856,0.000818028694456156,0.00165645754554069
"ENSG00000215067",-0.248250241124149,-3.43808614012342,0.000818801814787209,0.00165784486102337
"ENSG00000258111",0.618718081033754,3.43800638624661,0.000819020152927428,0.001658108720134
"ENSG00000285043",-0.523083470448425,-3.43783227969916,0.000819496985739431,0.00165889578952927
"ENSG00000196502",-0.306100317419778,-3.43720404165426,0.000821219737759369,0.00166220451487171
"ENSG00000117215",0.697624518813187,3.436886627228,0.000822091444303917,0.00166379014050249
"ENSG00000138107",-0.248701497935612,-3.43684774930735,0.000822198273439676,0.0016638275942697
"ENSG00000198838",0.596916982657699,3.4367664164054,0.000822421802997314,0.00166386023280891
"ENSG00000139597",-0.397279052005205,-3.43674547134805,0.00082247937615015,0.00166386023280891
"ENSG00000198900",-0.23217660097442,-3.43678500598188,0.00082237070769351,0.00166386023280891
"ENSG00000141499",0.385769144578025,3.43656100540435,0.000822986594296291,0.00166470755539069
"ENSG00000123219",0.590941171069949,3.43635093699782,0.00082356456848872,0.00166569780343467
"ENSG00000274944",-0.735446149675023,-3.43610504014668,0.00082424160436557,0.00166688817423925
"ENSG00000154240",0.614236381446061,3.43517818254695,0.00082679825687502,0.00167169964183875
"ENSG00000277895",0.582043718208725,3.43519026472852,0.000826764881379431,0.00167169964183875
"ENSG00000135597",0.396560607872963,3.43470933197376,0.000828094375617766,0.00167414057178445
"ENSG00000154529",0.605678372100584,3.43455470253559,0.000828522261143363,0.00167482587782151
"ENSG00000111339",0.670923706708209,3.43413253801541,0.000829691519344079,0.00167700953233946
"ENSG00000279668",0.704975337609786,3.43315063680333,0.000832417066998233,0.00168233802254186
"ENSG00000013293",0.72432412495658,3.43284409134857,0.000833269693689093,0.00168388055028053
"ENSG00000169627",0.410991768677011,3.43279501785195,0.000833406263087683,0.00168397588587855
"ENSG00000196581",0.720287297209568,3.43204737264262,0.000835489530362096,0.00168800426565435
"ENSG00000143322",-0.404321555579574,-3.43183213348624,0.000836090187657969,0.00168903667078829
"ENSG00000171208",0.531180136208751,3.43179086677919,0.00083620539497348,0.00168908827262604
"ENSG00000272142",0.591303541986923,3.43136486735475,0.000837395561274464,0.00169131098780834
"ENSG00000275969",0.858806016366746,3.43117717320411,0.000837920450255527,0.00169200830120202
"ENSG00000006025",0.515318969134096,3.43117881757463,0.00083791585041112,0.00169200830120202
"ENSG00000023191",0.268024265934753,3.43094672673164,0.000838565319468455,0.00169312899122688
"ENSG00000072506",0.345829400144361,3.43085424462998,0.000838824247606151,0.00169347027932748
"ENSG00000273018",0.52955284115083,3.43003434986464,0.000841123048008957,0.00169792927329541
"ENSG00000288009",-0.55153222793893,-3.42962683489617,0.000842267829509701,0.00170005800624705
"ENSG00000203987",0.657378776563747,3.4295397325122,0.000842512705324888,0.00170018793175257
"ENSG00000174365",0.372076802329232,3.42955041291375,0.00084248267531496,0.00170018793175257
"ENSG00000220378",0.586066097634653,3.42907281053948,0.000843826530183504,0.00170265683114791
"ENSG00000198837",-0.228238198043901,-3.42898701533417,0.00084406814997593,0.00170296195879261
"ENSG00000198445",0.64219020713461,3.42869654496187,0.000844886666664749,0.00170443082315598
"ENSG00000269086",0.666373351635391,3.42837595129554,0.000845790933664209,0.00170607234268834
"ENSG00000143147",0.674582471567558,3.4278869329207,0.000847172011395227,0.00170867519814382
"ENSG00000114850",-0.273821021226771,-3.42709877165562,0.000849402384309533,0.00171299027038036
"ENSG00000278965",0.663341742428256,3.42699329876047,0.000849701274312014,0.00171340961309031
"ENSG00000241111",0.727661459885465,3.42675583045613,0.000850374575802714,0.00171458378026025
"ENSG00000163354",0.501817208646734,3.42611172299816,0.000852203359086215,0.00171808720873995
"ENSG00000235172",0.622369946368633,3.42537747786726,0.000854292572880492,0.00172202980758576
"ENSG00000269934",0.526436415134049,3.42536020215915,0.000854341786903944,0.00172202980758576
"ENSG00000214894",-0.633558731106009,-3.42515573746346,0.000854924456293088,0.00172301988955271
"ENSG00000182718",-0.427780256567018,-3.42508908456823,0.000855114479797181,0.00172321850346805
"ENSG00000279266",0.689456874105186,3.42461425569071,0.000856469337883593,0.00172576418729823
"ENSG00000237588",0.707317644327616,3.42447386273022,0.00085687031580511,0.0017263874876082
"ENSG00000083642",-0.235103793780483,-3.42412542783731,0.000857866246840792,0.00172820921377252
"ENSG00000229689",0.727917803574846,3.42408489225221,0.000857982180248637,0.00172825794605687
"ENSG00000155495",0.719411788695606,3.42396322776277,0.000858330233991999,0.00172877418453344
"ENSG00000166012",-0.265165935876155,-3.42345376010324,0.000859789143474006,0.00173152746255755
"ENSG00000137100",-0.348224763589167,-3.42299807991343,0.000861096000790962,0.00173397396717265
"ENSG00000125037",-0.302786566212171,-3.42201858998503,0.000863911425449642,0.00173945739980979
"ENSG00000111696",-0.454359727471382,-3.42176638770428,0.000864637748965928,0.00174073377311319
"ENSG00000119715",0.696654687743839,3.42129426265343,0.000865998975822024,0.00174328795752675
"ENSG00000187905",0.724917208191457,3.42093036443274,0.000867049537593498,0.00174521628263557
"ENSG00000211660",-1.00533844085962,-3.42089766867961,0.000867143987713677,0.00174521991886221
"ENSG00000085871",-0.369045080618479,-3.42085375152951,0.000867270868945002,0.00174528881841533
"ENSG00000188056",-0.543653520596532,-3.42045627967277,0.000868420000098957,0.00174741465091478
"ENSG00000166206",0.747947423302425,3.42030229891552,0.000868865558229656,0.00174795461047492
"ENSG00000158156",-0.336321258765519,-3.4202994086359,0.000868873923584622,0.00174795461047492
"ENSG00000230387",0.697925428150243,3.4201257969203,0.000869376547879774,0.0017487790078974
"ENSG00000150977",-0.411237510884323,-3.41986454784418,0.000870133406375006,0.00175011457498317
"ENSG00000261512",0.587312424782944,3.41954980040306,0.000871046075764632,0.00175176320863181
"ENSG00000196090",0.811324367625928,3.4194435558824,0.000871354354677245,0.00175219612867314
"ENSG00000197774",0.340181368187968,3.4179800935768,0.000875611176487399,0.00176056818685768
"ENSG00000168140",0.614479242082691,3.41781816383169,0.000876083385354972,0.0017613296492334
"ENSG00000205155",-0.442215156476362,-3.41688368887547,0.000878813116273916,0.0017666291200905
"ENSG00000265907",-0.50383837635892,-3.41669877202418,0.00087935423001371,0.0017675282741142
"ENSG00000128191",0.391527988236,3.4161475400491,0.000880969132441107,0.00177039647076228
"ENSG00000047315",-0.318114267709803,-3.4161625506275,0.000880925120221112,0.00177039647076228
"ENSG00000204519",0.598576734015507,3.41609868353281,0.000881112397967362,0.00177049550431031
"ENSG00000163931",-0.385774916595883,-3.41593283407292,0.000881598893675554,0.00177128412532637
"ENSG00000126261",0.443484279286553,3.41490116613201,0.000884630814638018,0.00177718623079354
"ENSG00000250072",0.744677027600131,3.41484691629022,0.000884790517689316,0.00177731752742923
"ENSG00000153933",-0.376818142479613,-3.4146318390787,0.000885423937889661,0.00177840027102734
"ENSG00000185860",0.670326565197659,3.41397524643808,0.000887360293268518,0.00178190951973056
"ENSG00000234719",-0.504805776162505,-3.41399957438617,0.000887288476897286,0.00178190951973056
"ENSG00000267506",0.625489800020561,3.41292124265451,0.000890476971019418,0.00178797752931825
"ENSG00000005007",-0.33989417287945,-3.41287161120513,0.000890623983819767,0.00178808212801841
"ENSG00000273345",-0.449531447075158,-3.41281518188325,0.000890791160217886,0.0017882271820316
"ENSG00000233426",0.503758629327803,3.41276488613549,0.000890940190248882,0.00178833578091725
"ENSG00000119402",-0.336991131240163,-3.41256131314149,0.000891543631346046,0.00178935637409938
"ENSG00000220749",0.634480781757468,3.4106277819955,0.00089729426659002,0.00180070623138626
"ENSG00000225572",-0.644785779254736,-3.41057915878722,0.00089743932789001,0.00180080550264082
"ENSG00000214212",-0.451300397054729,-3.41012546720397,0.000898793922151792,0.00180333154814096
"ENSG00000231170",0.605160272528395,3.41006057624586,0.000898987825001362,0.00180352850344789
"ENSG00000261824",0.381303108766057,3.40924720749886,0.000901421613779484,0.00180821854545607
"ENSG00000166136",0.365139144709241,3.40913351967709,0.000901762286643618,0.00180870932237995
"ENSG00000135503",-0.46725277001644,-3.40909494158449,0.000901877915847306,0.00180874866163436
"ENSG00000287084",0.732847088011803,3.40898798183135,0.000902198576598056,0.0018091991468974
"ENSG00000105819",-0.375820902834378,-3.40755549133131,0.000906503452571131,0.00181763832246248
"ENSG00000261604",0.671928970181926,3.40626493773519,0.00091039829210058,0.0018252536213911
"ENSG00000188803",0.68471908889055,3.40599587591567,0.000911212286865521,0.00182657440892028
"ENSG00000064933",-0.459120150462826,-3.40598308586234,0.000911250997719122,0.00182657440892028
"ENSG00000102078",-0.43806624191954,-3.40591560037148,0.000911455277397313,0.00182678950054374
"ENSG00000185483",0.689518288430875,3.40533727880926,0.000913207630000022,0.00183010695041919
"ENSG00000204531",-0.546789237893165,-3.40513257106835,0.000913828665620882,0.00183115672832318
"ENSG00000182150",-0.430432894340316,-3.40504872739766,0.000914083142239394,0.0018314718393433
"ENSG00000104765",-0.388718057276344,-3.4047338986349,0.000915039283208011,0.00183319259992263
"ENSG00000120306",-0.537505047071324,-3.40400680568867,0.000917251067977839,0.00183742828781014
"ENSG00000206142",0.720119190300379,3.40392891721497,0.000917488298693506,0.00183751271218247
"ENSG00000196739",0.614578612984893,3.40395160173044,0.000917419200833569,0.00183751271218247
"ENSG00000273691",-0.444745357453519,-3.40313788501471,0.000919900869607247,0.00184214867456802
