"Gene","Variance"
"ENSG00000287996",2.63371357524315
"ENSG00000174502",2.63349228892917
"ENSG00000267452",2.63343417779739
"ENSG00000149596",2.63322869633511
"ENSG00000167286",2.63321256098224
"ENSG00000219410",2.63301831256047
"ENSG00000285347",2.63299474287443
"ENSG00000285094",2.63279012684939
"ENSG00000224402",2.63278333390211
"ENSG00000279266",2.63277305819993
"ENSG00000183542",2.63238720868826
"ENSG00000279486",2.63216060781865
"ENSG00000279085",2.63211605104547
"ENSG00000239445",2.63195335619658
"ENSG00000287439",2.63186216007506
"ENSG00000215899",2.6318405524396
"ENSG00000238125",2.63182467213957
"ENSG00000249662",2.63127930845554
"ENSG00000279096",2.63098361035378
"ENSG00000281406",2.63067928963696
"ENSG00000144668",2.63046182097809
"ENSG00000163395",2.62973977493905
"ENSG00000180409",2.62944609127608
"ENSG00000211734",2.62940161599717
"ENSG00000178394",2.62935078432485
"ENSG00000257884",2.62911319772092
"ENSG00000260120",2.62897487301534
"ENSG00000165495",2.62875342641863
"ENSG00000244128",2.62868476650129
"ENSG00000152078",2.62812415612143
"ENSG00000172320",2.62787314954407
"ENSG00000182613",2.62714666491594
"ENSG00000126787",2.62707162400952
"ENSG00000155875",2.62705845070581
"ENSG00000250433",2.62702752529916
"ENSG00000257198",2.62674960684677
"ENSG00000287963",2.62582196393253
"ENSG00000185739",2.6251657227479
"ENSG00000262075",2.62513835508668
"ENSG00000165188",2.62493730845696
"ENSG00000269473",2.62462865399645
"ENSG00000231831",2.62449563773097
"ENSG00000215146",2.62432004517858
"ENSG00000135116",2.62412670960763
"ENSG00000231533",2.62401656521903
"ENSG00000233821",2.62388655155525
"ENSG00000198597",2.62342424332082
"ENSG00000102145",2.6232709280288
"ENSG00000221836",2.62315050754338
"ENSG00000121446",2.62292214373966
"ENSG00000183853",2.62282784671897
"ENSG00000276203",2.6227287948425
"ENSG00000184774",2.6220777018558
"ENSG00000286522",2.62187227395231
"ENSG00000109163",2.62100152173638
"ENSG00000276467",2.6207575649779
"ENSG00000153303",2.62034476514272
"ENSG00000158955",2.62010939568719
"ENSG00000176399",2.62002263154722
"ENSG00000225937",2.61996369467886
"ENSG00000286462",2.61988096725188
"ENSG00000248713",2.61857982453954
"ENSG00000285980",2.61832485389184
"ENSG00000249240",2.61820190263348
"ENSG00000286891",2.6180105332537
"ENSG00000116117",2.61751399053616
"ENSG00000281969",2.61692573776279
"ENSG00000178171",2.61681708417088
"ENSG00000255052",2.61647153462235
"ENSG00000258535",2.61638281914503
"ENSG00000102313",2.61579523995236
"ENSG00000263590",2.61574242764845
"ENSG00000115041",2.61539400897822
"ENSG00000182853",2.61526140905775
"ENSG00000287578",2.61502108862711
"ENSG00000164849",2.61477492601149
"ENSG00000224794",2.61474607169573
"ENSG00000134545",2.6132622265402
"ENSG00000248994",2.61325281056761
"ENSG00000105472",2.61292932343003
"ENSG00000137491",2.61278574614353
"ENSG00000176890",2.61237467969142
"ENSG00000180708",2.61224742944587
"ENSG00000287677",2.61153904393153
"ENSG00000276399",2.61153445809685
"ENSG00000280302",2.61135996721812
"ENSG00000214039",2.61120410136866
"ENSG00000169851",2.61109276251414
"ENSG00000272595",2.61107354485456
"ENSG00000228016",2.61103648218741
"ENSG00000204695",2.61103591356041
"ENSG00000166147",2.61079939963362
"ENSG00000260228",2.61022274175212
"ENSG00000163823",2.61014459786225
"ENSG00000258464",2.60989284064525
"ENSG00000225110",2.60952149632413
"ENSG00000236229",2.60925011322886
"ENSG00000213088",2.60924094788182
"ENSG00000262585",2.60884773876284
"ENSG00000116183",2.60850395923988
"ENSG00000230133",2.60836595110862
"ENSG00000284694",2.60826346094823
"ENSG00000272808",2.60822233379184
"ENSG00000287756",2.60808363204782
"ENSG00000164692",2.60779466596384
"ENSG00000265313",2.60775155234381
"ENSG00000229644",2.60767857195783
"ENSG00000227582",2.60759540900013
"ENSG00000261020",2.60715266998437
"ENSG00000253953",2.60705064556176
"ENSG00000175602",2.60686248600541
"ENSG00000235026",2.60682855022704
"ENSG00000226899",2.60659790994096
"ENSG00000148734",2.60654339563438
"ENSG00000089692",2.60637777522929
"ENSG00000225930",2.60632999236837
"ENSG00000052850",2.60560045128959
"ENSG00000271615",2.60530433599402
"ENSG00000171060",2.60518984088816
"ENSG00000183798",2.60422556100802
"ENSG00000168334",2.60417004763263
"ENSG00000244115",2.60409524299465
"ENSG00000259895",2.603747045892
"ENSG00000204613",2.6036399539083
"ENSG00000118194",2.60362881484724
"ENSG00000229754",2.60344973757996
"ENSG00000168824",2.60337934196026
"ENSG00000248801",2.60286138916977
"ENSG00000169083",2.60252670741729
"ENSG00000251596",2.6025135072024
"ENSG00000261158",2.60251171076928
"ENSG00000286056",2.60197127597785
"ENSG00000268089",2.60171051624321
"ENSG00000220891",2.6013027367265
"ENSG00000174667",2.60117107876373
"ENSG00000102359",2.60073310282589
"ENSG00000259356",2.60067876881814
"ENSG00000170848",2.60015497633198
"ENSG00000183629",2.60014572249215
"ENSG00000255980",2.59988598166756
"ENSG00000285601",2.59984583801133
"ENSG00000286208",2.59984308848807
"ENSG00000261200",2.59980359663987
"ENSG00000237667",2.59892996572894
"ENSG00000154080",2.5986242037408
"ENSG00000257127",2.59861930909169
"ENSG00000133687",2.59825386972539
"ENSG00000215218",2.59820358392278
"ENSG00000288068",2.59784993100923
"ENSG00000109099",2.59758205113408
"ENSG00000168418",2.59713273469672
"ENSG00000260876",2.59706055265254
"ENSG00000188269",2.59693898252289
"ENSG00000234377",2.59684934943385
"ENSG00000266921",2.59635107408692
"ENSG00000168490",2.59629016491854
"ENSG00000152580",2.59617923781357
"ENSG00000234383",2.59611449103739
"ENSG00000236973",2.59596714624738
"ENSG00000184347",2.59555532409114
"ENSG00000204694",2.59552247810696
"ENSG00000196660",2.59541783557216
"ENSG00000225774",2.59472579799134
"ENSG00000259626",2.59468369855427
"ENSG00000185198",2.59455075208675
"ENSG00000259792",2.59445038208954
"ENSG00000143867",2.59430924585858
"ENSG00000211448",2.59416839590762
"ENSG00000237802",2.59387324207285
"ENSG00000229240",2.59363047638556
"ENSG00000233955",2.59357168229656
"ENSG00000270106",2.59342398544771
"ENSG00000234810",2.59298950969161
"ENSG00000258609",2.59271313425631
"ENSG00000151917",2.59259878370326
"ENSG00000227105",2.59139087602626
"ENSG00000279668",2.59138763097695
"ENSG00000262966",2.59111919493445
"ENSG00000232400",2.59089783135368
"ENSG00000171056",2.59080646118846
"ENSG00000168040",2.59053309489538
"ENSG00000124253",2.59048213212276
"ENSG00000178597",2.59003753379995
"ENSG00000286141",2.58998025386971
"ENSG00000224280",2.5894692827834
"ENSG00000280071",2.58939710090773
"ENSG00000250493",2.5889842322632
"ENSG00000255439",2.58864777891154
"ENSG00000169894",2.58864385873084
"ENSG00000240405",2.58839881037791
"ENSG00000268460",2.58776180991614
"ENSG00000115648",2.58764253868579
"ENSG00000286619",2.58756249495994
"ENSG00000133069",2.5871220837766
"ENSG00000204380",2.58686538514555
"ENSG00000279770",2.58671764513382
"ENSG00000258504",2.58659013424954
"ENSG00000258881",2.58656542249001
"ENSG00000281392",2.58650123220346
"ENSG00000280294",2.58593625175738
"ENSG00000285888",2.58592117818519
"ENSG00000225879",2.58588814918935
"ENSG00000267508",2.58580030183832
"ENSG00000275431",2.58554738175362
"ENSG00000147113",2.58515322127135
"ENSG00000172058",2.58467862108503
"ENSG00000285943",2.58432284872664
"ENSG00000253734",2.58405423778494
"ENSG00000144460",2.58396973237178
"ENSG00000254349",2.58390764957437
"ENSG00000166450",2.58378774149226
"ENSG00000228755",2.58376629465603
"ENSG00000286871",2.58355088188763
"ENSG00000181378",2.58334627177682
"ENSG00000184357",2.5831707261655
"ENSG00000255303",2.58305273886208
"ENSG00000154545",2.58299087878262
"ENSG00000253311",2.58290319438121
"ENSG00000249550",2.58285399671325
"ENSG00000112984",2.58184092051908
"ENSG00000197353",2.58111898865932
"ENSG00000263934",2.58065129178279
"ENSG00000128262",2.58044747707825
"ENSG00000236858",2.58042641867263
"ENSG00000248339",2.58015102352465
"ENSG00000232852",2.58013302181558
"ENSG00000153246",2.57986996824976
"ENSG00000187398",2.57975407929767
"ENSG00000286450",2.57972174438804
"ENSG00000188340",2.57953426749487
"ENSG00000138039",2.57946390848991
"ENSG00000112164",2.57785958071003
"ENSG00000277422",2.57741311942409
"ENSG00000066813",2.57734323763423
"ENSG00000284946",2.57732366510535
"ENSG00000280362",2.57731536696221
"ENSG00000130032",2.57731384583555
"ENSG00000183421",2.57728045058345
"ENSG00000146950",2.57713833601873
"ENSG00000099260",2.57705632543693
"ENSG00000262681",2.57663094356086
"ENSG00000188133",2.5762813504229
"ENSG00000171435",2.57583506176817
"ENSG00000139292",2.5754631157858
"ENSG00000286812",2.5754586396773
"ENSG00000260230",2.57542248742811
"ENSG00000205628",2.57539550537633
"ENSG00000229186",2.57449899298578
"ENSG00000260670",2.57435972764005
"ENSG00000132464",2.57399092637597
"ENSG00000287960",2.5736953191652
"ENSG00000078098",2.57362531589035
"ENSG00000254634",2.57360084044123
"ENSG00000235997",2.57327799461876
"ENSG00000267252",2.57284763963739
"ENSG00000287255",2.57282913211589
"ENSG00000267078",2.57260199467598
"ENSG00000163637",2.57239969006841
"ENSG00000138722",2.57237446357008
"ENSG00000106066",2.57232095795589
"ENSG00000273079",2.5722091833691
"ENSG00000205488",2.57214998474343
"ENSG00000241684",2.5720893500617
"ENSG00000182963",2.57179276765665
"ENSG00000211829",2.57165801177304
"ENSG00000177640",2.57148211543596
"ENSG00000144488",2.57147227075232
"ENSG00000253973",2.57134460328988
"ENSG00000143195",2.57128604133971
"ENSG00000288054",2.57121150352903
"ENSG00000166664",2.57120444311589
"ENSG00000188124",2.5710825339715
"ENSG00000253230",2.57108186219168
"ENSG00000105610",2.57087569570511
"ENSG00000237232",2.57075672161876
"ENSG00000089250",2.57074935435796
"ENSG00000261104",2.57073146253365
"ENSG00000272937",2.5705427185817
"ENSG00000223930",2.56982959860798
"ENSG00000231924",2.56921747081859
"ENSG00000221844",2.56872012946015
"ENSG00000161911",2.568491551631
"ENSG00000287145",2.56839420452267
"ENSG00000267943",2.56798296095312
"ENSG00000129932",2.56773726642338
"ENSG00000234438",2.5677129255858
"ENSG00000243818",2.56766525304334
"ENSG00000152208",2.56701157917303
"ENSG00000284848",2.56659271384351
"ENSG00000238035",2.5661365398141
"ENSG00000159217",2.56575584415232
"ENSG00000177551",2.56570678090854
"ENSG00000255855",2.56549262373351
"ENSG00000224363",2.56545611972215
"ENSG00000198173",2.56522411152208
"ENSG00000163673",2.56516186143792
"ENSG00000286720",2.56481700881939
"ENSG00000169174",2.56478885094286
"ENSG00000158553",2.56415634700587
"ENSG00000121900",2.56376267404892
"ENSG00000237927",2.56370830500523
"ENSG00000262061",2.56318666150659
"ENSG00000188803",2.56285093486965
"ENSG00000275591",2.56257172427523
"ENSG00000285830",2.56229175033803
"ENSG00000128218",2.56220104507585
"ENSG00000259553",2.56216411429389
"ENSG00000124212",2.56189743297131
"ENSG00000288574",2.56173380597734
"ENSG00000049323",2.56160440347381
"ENSG00000267745",2.56159393429397
"ENSG00000287332",2.56146685076903
"ENSG00000165186",2.56132641298326
"ENSG00000074211",2.56122318892644
"ENSG00000287611",2.56092886921463
"ENSG00000006071",2.56090260512586
"ENSG00000286615",2.5607470483472
"ENSG00000178965",2.56036988675174
"ENSG00000280219",2.56030924258322
"ENSG00000288597",2.56002274519522
"ENSG00000279033",2.56000252267107
"ENSG00000180785",2.55994516372254
"ENSG00000119715",2.5589957272598
"ENSG00000153563",2.5588022112443
"ENSG00000143355",2.5586988389303
"ENSG00000253741",2.55850465391069
"ENSG00000144644",2.55847855503113
"ENSG00000137648",2.55840922883612
"ENSG00000225386",2.55834008544511
"ENSG00000078328",2.55785762286474
"ENSG00000171872",2.55781685639166
"ENSG00000285424",2.5577703644914
"ENSG00000285569",2.55772199699324
"ENSG00000244491",2.55769111368014
"ENSG00000253406",2.55734975550601
"ENSG00000171016",2.55694238557591
"ENSG00000286746",2.55643690721169
"ENSG00000124615",2.55627986197218
"ENSG00000280117",2.55605475923884
"ENSG00000222036",2.55585152501462
"ENSG00000165566",2.55475289741225
"ENSG00000181143",2.55473094858485
"ENSG00000272631",2.55472055090104
"ENSG00000250208",2.55471661802909
"ENSG00000286085",2.55455326138759
"ENSG00000280064",2.55446027597447
"ENSG00000231427",2.55414891982799
"ENSG00000101162",2.55413639603193
"ENSG00000278965",2.55396907592273
"ENSG00000102010",2.55385299173322
"ENSG00000184313",2.55383100471999
"ENSG00000254226",2.55382288081718
"ENSG00000170476",2.55328783075318
"ENSG00000188828",2.55324516942866
"ENSG00000265485",2.55301522367101
"ENSG00000254579",2.55228838831982
"ENSG00000170961",2.55210691825762
"ENSG00000176601",2.55209381490437
"ENSG00000134216",2.55204641799067
"ENSG00000224715",2.55193975374785
"ENSG00000260205",2.55158278669795
"ENSG00000155269",2.55119261076219
"ENSG00000273274",2.55063624549296
"ENSG00000164684",2.55040602505343
"ENSG00000172377",2.55028147635922
"ENSG00000287566",2.55025938921284
"ENSG00000183010",2.5500864098903
"ENSG00000250011",2.54989938375302
"ENSG00000100234",2.54934077693551
"ENSG00000203867",2.54894409365964
"ENSG00000250579",2.5488500627823
"ENSG00000197309",2.54867445329495
"ENSG00000225321",2.5482913398472
"ENSG00000184949",2.54807141580814
"ENSG00000264714",2.54779486509768
"ENSG00000224891",2.54770773658813
"ENSG00000260918",2.54765462317484
"ENSG00000224812",2.54635099358982
"ENSG00000178662",2.5462890789347
"ENSG00000118322",2.54616349743611
"ENSG00000287326",2.54559895173966
"ENSG00000235535",2.54535806521673
"ENSG00000184698",2.54533916514647
"ENSG00000253773",2.54526933879424
"ENSG00000288607",2.54523770781584
"ENSG00000100678",2.54510977514971
"ENSG00000141639",2.54460124745369
"ENSG00000197125",2.54433997462958
"ENSG00000172461",2.54423590074303
"ENSG00000235955",2.54412175794716
"ENSG00000137821",2.54377402820628
"ENSG00000234352",2.5435906641781
"ENSG00000101188",2.54327258450797
"ENSG00000254561",2.54288700831664
"ENSG00000124467",2.54288138349642
"ENSG00000196951",2.54281926352281
"ENSG00000228334",2.54278652648639
"ENSG00000279221",2.54260344016441
"ENSG00000234667",2.54240580353002
"ENSG00000196758",2.54181082565452
"ENSG00000163909",2.54148487845636
"ENSG00000230549",2.54133191385751
"ENSG00000142149",2.54124379265222
"ENSG00000172260",2.54118541095784
"ENSG00000249464",2.54107113784558
"ENSG00000138741",2.54098653648456
"ENSG00000163599",2.5408195326942
"ENSG00000260342",2.54065193893028
"ENSG00000230806",2.54029720897626
"ENSG00000221878",2.54014221447019
"ENSG00000279460",2.53985649151578
"ENSG00000180934",2.5395763058102
"ENSG00000099624",2.53929723007335
"ENSG00000260902",2.53914793820839
"ENSG00000043039",2.53913139488226
"ENSG00000130649",2.53878697910214
"ENSG00000286030",2.53833381547983
"ENSG00000101670",2.53740122854605
"ENSG00000158089",2.53710989268806
"ENSG00000255874",2.53655505287859
"ENSG00000214946",2.53652612664173
"ENSG00000233008",2.53645946910466
"ENSG00000205978",2.53635925136261
"ENSG00000188783",2.53589180325743
"ENSG00000272274",2.53568268695958
"ENSG00000185904",2.53536083045784
"ENSG00000002746",2.53528191447052
"ENSG00000182366",2.53503433326948
"ENSG00000112379",2.53472964671106
"ENSG00000238207",2.53466622648179
"ENSG00000258705",2.53449099613754
"ENSG00000140280",2.53447965253049
"ENSG00000256116",2.53412414730296
"ENSG00000226562",2.5337680399901
"ENSG00000288631",2.53329949616258
"ENSG00000144730",2.53299567930091
"ENSG00000279232",2.53282221940467
"ENSG00000253645",2.53251303709688
"ENSG00000162551",2.53223574958739
"ENSG00000272009",2.53212355663204
"ENSG00000187372",2.53212331278399
"ENSG00000137809",2.53201524333784
"ENSG00000187686",2.53194359346724
"ENSG00000017427",2.53187471276816
"ENSG00000279935",2.53179085299674
"ENSG00000182912",2.53164085020618
"ENSG00000154678",2.53149737204689
"ENSG00000183715",2.53140824773091
"ENSG00000119973",2.5311409271928
"ENSG00000171501",2.53104785604342
