Factor,GO_ID,P_value,FDR
Factor9,GO:0016055,0.25776931028935,0.400974482672323
Factor9,GO:0007565,0.276802555676848,0.423853913380173
Factor9,GO:0006821,0.299811619788336,0.452023672911646
Factor9,GO:0007267,0.341395337648766,0.491080657499546
Factor9,GO:0008284,0.346339347443272,0.491080657499546
Factor9,GO:0019722,0.34026171893813,0.491080657499546
Factor9,GO:0030154,0.348415935910057,0.491080657499546
Factor9,GO:0055085,0.350771898213961,0.491080657499546
Factor9,GO:0006325,0.393433541101381,0.531536243797618
Factor9,GO:0030198,0.393555993857982,0.531536243797618
Factor9,GO:0071456,0.395940263237001,0.531536243797618
Factor9,GO:0009410,0.418086978394198,0.545646006085703
Factor9,GO:0045944,0.420668384546552,0.545646006085703
Factor9,GO:0070374,0.423154045535851,0.545646006085703
Factor9,GO:0030182,0.485337187285589,0.617701874727114
Factor9,GO:0007399,0.498270844170724,0.626032599086295
Factor9,GO:0010629,0.535267829974867,0.664003130854898
Factor9,GO:0007154,0.551359557991639,0.66707699608865
Factor9,GO:0098609,0.545064222501964,0.66707699608865
Factor9,GO:0006958,0.598854695763164,0.712774471445473
Factor9,GO:0071805,0.603676338060962,0.712774471445473
Factor9,GO:0006813,0.63727403772266,0.734172057877153
Factor9,GO:0010468,0.651764990156248,0.734172057877153
Factor9,GO:0045892,0.649433268937128,0.734172057877153
Factor9,GO:0050821,0.64135593503629,0.734172057877153
Factor9,GO:0006869,0.669292331821894,0.745348278619836
Factor9,GO:0006355,0.711863230845938,0.781085729899872
Factor9,GO:0051897,0.717323629499883,0.781085729899872
Factor9,GO:0043410,0.730132823007831,0.786296886316126
Factor9,GO:0006629,0.768012248314632,0.8181000036395
Factor9,GO:0090090,0.838170455836302,0.883233383569436
Factor9,GO:0007420,0.871431027749583,0.908513199143183
Factor9,GO:0006357,0.999432684760538,0.999432684760538
Factor9,GO:0006874,0.969101317623469,0.999432684760538
Factor9,GO:0007165,0.981048518208862,0.999432684760538
Factor9,GO:0050853,0.990951229969412,0.999432684760538
