"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant","Assay","UniProt","Panel","ENTREZID"
"OID20594",0.163426439680535,4.28233864229765,0.67892810734735,0.497591161259633,0.620777043277111,-6.98249875264211,"Up",FALSE,"BANK1","Q8NDB2","INFLAMMATION","55024"
"OID20168",0.0639930180748217,0.719084856396867,0.67853818580063,0.497837992719082,0.620777043277111,-6.98276236085407,"Up",FALSE,"MEP1B","Q16820","CARDIOMETABOLIC","4225"
"OID20337",0.0457325935266921,2.82336762402089,0.677574686987341,0.49844782762157,0.620995593436115,-6.98341350268638,"Up",FALSE,"PRCP","P42785","CARDIOMETABOLIC","5547"
"OID20059",-0.0387448045397216,0.0138650130548303,-0.674828997253046,0.500189282384023,0.622588974638267,-6.98526242032164,"Down",FALSE,"DUOX2","Q9NRD8","CARDIOMETABOLIC","50506"
"OID20190",-0.0410015973097936,2.52670757180157,-0.674184327319682,0.5005981328617,0.622588974638267,-6.98569600847597,"Down",FALSE,"SIGLEC7","Q9Y286","CARDIOMETABOLIC","27036"
"OID21273",-0.0434261790668344,1.67434856396867,-0.672908242151041,0.501408864190335,0.62305501471999,-6.98655203238717,"Down",FALSE,"PDCD1LG2","Q9BQ51","ONCOLOGY","80380"
"OID20786",0.0831728121059264,4.59304960835509,0.672221595113785,0.501845672423435,0.623056008595211,-6.9870116729798,"Up",FALSE,"AGRN","O00468","INFLAMMATION","375790"
"OID21314",0.0927632744850761,1.93008563968668,0.669665510568564,0.503472286831234,0.624532897466869,-6.98871993994388,"Up",FALSE,"INPPL1","O15357","ONCOLOGY","3636"
"OID21220",0.0614378226145427,0.957630809399478,0.667306463825041,0.50497598880412,0.625854889853501,-6.9902907624874,"Up",FALSE,"TBL1X","O60907","ONCOLOGY","6907"
"OID21210",-0.0366412316099206,0.0332530026109661,-0.665377915213356,0.506207010277826,0.62629421444763,-6.99157085927029,"Down",FALSE,"LSM1","O15116","ONCOLOGY","27257"
"OID21092",0.0400777763766294,2.79387597911227,0.663755695172128,0.507243381876213,0.627033557699921,-6.99264514547698,"Up",FALSE,"CNTN3","Q9P232","NEUROLOGY","5067"
"OID20956",-0.085366448087432,3.92505221932115,-0.660830418139386,0.509116127274306,0.628561361034874,-6.99457454754154,"Down",FALSE,"DNMBP","Q6XZF7","NEUROLOGY","23268"
"OID20503",-0.0315210172341322,0.243411227154047,-0.660450843908753,0.509359031545405,0.628561361034874,-6.99482468125696,"Down",FALSE,"FGF2","P09038","INFLAMMATION","2247"
"OID21144",0.106494808743169,4.39572323759791,0.659707255007854,0.509835978052758,0.628607085968413,-6.99531325804484,"Up",FALSE,"VSIG4","Q9Y279","NEUROLOGY","11326"
"OID20950",0.120472761664562,5.33222245430809,0.65237608098863,0.514547732727058,0.633869577643936,-7.00010421063548,"Up",FALSE,"RHOC","P08134","NEUROLOGY","389"
"OID21063",-0.065861584699453,4.5701681462141,-0.65122397426705,0.515290253793474,0.634158330311038,-7.00085226007489,"Down",FALSE,"MSR1","P21757","NEUROLOGY","4481"
"OID20844",0.0621287053383773,0.875869451697128,0.650635577355708,0.515669684969507,0.634158330311038,-7.00123379036556,"Up",FALSE,"TBC1D17","Q9HA65","NEUROLOGY","79735"
"OID21061",0.0901374947456902,3.61378563968668,0.649350716575774,0.516498740598636,0.634631728560147,-7.00206572792284,"Up",FALSE,"CLEC1B","Q9P126","NEUROLOGY","51266"
"OID21511",0.0892444976881038,2.44767963446475,0.644021882616441,0.519944556075812,0.63831681325802,-7.00549859175212,"Up",FALSE,"SPARC","P09486","ONCOLOGY","6678"
"OID20420",-0.0323440226986119,0.256339164490862,-0.64026330631138,0.522381912300792,0.640758585989556,-7.00790314611914,"Down",FALSE,"IL10RA","Q13651","INFLAMMATION","3587"
"OID20444",-0.0369359730979405,0.196375979112272,-0.63895863460895,0.523229618186887,0.641247962597823,-7.00873422167408,"Down",FALSE,"PRKAB1","Q9Y478","INFLAMMATION","5564"
"OID20351",0.0440271164354774,3.07808511749347,0.635726737060173,0.525331742956875,0.643272545574442,-7.01078657407385,"Up",FALSE,"SSC5D","A1L4H1","CARDIOMETABOLIC","284297"
"OID20515",0.0869746195880608,1.75991305483029,0.633818946267241,0.526575196286854,0.644222287867826,-7.01199261672036,"Up",FALSE,"FOXO1","Q12778","INFLAMMATION","2308"
"OID20827",-0.0653041950399324,0.557569712793734,-0.633153744212405,0.527008995463603,0.644222287867826,-7.01241241505491,"Down",FALSE,"DUSP3","P51452","NEUROLOGY","1845"
"OID21166",0.0410264775115596,1.50283916449086,0.630817157848491,0.528533965115028,0.64553421893109,-7.01388377611617,"Up",FALSE,"RAD23B","P54727","ONCOLOGY","5887"
"OID20263",-0.133922013451029,5.13940704960836,-0.628510274690493,0.530042239664473,0.64667194467617,-7.01533058101177,"Down",FALSE,"MB","P02144","CARDIOMETABOLIC","4151"
"OID20402",-0.0392550189155109,3.22282793733681,-0.627745832306407,0.5305420659643,0.64667194467617,-7.01580935402825,"Down",FALSE,"PROC","P04070","CARDIOMETABOLIC","5624"
"OID20637",0.0563290416141231,5.3607227154047,0.627316881942279,0.530823086847549,0.64667194467617,-7.01607726064455,"Up",FALSE,"CD22","P20273","INFLAMMATION","933"
"OID21476",-0.0928265069356859,2.0657088772846,-0.625862876329191,0.531775571178733,0.647280486554011,-7.01698473109996,"Down",FALSE,"ATOX1","O00244","ONCOLOGY","475"
"OID20666",0.0815466876839008,5.62000208877285,0.623028456171869,0.533634542443137,0.648990435022335,-7.01874801251906,"Up",FALSE,"IL12B","P29460","INFLAMMATION","3593"
"OID20968",0.0594497519966383,3.32322454308094,0.62142666788427,0.53468653245511,0.649716883399959,-7.01974095525591,"Up",FALSE,"FRZB","Q92765","NEUROLOGY","2487"
"OID21355",0.0568574443043291,1.23355248041775,0.619389403936441,0.536026060014358,0.65079119775745,-7.02100014166687,"Up",FALSE,"VPS37A","Q8NEZ2","ONCOLOGY","137492"
"OID20921",0.0742060487599828,1.8374,0.614201474159141,0.539444811992132,0.654385939165328,-7.02418807138272,"Up",FALSE,"ABHD14B","Q96IU4","NEUROLOGY","84836"
"OID21181",-0.0272709373686419,0.0283778067885118,-0.609483754526214,0.542562905357331,0.657610171124365,-7.02706414107537,"Down",FALSE,"MAGED1","Q9Y5V3","ONCOLOGY","9500"
"OID20373",-0.0475518411097096,2.5843592689295,-0.607120668553364,0.544128350851455,0.658414399335027,-7.02849619207456,"Down",FALSE,"RARRES2","Q99969","CARDIOMETABOLIC","5919"
"OID20992",0.0676386717108018,2.53082010443864,0.607091435700084,0.544147939548402,0.658414399335027,-7.02851364617908,"Up",FALSE,"FUT8","Q9BYC5","NEUROLOGY","2530"
"OID20967",0.0649917948717944,3.30988407310705,0.603617432234692,0.546453333442818,0.660644512258703,-7.03060886462895,"Up",FALSE,"TNFRSF10A","O00220","NEUROLOGY","8797"
"OID20583",-0.0648417738545609,0.993014882506527,-0.602783870887275,0.547007217349506,0.660755125606462,-7.03110981148536,"Down",FALSE,"ANXA11","P50995","INFLAMMATION","311"
"OID21207",-0.0274655317360234,-0.0626130548302872,-0.597453637837096,0.550555397981021,0.664479445705135,-7.03429704141451,"Down",FALSE,"FES","P07332","ONCOLOGY","2242"
"OID20449",0.0356241025641025,0.292004960835509,0.593803355124264,0.552992213916264,0.666183043331972,-7.03646302525275,"Up",FALSE,"IL22RA1","Q8N6P7","INFLAMMATION","58985"
"OID21263",-0.0860886666666663,0.863258994708995,-0.59331649799099,0.55332217298481,0.666183043331972,-7.03506399884672,"Down",FALSE,"GCG","P01275","ONCOLOGY","2641"
"OID20131",-0.0433746826397645,1.24341906005222,-0.593244847719953,0.553365481060218,0.666183043331972,-7.03679330640456,"Down",FALSE,"VSIR","Q9H7M9","CARDIOMETABOLIC","64115"
"OID20440",-0.0401753678015966,0.392865535248042,-0.583891122501188,0.559635349342381,0.673164069200558,-7.04227850789962,"Down",FALSE,"IL24","Q13007","INFLAMMATION","11009"
"OID21277",0.109998709541823,4.56342637075718,0.580589147070844,0.561856916910574,0.675267900979992,-7.04419407072249,"Up",FALSE,"STAT5B","P51692","ONCOLOGY","6777"
"OID21301",0.046379306431274,3.12266083550914,0.579396893527812,0.562659896023329,0.675664698670032,-7.04488329622282,"Up",FALSE,"FLT1","P17948","ONCOLOGY","2321"
"OID20328",-0.06350025220681,6.57747806788512,-0.576445077157054,0.564651086157404,0.677486483727061,-7.04658280916889,"Down",FALSE,"CCL15","Q16663","CARDIOMETABOLIC","6359"
"OID20980",-0.0681213787305575,3.73197754569191,-0.574972335995167,0.565645706524295,0.678110498844981,-7.04742761755132,"Down",FALSE,"OBP2B","Q9NPH6","NEUROLOGY","29989"
"OID21341",0.0252081799075241,0.389530809399478,0.570505079825364,0.568667540248952,0.68098579317187,-7.04997728782261,"Up",FALSE,"ATP6V1D","Q9Y5K8","ONCOLOGY","51382"
"OID21118",0.121557448507777,3.49446187989556,0.570018875750685,0.56899722676502,0.68098579317187,-7.0502532391619,"Up",FALSE,"TMSB10","P63313","NEUROLOGY","9168"
"OID20213",0.0402752080706174,4.2535498694517,0.569145176180427,0.569589057979478,0.68112365175956,-7.05074941352067,"Up",FALSE,"SORT1","Q99523","CARDIOMETABOLIC","6272"
"OID20913",-0.0621222404371584,1.13144595300261,-0.565173936119432,0.572284505675837,0.683774714557501,-7.05299334600582,"Down",FALSE,"NMNAT1","Q9HAN9","NEUROLOGY","64802"
"OID20459",-0.0732438713745277,2.07386109660574,-0.564437067649335,0.572785261403358,0.683801285334501,-7.05340804403282,"Down",FALSE,"MVK","Q03426","INFLAMMATION","4598"
"OID20382",0.0518754728877679,5.22709921671018,0.562660766251419,0.573993153727693,0.684100380764275,-7.05440559394953,"Up",FALSE,"FCN2","Q15485","CARDIOMETABOLIC","2220"
"OID20586",-0.0395341235813383,2.25390182767624,-0.562624282974521,0.574017806058652,0.684100380764275,-7.05442622717246,"Down",FALSE,"LTA","P01374","INFLAMMATION","4049"
"OID20057",0.0263039974779323,0.166535509138381,0.561486661601633,0.574792107530347,0.684100380764275,-7.05506334596714,"Up",FALSE,"MFAP3","P55082","CARDIOMETABOLIC","4238"
"OID21016",0.0834995628415286,3.12116109660574,0.561254114420428,0.574950704897057,0.684100380764275,-7.05519315452532,"Up",FALSE,"VTA1","Q9NP79","NEUROLOGY","51534"
"OID21432",-0.0567680748213537,3.87748407310705,-0.558987481862994,0.5764951177271,0.685367323820321,-7.0564582166865,"Down",FALSE,"ACP6","Q9NPH0","ONCOLOGY","51205"
"OID20760",0.10367250105086,2.6857180156658,0.553287177612198,0.580387784784723,0.689421566464978,-7.05961710416894,"Up",FALSE,"ATP5IF1","Q9UII2","INFLAMMATION","93974"
"OID20140",0.0381505548549808,0.370169451697128,0.550785199883309,0.582100249569772,0.690881442388043,-7.06099339500001,"Up",FALSE,"STK4","Q13043","CARDIOMETABOLIC","6789"
"OID20633",-0.0559359016393436,3.07300574412533,-0.548292076346338,0.583809007379918,0.692334499208218,-7.06235862045241,"Down",FALSE,"IL16","Q14005","INFLAMMATION","3603"
"OID21198",0.0583124884405205,0.891438120104439,0.546456042015734,0.585068901551029,0.693253283844461,-7.06336007223496,"Up",FALSE,"BGN","P21810","ONCOLOGY","633"
"OID20940",0.0508635561160158,1.75777415143603,0.541578287798977,0.58842218241453,0.696648963272877,-7.06600431725208,"Up",FALSE,"CDCP1","Q9H5V8","NEUROLOGY","64866"
"OID20930",-0.0494301849516607,0.209707049608355,-0.536357947610284,0.592020821757674,0.700329266797778,-7.06880805411833,"Down",FALSE,"CHMP1A","Q9HD42","NEUROLOGY","5119"
"OID21246",-0.0772407103825125,1.40977310704961,-0.535487821359835,0.592621627710849,0.700460137302567,-7.0692727444749,"Down",FALSE,"ATG4A","Q8WYN0","ONCOLOGY","115201"
"OID20431",-0.0820465405632609,0.235906266318538,-0.531647964865474,0.595276323119156,0.703016417964689,-7.07131441950868,"Down",FALSE,"IL10","P22301","INFLAMMATION","3586"
"OID20608",-0.0401214375788147,1.1898725848564,-0.53001430130105,0.59640741064033,0.703770594388961,-7.07217859958231,"Down",FALSE,"RAB6A","P20340","INFLAMMATION","5870"
"OID20775",0.19541102564102,4.48622349869452,0.526118878273546,0.599108412659627,0.706037040718639,-7.07422849577806,"Up",FALSE,"PNLIPRP2","P54317","INFLAMMATION","5408"
"OID21395",0.120068213535099,4.3217592689295,0.525819455033433,0.599316256397277,0.706037040718639,-7.07438543693547,"Up",FALSE,"HAO1","Q9UJM8","ONCOLOGY","54363"
"OID21018",-0.0562895922656571,6.16345613577024,-0.524977149793875,0.599901115839947,0.706143899946692,-7.07482644842783,"Down",FALSE,"CD8A","P01732","NEUROLOGY","925"
"OID21374",0.0507616687683908,5.92492506527415,0.523502433081778,0.600925661170705,0.706767711780195,-7.07559693306426,"Up",FALSE,"S100A12","P80511","ONCOLOGY","6283"
"OID20833",0.029773013871375,-0.508251958224543,0.522085928803048,0.601910621289073,0.707343978472109,-7.07633485388105,"Up",FALSE,"IVD","P26440","NEUROLOGY","3712"
"OID20310",0.0321547961328291,3.64576527415144,0.517771093129484,0.604914939513357,0.710290426100729,-7.07857082247269,"Up",FALSE,"PTPRF","P10586","CARDIOMETABOLIC","5792"
"OID21409",0.0384234468263975,3.05943420365535,0.515130531993119,0.60675707767281,0.711456700802321,-7.07992977862651,"Up",FALSE,"SLITRK2","Q9H156","ONCOLOGY","84631"
"OID20547",-0.0489427742749055,1.69733237597911,-0.514920514706539,0.606903931615136,0.711456700802321,-7.08003733311683,"Down",FALSE,"CLEC4C","Q8WTT0","INFLAMMATION","170482"
"OID21521",0.0832517234131971,2.00906501305483,0.514045717531086,0.607514815643307,0.711589075044496,-7.08048585444152,"Up",FALSE,"SRC","P12931","ONCOLOGY","6714"
"OID20774",-0.0401516729718365,3.68608825065274,-0.51054019176402,0.609965301166086,0.713770431265388,-7.08227578229028,"Down",FALSE,"DAG1","Q14118","INFLAMMATION","1605"
"OID20524",0.0907661076082376,1.82079007832898,0.509953512867278,0.610376114070192,0.713770431265388,-7.08257387351195,"Up",FALSE,"DAPP1","Q9UN19","INFLAMMATION","27071"
"OID20121",0.0515297898276601,3.03699060052219,0.50585700820246,0.613246417287068,0.716540580787589,-7.08464739421276,"Up",FALSE,"CCL27","Q9Y4X3","CARDIOMETABOLIC","10850"
"OID20613",-0.0507185498108446,6.02644516971279,-0.498857377059021,0.618164637125831,0.721192991103814,-7.08815174132108,"Down",FALSE,"CXCL6","P80162","INFLAMMATION","6372"
"OID21010",0.0509551240016825,2.64413681462141,0.498424970697443,0.618469037060252,0.721192991103814,-7.08836661843801,"Up",FALSE,"CD300C","Q08708","NEUROLOGY","10871"
"OID21036",-0.0511145229087856,1.35731958224543,-0.498037005144747,0.618742202304601,0.721192991103814,-7.08855925873707,"Down",FALSE,"ANXA3","P12429","NEUROLOGY","306"
"OID20470",-0.0223379192938203,-0.506569451697128,-0.495569994819517,0.620480373013015,0.722629546076282,-7.08978079996838,"Down",FALSE,"NFATC3","Q12968","INFLAMMATION","4775"
"OID20819",-0.028078541403951,0.100446214099217,-0.491335664382887,0.623468914076681,0.72551879333516,-7.09186309740835,"Down",FALSE,"PAK4","O96013","NEUROLOGY","10298"
"OID20394",-0.0412153047498943,5.19572584856397,-0.489993998944379,0.624416942245713,0.726030765231183,-7.0925193609268,"Down",FALSE,"ADA2","Q9NZK5","CARDIOMETABOLIC","51816"
"OID20124",-0.0229121899957968,0.143151436031332,-0.481473834565709,0.630453016610268,0.732354515564192,-7.09664397686968,"Down",FALSE,"ACOX1","Q15067","CARDIOMETABOLIC","51"
"OID20544",-0.0890783270281649,4.3333501305483,-0.480871843771454,0.630880621875102,0.732354515564192,-7.09693249080701,"Down",FALSE,"IKBKG","Q9Y6K9","INFLAMMATION","8517"
"OID20218",-0.103359903320724,3.85106553524804,-0.47898772422675,0.632219175027287,0.733312663241878,-7.09783370843592,"Down",FALSE,"SNAP23","O00161","CARDIOMETABOLIC","8773"
"OID20899",-0.0743903278688533,2.22200966057441,-0.475756227590664,0.634517775793721,0.735320216562039,-7.0993711793959,"Down",FALSE,"MAP4K5","Q9Y4K4","NEUROLOGY","11183"
"OID20776",-0.0393134426229502,6.08129295039164,-0.474948364264273,0.63509276174986,0.735320216562039,-7.09975412006633,"Down",FALSE,"OSCAR","Q8IYS5","INFLAMMATION","126014"
"OID20811",0.034726649852879,0.300144125326371,0.473686933226619,0.635991551027308,0.735320216562039,-7.10035024186618,"Up",FALSE,"ATP5PO","P48047","NEUROLOGY","539"
"OID21445",0.0649033333333335,2.81820208877285,0.473663499786576,0.636008248894808,0.735320216562039,-7.1003613047153,"Up",FALSE,"ARG1","P05089","ONCOLOGY","383"
"OID20120",0.0105834047919295,0.162704960835509,0.469777896343646,0.638779287577881,0.737903517621338,-7.1021883843343,"Up",FALSE,"TP53INP1","Q96A56","CARDIOMETABOLIC","94241"
"OID20097",-0.0577393610760827,2.37317597911227,-0.469083430872953,0.639275405748926,0.737903517621338,-7.10251304515335,"Down",FALSE,"GYS1","P13807","CARDIOMETABOLIC","2997"
"OID20588",0.0729287978142082,2.63975979112272,0.468156757338593,0.639937299318031,0.738071348446704,-7.10294586118838,"Up",FALSE,"MGMT","P16455","INFLAMMATION","4255"
"OID21307",-0.0752016225304747,3.38215718015666,-0.467055428228242,0.64072431806674,0.738383105255945,-7.10345914082029,"Down",FALSE,"MME","P08473","ONCOLOGY","4311"
"OID20859",0.0684298528793604,2.39923733681462,0.46530659342905,0.641974883065507,0.739228128848194,-7.10427171239111,"Up",FALSE,"CARHSP1","Q9Y2V2","NEUROLOGY","23589"
"OID20086",-0.0703751071878952,3.23994177545692,-0.462923761254328,0.643680451191939,0.74042489958596,-7.10537396125791,"Down",FALSE,"COMT","P21964","CARDIOMETABOLIC","1312"
"OID20658",-0.0533503572929797,4.0589634464752,-0.462407131742769,0.644050489982749,0.74042489958596,-7.1056121977223,"Down",FALSE,"AGRP","O00253","INFLAMMATION","181"
"OID20078",0.0463418158890293,0.383011749347259,0.461405494897647,0.644768170314124,0.740654112040903,-7.10607333150851,"Up",FALSE,"TSPAN1","O60635","CARDIOMETABOLIC","10103"
"OID20303",-0.029191517444304,4.39439451697128,-0.455755008256561,0.648822734251622,0.744713001803669,-7.1086562386426,"Down",FALSE,"TIE1","P35590","CARDIOMETABOLIC","7075"
"OID21448",0.053524161412358,3.54216214099217,0.453802001505721,0.650226929800696,0.745725748543495,-7.10954125865519,"Up",FALSE,"NUCB2","P80303","ONCOLOGY","4925"
"OID20135",0.0593494493484649,2.57026005221932,0.448275517804594,0.654206425753839,0.749688037211095,-7.11202574573904,"Up",FALSE,"SNX9","Q9Y5X1","CARDIOMETABOLIC","51429"
"OID20435",-0.015082501050862,-0.0298198433420366,-0.446813191598835,0.655260815403778,0.750294635586538,-7.11267829913086,"Down",FALSE,"ACTN4","O43707","INFLAMMATION","81"
"OID20867",-0.0428346279949566,0.681865796344648,-0.445903827319246,0.655917265434803,0.750375118350519,-7.1130826378604,"Down",FALSE,"PRTFDC1","Q9NRG1","NEUROLOGY","56952"
"OID20770",-0.0412273644388392,5.60487650130548,-0.445260865824048,0.656381314162456,0.750375118350519,-7.11336825917382,"Down",FALSE,"FST","P19883","INFLAMMATION","10468"
"OID20514",-0.0350804077343413,0.724331853785901,-0.443373377557414,0.657744627539184,0.751332592129092,-7.11420410194853,"Down",FALSE,"SH2D1A","O60880","INFLAMMATION","4068"
"OID20051",-0.0281825262715426,0.767132637075718,-0.437023370552911,0.662339276791856,0.755976698510833,-7.1169903021473,"Down",FALSE,"HNRNPK","P61978","CARDIOMETABOLIC","3190"
"OID21308",-0.037998415300546,1.28372349869452,-0.434455268020328,0.664201157757429,0.75731106360443,-7.11810566610033,"Down",FALSE,"NUDT2","P50583","ONCOLOGY","318"
"OID20761",-0.0827860865910057,3.02789425587467,-0.433738634386328,0.664721081780795,0.75731106360443,-7.1184157469226,"Down",FALSE,"SKAP2","O75563","INFLAMMATION","8935"
"OID20434",-0.0210083858764184,-0.223295300261097,-0.433218827248931,0.665098239904521,0.75731106360443,-7.11864040416987,"Down",FALSE,"LTO1","Q8WV07","INFLAMMATION","220064"
"OID20900",0.0717856368221941,0.9501545691906,0.430950334023107,0.666745557440122,0.758582326100266,-7.11961735317797,"Up",FALSE,"IL18RAP","O95256","NEUROLOGY","8807"
"OID21407",-0.0405953089533422,5.72853368146214,-0.428451642709205,0.668561781286696,0.760043584294899,-7.12068762171129,"Down",FALSE,"KLK14","Q9P0G3","ONCOLOGY","43847"
"OID21247",-0.050369714165615,1.62027937336815,-0.424377032120947,0.671527804841103,0.762221752960311,-7.12241945043261,"Down",FALSE,"GFAP","P14136","ONCOLOGY","2670"
"OID20729",-0.0814403110550662,2.36438903394256,-0.424140423610481,0.671700194293444,0.762221752960311,-7.12251951070923,"Down",FALSE,"PDLIM7","Q9NR12","INFLAMMATION","9260"
"OID20977",0.0631299201345086,3.9043911227154,0.423622010877497,0.672077962722178,0.762221752960311,-7.12273854935608,"Up",FALSE,"IPCEF1","Q8WWN9","NEUROLOGY","26034"
"OID20721",-0.0414203488860867,7.05568563968668,-0.422743052944936,0.672718602691939,0.76234328568341,-7.12310935635361,"Down",FALSE,"CKMT1A_CKMT1B","P12532","INFLAMMATION","1159"
"OID20162",-0.0728363303909204,4.04218563968668,-0.418403551261686,0.67588528209593,0.765324935114963,-7.12492853496384,"Down",FALSE,"EIF4EBP1","Q13541","CARDIOMETABOLIC","1978"
"OID20976",0.0431765910046226,4.56152062663185,0.414548011663996,0.678703594874392,0.767907709481795,-7.12652913521912,"Up",FALSE,"CX3CL1","P78423","NEUROLOGY","6376"
"OID20551",0.0699095460277406,2.71854516971279,0.410495306676811,0.681670900757775,0.770654839543402,-7.128195627946,"Up",FALSE,"GOPC","Q9HD26","INFLAMMATION","57120"
"OID20186",-0.0299917654476665,1.76538929503916,-0.406571745396479,0.684548284874184,0.773296046707675,-7.12979350391116,"Down",FALSE,"SEMA3F","Q13275","CARDIOMETABOLIC","6405"
"OID20685",0.0527669777217307,2.54081044386423,0.405113641414643,0.685618889549119,0.773488391336343,-7.13038331262038,"Up",FALSE,"PLA2G4A","P47712","INFLAMMATION","5321"
"OID21386",-0.0325464943253471,1.87317023498695,-0.404392004486486,0.686148902244836,0.773488391336343,-7.13067450325841,"Down",FALSE,"CBLN4","Q9NTU7","ONCOLOGY","140689"
"OID21501",0.0522538923917611,3.61380313315927,0.404128681831745,0.686342393432109,0.773488391336343,-7.13078058282833,"Up",FALSE,"CIAPIN1","Q6FI81","ONCOLOGY","57019"
"OID20063",0.0252679361076081,-0.29030365535248,0.402942259497814,0.687214265378248,0.773595657911655,-7.13125782742278,"Up",FALSE,"HEBP1","Q9NRV9","CARDIOMETABOLIC","50865"
"OID20441",0.0246621269440943,-0.0399963446475196,0.402525971821697,0.687520283798321,0.773595657911655,-7.13142494906558,"Up",FALSE,"CEP164","Q9UPV0","INFLAMMATION","22897"
"OID21336",-0.0467434636401851,3.31489660574413,-0.400774325043455,0.688808504439021,0.774435368090764,-7.13212626898687,"Down",FALSE,"UBAC1","Q9BSL1","ONCOLOGY","10422"
"OID20504",0.0310613913408994,1.81986762402089,0.390424779797031,0.696438267386941,0.782398022088002,-7.13620765378872,"Up",FALSE,"ITM2A","O43736","INFLAMMATION","9452"
"OID21516",0.0587696343001289,2.13977780678851,0.389519719409959,0.697107007410041,0.782534103369166,-7.13655946098394,"Up",FALSE,"PPY","P01298","ONCOLOGY","5539"
"OID21197",-0.0170957755359391,0.331812793733681,-0.376306667418312,0.70689594686268,0.792899770853037,-7.14160321690599,"Down",FALSE,"AKT3","Q9Y243","ONCOLOGY","10000"
"OID21168",0.0507618873476257,0.531391906005222,0.375322886403131,0.707626945780748,0.79309718080054,-7.14197164167127,"Up",FALSE,"GH2","P01242","ONCOLOGY","2689"
"OID21392",-0.0290071458596057,2.44807467362924,-0.372773312304384,0.709522100215108,0.7945980260246,-7.14292242959969,"Down",FALSE,"CPE","P16870","ONCOLOGY","1363"
"OID21297",-0.0753539302227834,2.82412819843342,-0.369696466612083,0.711811844166036,0.796538077770764,-7.14406101936717,"Down",FALSE,"COX5B","P10606","ONCOLOGY","1329"
"OID20488",0.0389107019756209,0.257581201044386,0.368421590278499,0.712761307532944,0.796976454197635,-7.14453006388562,"Up",FALSE,"IL1A","P01583","INFLAMMATION","3552"
"OID20881",-0.0393469272803701,1.20560731070496,-0.366175479275221,0.714435184165802,0.798223516945216,-7.14535249976973,"Down",FALSE,"KEL","P23276","NEUROLOGY","3792"
"OID21348",0.0700500588482533,3.5860365535248,0.360696978215218,0.718523720165094,0.802164371965562,-7.14733742795301,"Up",FALSE,"YES1","P07947","ONCOLOGY","7525"
"OID21509",-0.0335574779319034,4.40851514360313,-0.355609864182198,0.722327392317122,0.805781298689435,-7.14915380746041,"Down",FALSE,"P4HB","P07237","ONCOLOGY","5034"
"OID20707",0.0622799579655302,1.76923733681462,0.35472390299135,0.722990583063845,0.805891999374598,-7.14946747457243,"Up",FALSE,"MANF","P55145","INFLAMMATION","7873"
"OID20252",0.0426542959226547,4.3346046997389,0.347711751900736,0.728246608271889,0.811118007186695,-7.15192270658368,"Up",FALSE,"PLA2G1B","P04054","CARDIOMETABOLIC","5319"
"OID20163",0.0277941151744422,2.3864772845953,0.343875763927957,0.731127292519692,0.813692290506729,-7.15324516477767,"Up",FALSE,"PDCD6","O75340","CARDIOMETABOLIC","10016"
"OID21239",-0.0196241824295924,0.389704438642298,-0.340612209367332,0.733581204325689,0.815787969635339,-7.15435865597067,"Down",FALSE,"FLI1","Q01543","ONCOLOGY","2313"
"OID20558",-0.0478923034888626,2.28303942558747,-0.333803022528346,0.738709860536145,0.82085255886948,-7.15664774799103,"Down",FALSE,"BCR","P11274","INFLAMMATION","613"
"OID21200",0.0199628751576292,0.293151174934726,0.327391829189263,0.743549411938056,0.825588274793692,-7.15876084286573,"Up",FALSE,"CCT5","P48643","ONCOLOGY","22948"
"OID21475",0.0618949558638067,2.58381279373368,0.326517396109888,0.74421028006682,0.825680504825688,-7.159045877365,"Up",FALSE,"PPP1R12A","O14974","ONCOLOGY","4659"
"OID20910",-0.0476493989071049,1.82448798955614,-0.322171862191543,0.74749729033385,0.828683962674222,-7.16045106771027,"Down",FALSE,"CLPP","Q16740","NEUROLOGY","8192"
"OID20931",-0.0214846448087422,1.36457415143603,-0.319445098842067,0.749562136802743,0.830328909683038,-7.16132324678808,"Down",FALSE,"NAAA","Q02083","NEUROLOGY","27163"
"OID21176",0.0534011601513225,1.31553342036554,0.316782089806704,0.75158058081242,0.831919945763708,-7.16216778523614,"Up",FALSE,"PDP1","Q9P0J1","ONCOLOGY","54704"
"OID21465",0.0285043043295498,5.34195822454308,0.314845657068733,0.753049269731899,0.832377838058153,-7.16277754449601,"Up",FALSE,"HBEGF","Q99075","ONCOLOGY","1839"
"OID20403",0.0230803404791927,7.03713759791123,0.314700596128499,0.753159233456398,0.832377838058153,-7.1628231390587,"Up",FALSE,"ANG","P03950","CARDIOMETABOLIC","283"
"OID20839",-0.0411438377469521,1.11191096605744,-0.313802202017102,0.7538411524066,0.832487640486114,-7.16310449474758,"Down",FALSE,"PBLD","P30039","NEUROLOGY","64081"
"OID21240",0.0210596595208071,0.380013054830287,0.312976196608523,0.754468144077164,0.832536662460438,-7.16336257818894,"Up",FALSE,"STXBP3","O00186","ONCOLOGY","6814"
"OID21399",-0.0441496637242546,4.0764634464752,-0.309400466286864,0.757184224542601,0.834263454408785,-7.16447196459741,"Down",FALSE,"DCTN1","Q14203","ONCOLOGY","1639"
