"ID","Description","NES","p.adjust","EntrezID","UniProt","Protein","t"
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"2658","Q9UK05","OID20202",-3.77449029585196
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"2658","Q9UK05","OID20202",-3.77449029585196
"GO:1901135","carbohydrate derivative metabolic process",1.98465085312181,0.0003745096765092,"142","P09874","OID20500",3.74157321650091
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"4072","P16422","OID20743",-3.7070190616462
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"780","Q08345","OID21009",-3.69909337803067
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"133","P35318","OID21467",-3.69230303777457
"GO:1901135","carbohydrate derivative metabolic process",1.98465085312181,0.0003745096765092,"2517","P04066","OID20261",3.68104275733915
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"26047","Q9UHC6","OID20556",-3.66571412704432
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"1041","Q15517","OID20667",-3.63869884804306
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"2069","O14944","OID20905",-3.61796892045157
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"2069","O14944","OID20905",-3.61796892045157
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"7857","P13521","OID21400",-3.61470431164747
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"23544","Q9BYH1","OID21488",-3.60151563539925
"GO:1901135","carbohydrate derivative metabolic process",1.98465085312181,0.0003745096765092,"2023","P06733","OID21037",3.57440741903417
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"2348","P15328","OID21529",-3.57107711097675
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"2348","P15328","OID21529",-3.57107711097675
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"793","P05937","OID21306",-3.56941462679376
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"27329","Q9Y5C1","OID20407",-3.48246218760067
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"2817","P35052","OID21438",-3.4650702102704
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"3605","Q16552","OID20469",-3.46415908183064
"GO:1901135","carbohydrate derivative metabolic process",1.98465085312181,0.0003745096765092,"80146","Q8NBZ7","OID21189",3.44505803604144
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"1942","P20827","OID21125",-3.40853319557729
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"1942","P20827","OID21125",-3.40853319557729
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"5617","P01236","OID21033",-3.40543671458326
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"5617","P01236","OID21033",-3.40543671458326
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"7483","O14904","OID20460",-3.40379690406885
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"140862","B1AKI9","OID20538",-3.31765953231565
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"4854","Q9UM47","OID20253",-3.26235344299799
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"4854","Q9UM47","OID20253",-3.26235344299799
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"3373","Q12794","OID20357",-3.21319813430487
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"3373","Q12794","OID20357",-3.21319813430487
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"654","P22004","OID20111",-3.1985810895569
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"93185","Q969P0","OID20167",-3.15026669882417
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"51129","Q9BY76","OID20703",-3.11600484467924
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"5068","Q06141","OID20258",-3.09547899243602
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"356","P48023","OID20665",-3.08313844996858
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"11005","Q9NQ38","OID21148",-2.98114497291081
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"11005","Q9NQ38","OID21148",-2.98114497291081
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"51206","Q9HCN6","OID21091",-2.9416762218453
"GO:0001944","vasculature development",-1.82490292505898,0.0003745096765092,"5175","P16284","OID21131",-2.92154651445503
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"5175","P16284","OID21131",-2.92154651445503
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"5266","P19957","OID20326",-2.89139834969063
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"7132","P19438","OID21155",-2.87560572311813
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"26254","Q9UBM4","OID21362",-2.86684784709363
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"50604","Q9NYY1","OID20453",-2.84527102470374
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"162466","Q8TCT1","OID20922",-2.83936584036546
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"4747","P07196","OID20871",-2.82208231542232
"GO:0048513","animal organ development",-1.78097834084111,0.0003745096765092,"56955","Q9NQ76","OID20753",-2.79887505925267
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"725","P20851","OID21481",14.7071366513125
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"65220","O95544","OID20178",14.1292015697534
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"1890","P19971","OID20234",12.1032527972381
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"1200","O14773","OID20750",10.6503038859215
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"3002","P10144","OID20604",10.5720694432236
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"5641","Q99538","OID20773",10.0886761433417
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"6241","P31350","OID21187",9.8862632397509
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"5045","P09958","OID21514",9.715771230116
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"957","O75356","OID20104",9.58099759560054
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"27074","Q9UQV4","OID20638",9.18334374882524
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"3458","P01579","OID20495",8.06056826450646
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"3458","P01579","OID20495",8.06056826450646
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"2203","P09467","OID20227",7.14073376601889
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"4745","Q92832","OID21494",6.81581189591156
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"5721","Q9UL46","OID20989",6.66786318987345
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"1519","P43234","OID20660",6.39051310201438
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"6737","P19474","OID20533",6.38534772676743
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"1512","P09668","OID20113",6.35581925354662
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"5720","Q06323","OID20969",6.29833990292236
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"634","P13688","OID21528",5.91618772455958
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"255738","Q8NBP7","OID20235",5.78433553413356
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"10924","Q92484","OID20676",5.68323688523939
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"7430","P15311","OID21017",5.64261481978391
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"1075","P53634","OID20679",5.61085487928516
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"79077","Q9H773","OID20148",5.4787498037154
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"6470","P34896","OID20714",5.18275569062277
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"2720","P16278","OID20949",5.04026253387245
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"10135","P43490","OID21227",5.02511441207671
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"27429","O43464","OID21471",4.89401313940154
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"4907","P21589","OID21498",4.86352520974635
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"50484","Q7LG56","OID21174",4.81348215519544
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"411","P15848","OID21331",4.71463911138309
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"8942","Q16719","OID20669",4.6802559696959
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"5601","P45984","OID20557",4.5209359754487
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"1956","P00533","OID20319",4.32158870905545
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"3920","P13473","OID21035",4.13745321993218
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"117","P41586","OID21188",4.05003597925345
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"3001","P12544","OID20663",3.97153063593525
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"100","P00813","OID20645",3.96406576086133
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"3303","P0DMV8","OID20718",3.960347639697
"GO:0030163","protein catabolic process",1.94933503360228,0.000401668806025963,"3303","P0DMV8","OID20718",3.960347639697
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"142","P09874","OID20500",3.74157321650091
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"60490","Q96CD2","OID21027",3.65051300199223
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"2023","P06733","OID21037",3.57440741903417
"GO:0006753","nucleoside phosphate metabolic process",2.16179884226949,0.000401668806025963,"80146","Q8NBZ7","OID21189",3.44505803604144
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"725","P20851","OID21481",14.7071366513125
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"65220","O95544","OID20178",14.1292015697534
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"65220","O95544","OID20178",14.1292015697534
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"1890","P19971","OID20234",12.1032527972381
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"1890","P19971","OID20234",12.1032527972381
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"1200","O14773","OID20750",10.6503038859215
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"3002","P10144","OID20604",10.5720694432236
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"5641","Q99538","OID20773",10.0886761433417
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"6241","P31350","OID21187",9.8862632397509
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"6241","P31350","OID21187",9.8862632397509
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"5045","P09958","OID21514",9.715771230116
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"957","O75356","OID20104",9.58099759560054
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"957","O75356","OID20104",9.58099759560054
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"27074","Q9UQV4","OID20638",9.18334374882524
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"22918","Q9NPY3","OID20397",-8.8629087059826
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"23768","O43155","OID20946",-8.69786012907057
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"652","P12644","OID20994",-8.52335376779355
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"6369","O00175","OID20772",-8.2607624901256
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"4162","P43121","OID20343",-8.25769875245774
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"10457","Q14956","OID20173",-8.2127605660059
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"7049","Q03167","OID20255",-8.19065443371906
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"3458","P01579","OID20495",8.06056826450646
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"3458","P01579","OID20495",8.06056826450646
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"3458","P01579","OID20495",8.06056826450646
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"7060","P35443","OID20368",-7.64953913682972
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"3685","P06756","OID21416",-7.59881747905576
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"3688","P05556","OID20376",-7.58571385299735
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"4856","P48745","OID20299",-7.51617467769149
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"8829","O14786","OID20390",-7.3640005146002
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"3339","P98160","OID20383",-7.27498579969711
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"2203","P09467","OID20227",7.14073376601889
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"2203","P09467","OID20227",7.14073376601889
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"8751","Q13444","OID20109",-7.06830909308609
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"6092","Q9HCK4","OID21007",-6.97622877331884
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"1003","P33151","OID20243",-6.95999694935435
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"4879","P16860","OID20049",-6.91149481655409
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"4745","Q92832","OID21494",6.81581189591156
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"2191","Q12884","OID20330",-6.67803683875475
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"5721","Q9UL46","OID20989",6.66786318987345
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"1519","P43234","OID20660",6.39051310201438
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"6737","P19474","OID20533",6.38534772676743
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"1512","P09668","OID20113",6.35581925354662
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"5720","Q06323","OID20969",6.29833990292236
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"11126","O95971","OID20647",-6.25532913077991
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"4916","Q16288","OID21057",-6.1562016767798
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"10218","O43827","OID21412",-6.05019987648683
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"350","P02749","OID21072",-6.02403833560993
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"634","P13688","OID21528",5.91618772455958
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"2064","P04626","OID21520",-5.86849340251866
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"255738","Q8NBP7","OID20235",5.78433553413356
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"10924","Q92484","OID20676",5.68323688523939
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"7430","P15311","OID21017",5.64261481978391
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"285","O15123","OID21463",-5.63325841568532
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"1075","P53634","OID20679",5.61085487928516
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"5159","P09619","OID20268",-5.49149870497418
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"79077","Q9H773","OID20148",5.4787498037154
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"79077","Q9H773","OID20148",5.4787498037154
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"94","P37023","OID20999",-5.37010232052286
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"6470","P34896","OID20714",5.18275569062277
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"6470","P34896","OID20714",5.18275569062277
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"2022","P17813","OID20287",-5.16300733039203
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"577","O60242","OID20974",-5.13222005662944
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"57125","Q8IUK5","OID21258",-5.06715187552943
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"2720","P16278","OID20949",5.04026253387245
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"10135","P43490","OID21227",5.02511441207671
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"10135","P43490","OID21227",5.02511441207671
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"51738","Q9UBU3","OID20175",-5.02436044788424
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"1282","P02462","OID20208",-4.98379016084157
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"9982","Q14512","OID21507",-4.93667426953613
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"2041","P21709","OID20677",-4.9271278476225
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"27429","O43464","OID21471",4.89401313940154
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"1829","Q14126","OID21113",-4.89344350051089
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"161198","Q86T13","OID21090",-4.86768472061645
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"4907","P21589","OID21498",4.86352520974635
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"4907","P21589","OID21498",4.86352520974635
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"80781","P39060","OID20332",-4.8383142897742
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"4090","Q99717","OID21353",-4.82630997222269
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"50484","Q7LG56","OID21174",4.81348215519544
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"50484","Q7LG56","OID21174",4.81348215519544
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"7048","P37173","OID21493",-4.75556822418844
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"411","P15848","OID21331",4.71463911138309
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"8742","O43508","OID20624",-4.71149046881674
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"8942","Q16719","OID20669",4.6802559696959
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"8942","Q16719","OID20669",4.6802559696959
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"2277","O43915","OID20662",-4.63095742637358
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"3490","Q16270","OID20236",-4.60472155556648
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"59","P62736","OID20079",-4.58780577909265
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"3815","P10721","OID20370",-4.57472325313938
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"5601","P45984","OID20557",4.5209359754487
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"4869","P06748","OID20961",4.51961420338449
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"64094","Q9H3U7","OID20730",-4.51723671813497
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"1277","P02452","OID20335",-4.49682140316631
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"6419","Q53H47","OID20948",4.45830523187038
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"6091","Q9Y6N7","OID20734",-4.4175996724262
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"4880","P23582","OID20568",-4.37001974945235
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"1956","P00533","OID20319",4.32158870905545
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"947","P28906","OID21025",-4.31968766261698
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"7058","P35442","OID21104",-4.2873481361052
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"3678","P08648","OID21139",-4.24486826823183
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"682","P35613","OID20626",-4.24376731072008
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"51330","Q9NP84","OID21482",-4.23048852995828
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"10406","Q14508","OID21505",-4.18871283555539
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"2521","P35637","OID21256",4.16880604353025
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"3689","P05107","OID20315",-4.14304051009773
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"3920","P13473","OID21035",4.13745321993218
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"117","P41586","OID21188",4.05003597925345
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"117","P41586","OID21188",4.05003597925345
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"3001","P12544","OID20663",3.97153063593525
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"100","P00813","OID20645",3.96406576086133
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"100","P00813","OID20645",3.96406576086133
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"3303","P0DMV8","OID20718",3.960347639697
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"3303","P0DMV8","OID20718",3.960347639697
"GO:0009057","macromolecule catabolic process",1.87105222719916,0.000680659098979951,"3303","P0DMV8","OID20718",3.960347639697
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"7070","P04216","OID21050",-3.94642091055303
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"2263","P21802","OID21478",-3.88113271722818
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"126393","O14558","OID21408",-3.82969186555791
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"6422","Q8N474","OID20984",-3.82955340118134
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"5797","P28827","OID20598",-3.8020800339255
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"1969","P29317","OID21342",-3.7754203052328
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"2658","Q9UK05","OID20202",-3.77449029585196
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"142","P09874","OID20500",3.74157321650091
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"142","P09874","OID20500",3.74157321650091
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"133","P35318","OID21467",-3.69230303777457
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"60490","Q96CD2","OID21027",3.65051300199223
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"2069","O14944","OID20905",-3.61796892045157
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"7857","P13521","OID21400",-3.61470431164747
"GO:0009117","nucleotide metabolic process",2.15643271430253,0.000680659098979951,"2023","P06733","OID21037",3.57440741903417
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"2023","P06733","OID21037",3.57440741903417
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"2348","P15328","OID21529",-3.57107711097675
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"27329","Q9Y5C1","OID20407",-3.48246218760067
"GO:0055086","nucleobase-containing small molecule metabolic process",2.1410859237335,0.000680659098979951,"80146","Q8NBZ7","OID21189",3.44505803604144
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"1942","P20827","OID21125",-3.40853319557729
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"5617","P01236","OID21033",-3.40543671458326
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"140862","B1AKI9","OID20538",-3.31765953231565
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"4854","Q9UM47","OID20253",-3.26235344299799
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"3373","Q12794","OID20357",-3.21319813430487
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"654","P22004","OID20111",-3.1985810895569
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"51129","Q9BY76","OID20703",-3.11600484467924
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"356","P48023","OID20665",-3.08313844996858
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"11005","Q9NQ38","OID21148",-2.98114497291081
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"51206","Q9HCN6","OID21091",-2.9416762218453
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"5175","P16284","OID21131",-2.92154651445503
"GO:0072359","circulatory system development",-1.77396077837396,0.000680659098979951,"7132","P19438","OID21155",-2.87560572311813
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"22918","Q9NPY3","OID20397",-8.8629087059826
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"22918","Q9NPY3","OID20397",-8.8629087059826
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"22918","Q9NPY3","OID20397",-8.8629087059826
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"652","P12644","OID20994",-8.52335376779355
"GO:0048514","blood vessel morphogenesis",-1.77295973065139,0.00124738807467397,"652","P12644","OID20994",-8.52335376779355
"GO:0001568","blood vessel development",-1.77191700841383,0.00124738807467397,"652","P12644","OID20994",-8.52335376779355
"GO:0001525","angiogenesis",-1.78233696765542,0.00124738807467397,"6369","O00175","OID20772",-8.2607624901256
