"OlinkID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Assay","UniProt","MissingFreq","LOD","Panel","Panel_Version"
"OID21242",0.313687847835223,1.30887415143603,2.29924213834732,0.0220268251035137,0.044966190104173,-4.5959117020037,"GSTA3","Q16772",0.58,1.2231,"ONCOLOGY",1
"OID20473",0.187975342580916,1.83711879895561,2.2893976950786,0.022597800238587,0.046065986506335,-4.61813048390404,"TNF","P01375",0.04,0.4097,"INFLAMMATION",1
"OID21066",0.288477065994116,5.15957075718016,2.28405117413525,0.0229132755948449,0.0466425510328112,-4.6301586449524,"DKK1","O94907",0.03,1.068,"NEUROLOGY",1
"OID20229",-0.201255662042875,4.2139772845953,-2.27590695502217,0.0234012118450311,0.0475680394403264,-4.64842824154263,"NRCAM","Q92823",0.03,1.0898,"CARDIOMETABOLIC",1
"OID21059",-0.221855947877258,3.32353133159269,-2.27272457474846,0.0235943206428066,0.0478437840381483,-4.65554988806998,"LRPAP1","P30533",0.04,0.4022,"NEUROLOGY",1
"OID20978",-0.2886823160992,3.63747989556136,-2.27256851126964,0.0236038262749437,0.0478437840381483,-4.65589888312282,"AFP","P02771",0.03,1.1299,"NEUROLOGY",1
"OID21405",-0.231759398907104,2.09282297650131,-2.2668906408565,0.0239519343091073,0.0484806149117767,-4.66858008830278,"CTSV","O60911",0.13,1.2945,"ONCOLOGY",1
"OID20731",-0.255386548970153,6.22079608355091,-2.25776182965753,0.0245209902510231,0.0495622278199605,-4.68890403266855,"TREM2","Q9NZC2",0.03,0.2481,"INFLAMMATION",1
"OID20884",0.198348617065994,1.70204360313316,2.254414971717,0.0247325478098977,0.0499192243225195,-4.69633531146503,"FMNL1","O95466",0.94,2.9456,"NEUROLOGY",1
"OID20241",0.128891706599412,2.17756657963446,2.24839001336951,0.0251170887965943,0.0506238644433474,-4.70968063354215,"CA4","P22748",0.03,-0.3359,"CARDIOMETABOLIC",1
"OID21479",-0.141476813787305,0.521745953002611,-2.24183160362124,0.0255419928870371,0.0514077575148959,-4.72417521970983,"CPXM1","Q96SM3",0.1,-0.0286,"ONCOLOGY",1
"OID21271",-0.257218192517865,0.640701566579635,-2.23061536107713,0.0262832264696257,0.0528252188819904,-4.74886970516976,"FOXO3","O43524",0.92,1.8436,"ONCOLOGY",1
"OID20505",0.229889180327868,1.54507101827676,2.2298569126052,0.0263340004083682,0.0528529305948851,-4.75053494644107,"BACH1","O14867",0.21,0.7344,"INFLAMMATION",1
"OID21324",0.259737515762926,2.26547519582245,2.22263856601821,0.0268215024560275,0.053681670475744,-4.76635585358244,"SRP14","P37108",0.04,0.2409,"ONCOLOGY",1
"OID20339",-0.26393163934426,4.08206945169713,-2.22263048920882,0.0268220522880904,0.053681670475744,-4.76637352804004,"CD59","P13987",0.03,0.9959,"CARDIOMETABOLIC",1
"OID21366",-0.199111992433796,1.201372845953,-2.22118294675711,0.026920752253486,0.0537923262094964,-4.76954017001388,"CES2","O00748",0.05,0.0545,"ONCOLOGY",1
"OID20923",-0.328693530895333,3.88834281984334,-2.22071643530351,0.0269526281077672,0.0537923262094964,-4.77056028149378,"CRADD","P78560",0.03,1.4395,"NEUROLOGY",1
"OID20367",0.165661820092476,3.40931749347258,2.21692547721689,0.0272128441112488,0.054235919435111,-4.77884171120182,"C1QTNF1","Q9BXJ1",0.03,0.0244,"CARDIOMETABOLIC",1
"OID20073",0.0968680748213538,0.531749347258486,2.21458100742637,0.0273745320488834,0.0544821814733348,-4.78395129517753,"RCOR1","Q9UKL0",0.44,0.4736,"CARDIOMETABOLIC",1
"OID20477",-0.359509478772591,2.67290783289817,-2.21046376434855,0.0276614794501579,0.0549767095052512,-4.79292686669441,"IL17C","Q9P0M4",0.07,1.1614,"INFLAMMATION",1
"OID20283",0.161239789827659,4.45460757180157,2.20815623902592,0.0278231716194135,0.0551506159076074,-4.79794610571203,"SEMA7A","O75326",0.03,0.4569,"CARDIOMETABOLIC",1
"OID21070",0.155449705758723,0.983628720626632,2.20811291831542,0.02782616799817,0.0551506159076074,-4.79803957342655,"APP","P05067",0.65,1.353,"NEUROLOGY",1
"OID20352",0.186694934846575,2.12296710182768,2.20529827834779,0.0280246868842131,0.0554671434314966,-4.80415734833113,"ITIH3","Q06033",0.04,0.3163,"CARDIOMETABOLIC",1
"OID20701",0.175404043715848,3.75521540469974,2.20216434870183,0.0282470523925181,0.0558299278961389,-4.81095846079379,"CRIM1","Q9NZV1",0.03,0.5647,"INFLAMMATION",1
"OID20312",-0.538702442202604,4.84300078328982,-2.18959755134737,0.0291541182688015,0.0575431422736428,-4.83813562799518,"CHIT1","Q13231",0.11,0.3347,"CARDIOMETABOLIC",1
"OID20399",-0.45685077763766,3.57834830287206,-2.18893755246204,0.0292024444533512,0.0575590249983985,-4.83955876073948,"CHI3L1","P36222",0.21,2.3626,"CARDIOMETABOLIC",1
"OID20325",-0.341178175704074,6.73538407310705,-2.18654596062453,0.029378140828447,0.0578255692064059,-4.84471216224999,"IGFBP2","P18065",0.03,0.25,"CARDIOMETABOLIC",1
"OID20417",0.126125485498109,4.79423550913838,2.18117126543628,0.0297759979574973,0.0583768840529869,-4.85626900943232,"TGFBI","Q15582",0.03,0.1826,"CARDIOMETABOLIC",1
"OID20849",-0.134953602353929,0.214166318537859,-2.18115018321425,0.0297776256034669,0.0583768840529869,-4.85631508845927,"NXPH1","P58417",0.99,1.875,"NEUROLOGY",1
"OID21312",0.263399878100043,3.18846605744125,2.18083920044585,0.0298010757107772,0.0583768840529869,-4.85698688916578,"IGSF3","O75054",0.04,0.7737,"ONCOLOGY",1
"OID21424",-0.177464627994955,3.69060391644909,-2.18056349131312,0.0298216412586987,0.0583768840529869,-4.85757912232759,"RTN4R","Q9BZR6",0.03,1.269,"ONCOLOGY",1
"OID20715",-0.309522139554434,3.26359190600522,-2.17864308063598,0.029965227600398,0.0585777157879189,-4.86170220759456,"FGF19","O95750",0.04,0.1324,"INFLAMMATION",1
"OID21334",0.161918331231609,0.424641514360313,2.17802808644017,0.0300112922608603,0.0585876183617067,-4.86302124358747,"DCTN2","Q13561",0.47,0.3416,"ONCOLOGY",1
"OID20422",-0.133920760823875,0.0398054830287206,-2.15522256743202,0.0317646443157672,0.0619258891230987,-4.91169703993816,"IL20RA","Q9UHF4",0.97,0.8471,"INFLAMMATION",1
"OID20074",0.139037473728457,1.47529738903394,2.15400912379254,0.0318604090870006,0.0620279626503049,-4.91427363053206,"TNF","P01375",0.09,0.895,"CARDIOMETABOLIC",1
"OID20130",0.177585292139555,1.44596396866841,2.14715582508453,0.0324059550017592,0.0630042308809713,-4.92879919654233,"S100A11","P31949",0.07,0.648,"CARDIOMETABOLIC",1
"OID20866",-0.269903841950397,1.15885326370757,-2.14656462618068,0.0324533707760295,0.0630106886398725,-4.93004987927671,"MUC13","Q9H3R2",0.95,3.2313,"NEUROLOGY",1
"OID20771",-0.238445851197981,4.83684569190601,-2.14328020545154,0.0327178782093056,0.0634380569350037,-4.93699195698677,"CHRDL1","Q9BU40",0.04,0.1395,"INFLAMMATION",1
"OID20347",0.156999125683059,0.973158746736292,2.14129525607904,0.0328785743549904,0.0636123971382501,-4.94118170920067,"CNDP1","Q96KN2",0.08,-0.1396,"CARDIOMETABOLIC",1
"OID20289",0.240002757461119,1.90887362924282,2.14107113606815,0.032896823992419,0.0636123971382501,-4.94165529354516,"CPB1","P15086",0.03,-0.201,"CARDIOMETABOLIC",1
"OID20457",-0.126430054644808,0.391551436031332,-2.12780533493623,0.0339888827898371,0.0655540752280323,-4.96955682227745,"SCGN","O76038",0.84,0.7539,"INFLAMMATION",1
"OID21335",-0.120235401429172,0.464222976501306,-2.12775926576488,0.0339927010104772,0.0655540752280323,-4.9696531029497,"DRG2","P55039",0.41,0.3174,"ONCOLOGY",1
"OID21080",-0.10724678015973,0.861542036553525,-2.11526407954098,0.0350500054560794,0.06750196468563,-4.99578149354968,"CD164","Q04900",0.65,0.9551,"NEUROLOGY",1
"OID20199",0.188548902900379,1.73048067885117,2.11441672648889,0.0351231269490173,0.0675517475237494,-4.99755245380811,"AHCY","P23526",0.14,0.8625,"CARDIOMETABOLIC",1
"OID21403",0.301562959226567,2.75041984334204,2.11222104183476,0.0353121461013752,0.0678240010468618,-5.00212654918417,"TRIAP1","O43715",0.04,0.2482,"ONCOLOGY",1
"OID21313",0.246055695670449,1.7012861618799,2.11017793747383,0.0354888122144364,0.0680718290663486,-5.00637861613907,"DKKL1","Q9UK85",0.12,0.1169,"ONCOLOGY",1
"OID21202",0.129038196721311,1.4031088772846,2.10822430014583,0.0356581481775198,0.0683049514017101,-5.01043748424503,"ARHGAP1","Q07960",0.07,0.7123,"ONCOLOGY",1
"OID20510",0.244367688104244,2.10130731070496,2.1035453016708,0.036067559926072,0.0689967110232355,-5.02015461105508,"NUB1","Q9Y5A7",0.07,0.5528,"INFLAMMATION",1
"OID20831",0.110065241698192,-0.0907360313315927,2.10047034970322,0.0363381887145882,0.0694214861940461,-5.02652259193827,"CLSPN","Q9HAW4",0.99,2.2216,"NEUROLOGY",1
"OID21194",-0.201276401849514,0.854642819843342,-2.09923343777489,0.0364481199111875,0.0695385358519184,-5.02908763008191,"RASSF2","P50749",0.46,0.8606,"ONCOLOGY",1
"OID20798",0.159278327028163,0.414953263707572,2.07676964206979,0.0384867729242105,0.0733301313449291,-5.07533675382529,"ATF2","P15336",0.98,2.4608,"NEUROLOGY",1
"OID21046",0.222934939050021,2.01301253263708,2.05821788939762,0.0402430066094925,0.0765742429360383,-5.11316485126145,"ENO2","P09104",0.03,0.2049,"NEUROLOGY",1
"OID20094",-0.139489974779318,2.34028328981723,-2.05591996953917,0.0404650505947531,0.0768943581115721,-5.1178258182164,"SLITRK6","Q9H5Y7",0.05,1.5126,"CARDIOMETABOLIC",1
"OID20531",-0.14336165615805,0.825391122715405,-2.05485968397168,0.0405679739827389,0.0769875628437369,-5.11997578347376,"STX8","Q9UNK0",0.21,0.3962,"INFLAMMATION",1
"OID21167",-0.120512849936947,0.358541775456919,-2.05353614975813,0.0406964847616436,0.0771290142233271,-5.12265554675077,"NINJ1","Q92982",0.85,0.7385,"ONCOLOGY",1
"OID21398",-0.196917465321562,2.5698819843342,-2.03966021622407,0.0420676072411429,0.0796220009901896,-5.15067283667327,"XCL1","P47992",0.04,-0.1154,"ONCOLOGY",1
"OID21205",0.249944728877679,1.75047676240209,2.03699055034671,0.042335786347233,0.0800235961510529,-5.15604130567954,"ZBTB16","Q05516",0.09,0.6022,"ONCOLOGY",1
"OID20758",0.231999920134512,6.49381984334204,2.0339484135843,0.0426431501844281,0.0804980998857963,-5.16215039440996,"ESM1","Q9NQ30",0.03,0.8966,"INFLAMMATION",1
"OID21434",0.292286351408156,5.97665169712794,2.03325872397742,0.0427130961383045,0.0805237656749831,-5.16353415710101,"APEX1","P27695",0.04,0.4883,"ONCOLOGY",1
"OID21019",0.327011807482137,4.1304,2.02962014340415,0.0430837226966192,0.0811154673695242,-5.17082684118147,"MMP8","P22894",0.03,0.6454,"NEUROLOGY",1
"OID21440",-0.191721197982344,5.15634308093995,-2.02697218460548,0.0433551566271524,0.0815191037107904,-5.17612601864768,"F3","P13726",0.03,0.9756,"ONCOLOGY",1
"OID20432",-0.0968851870533842,-1.42185143603133,-2.02568654817799,0.0434870275551561,0.0816596089044915,-5.17869292148263,"ARNT","P27540",0.94,-0.2055,"INFLAMMATION",1
"OID20897",-0.167498936527953,1.95824516971279,-2.01764366975384,0.0443229772956006,0.0831201240884687,-5.19474058434415,"DPEP1","P16444",0.04,0.1831,"NEUROLOGY",1
"OID20313",0.234556729718369,1.86255979112272,2.01612037409179,0.0444827428825727,0.0833104057394448,-5.19777225820007,"PDGFA","P04085",0.04,0.2795,"CARDIOMETABOLIC",1
"OID20572",-0.226123455233289,2.06882010443864,-2.01063598183996,0.045061999915295,0.0842848139776917,-5.20866877048314,"EGLN1","Q9GZT9",0.04,0.5721,"INFLAMMATION",1
"OID21524",0.171874632198403,3.89118041775457,2.00991548476284,0.0451385706525347,0.0843176698855844,-5.21009811046966,"VEGFC","P49767",0.04,2.1311,"ONCOLOGY",1
"OID20648",0.271788306010929,3.58907049608355,2.00210372803591,0.0459758572331547,0.0857695822273865,-5.22556306531308,"HCLS1","P14317",0.04,0.8219,"INFLAMMATION",1
"OID20486",0.130693476250525,0.736564229765013,1.99750360336143,0.0464747938313719,0.0865873277510176,-5.23464065952625,"IL12RB1","P42701",0.23,0.4097,"INFLAMMATION",1
"OID21021",0.294954548129466,3.09207650130548,1.98292496456624,0.0480873487517801,0.089475027820695,-5.26328114634515,"PDCD5","O14737",0.04,0.6535,"NEUROLOGY",1
"OID20291",-0.121407271963009,4.21051540469974,-1.98013784810413,0.0484005709483986,0.0899407228677004,-5.26873061395089,"PAM","P19021",0.04,-0.5273,"CARDIOMETABOLIC",1
"OID20301",0.141059390500211,6.58307676240209,1.97901100061102,0.0485280526478037,0.090060502900924,-5.27093414979134,"LILRB2","Q8N423",0.03,0.9634,"CARDIOMETABOLIC",1
"OID21068",-0.237711353509877,4.8523908616188,-1.97358887220175,0.0491444560653536,0.0910861578695075,-5.28151334764218,"WISP2","O76076",0.03,1.2065,"NEUROLOGY",1
"OID20248",0.11835784363178,2.78198825065274,1.96087571357503,0.0506150193842403,0.093690236658134,-5.30620275941176,"ICAM2","P13598",0.03,-0.2621,"CARDIOMETABOLIC",1
"OID21394",0.185417288776797,4.52585221932115,1.95212945549318,0.0516486640555163,0.0954798718438975,-5.32310119870306,"SIGLEC6","O43699",0.04,-0.0149,"ONCOLOGY",1
"OID20385",0.120148617065995,4.28736945169713,1.94211127569132,0.0528536228252507,0.0975811718569551,-5.34236169816666,"IL6R","P08887",0.03,-0.1625,"CARDIOMETABOLIC",1
"OID20952",0.306415830180745,4.79490234986945,1.94122199826509,0.0529620652307065,0.0976552144705544,-5.34406875557004,"TXLNA","P40222",0.03,1.5372,"NEUROLOGY",1
"OID21237",0.134167952921396,1.23996187989556,1.93811588949906,0.0533410144699549,0.0982272031927391,-5.35001771611918,"TNF","P01375",0.1,0.6848,"ONCOLOGY",1
"OID20174",0.222332471626734,3.33081096605744,1.93716019671009,0.0534582664912801,0.0983164257606682,-5.35184737919429,"QDPR","P09417",0.04,0.3913,"CARDIOMETABOLIC",1
"OID21127",0.0918227322404376,3.86175587467363,1.93183539343914,0.0541141926282876,0.0992810979734524,-5.36201790064226,"B4GAT1","O43505",0.03,0.626,"NEUROLOGY",1
"OID20311",0.0801705926860028,5.79250496083551,1.93151128871397,0.0541543621881283,0.0992810979734524,-5.36263622618719,"NOTCH1","P46531",0.03,-0.4091,"CARDIOMETABOLIC",1
"OID21157",-0.168597242538882,4.87408720626632,-1.93092326563745,0.0542277714785164,0.0992810979734524,-5.36376042105734,"STC2","O76061",0.03,0.0346,"NEUROLOGY",1
"OID20487",-0.156646120218579,2.87798903394256,-1.93065805022322,0.0542606980526706,0.0992810979734524,-5.36426616883366,"IL1RL2","Q9HB29",0.04,1.0973,"INFLAMMATION",1
"OID21376",-0.357613934426228,3.38706605744125,-1.92886212863197,0.0544841032002439,0.0995623829579904,-5.36768907662099,"GPA33","Q99795",0.1,1.0973,"ONCOLOGY",1
"OID20702",0.181116355611602,5.41345796344647,1.9265928855268,0.054767488660899,0.0999524154488183,-5.37200963620335,"TNFRSF13B","O14836",0.03,0.6943,"INFLAMMATION",1
"OID21060",-0.229448915510718,3.9962911227154,-1.919350384857,0.0556802060769623,0.101488538882626,-5.38576573690921,"CPA2","P48052",0.04,1.8183,"NEUROLOGY",1
"OID21316",0.179619676334594,3.75892506527415,1.91131142141604,0.0567081578370014,0.103230519170796,-5.40097509181426,"CD38","P28907",0.03,0.6895,"ONCOLOGY",1
"OID20511",-0.324809436738125,2.6709,-1.90842997877481,0.0570804503546361,0.10377603505951,-5.40641140403361,"PSPN","O60542",0.1,0.7809,"INFLAMMATION",1
"OID20764",-0.190799247583016,6.47773368146214,-1.90210464307298,0.0579048677049293,0.105141113024579,-5.41831696051323,"PLAUR","Q03405",0.03,0.4493,"INFLAMMATION",1
"OID21260",-0.111943194619587,0.0795725848563969,-1.90031113863634,0.0581400319075928,0.105374558109693,-5.42168367058557,"ENTPD2","Q9Y5L3",0.28,-0.2017,"ONCOLOGY",1
"OID21097",-0.313829865489699,1.1635819843342,-1.90000347170486,0.0581809141697326,0.105374558109693,-5.42226320696525,"SPINK1","P00995",0.12,-0.0407,"NEUROLOGY",1
"OID20614",0.0820401513240859,5.11862454308094,1.89102264550625,0.0593727170266669,0.107396978014059,-5.43907970725536,"PCDH1","Q08174",0.03,0.7513,"INFLAMMATION",1
"OID21230",-0.185791109709961,0.915419321148825,-1.88964370234539,0.0595580497084391,0.107596021533956,-5.44165748978459,"CHAC2","Q8WUX2",0.68,0.9655,"ONCOLOGY",1
"OID20395",-0.232383522488438,5.73416057441253,-1.88434219519485,0.060273221147464,0.108750546742078,-5.45154206115911,"CCL18","P55774",0.03,1.6768,"CARDIOMETABOLIC",1
"OID20564",-0.162530058848255,2.46901749347259,-1.87776438300493,0.0611704866405783,0.110230296859252,-5.4637683871739,"FCAR","P24071",0.04,0.8838,"INFLAMMATION",1
"OID20494",0.205157898276586,0.694627676240209,1.87447277869372,0.0616236402183239,0.110907030065472,-5.46987080855175,"JCHAIN","P01591",0.91,2.0181,"INFLAMMATION",1
"OID20712",-0.09825948297604,4.62551697127937,-1.86873017296923,0.0624204185280857,0.112199720851113,-5.48048993357569,"DNER","Q8NFT8",0.03,0.5155,"INFLAMMATION",1
"OID21317",-0.173051374527112,1.73265300261097,-1.86244479747122,0.0633033128188068,0.11364376132924,-5.49208051436072,"CNPY4","Q8N129",0.06,0.6434,"ONCOLOGY",1
"OID21252",-0.138081013030683,3.49093864229765,-1.86150408394535,0.0634362124179335,0.113739457396772,-5.49381139143883,"EGFL7","Q9UHF1",0.04,0.6948,"ONCOLOGY",1
"OID20249",0.0982217906683478,4.10451070496084,1.85680265653142,0.0641037267437258,0.114792262552361,-5.50244833090753,"ADAMTS13","Q76LX8",0.03,-0.2693,"CARDIOMETABOLIC",1
"OID20973",0.264831382934006,4.12070731070496,1.85623009530353,0.064185953403843,0.114795653834908,-5.50350096897966,"CCS","O14618",0.04,1.2939,"NEUROLOGY",1
"OID20242",-0.161977255149221,3.75710130548303,-1.85287753269942,0.0646663199049541,0.115510213930224,-5.50964624231875,"EPHB4","P54760",0.03,0.2378,"CARDIOMETABOLIC",1
"OID20427",-0.159052551492222,0.677649608355091,-1.85094695815997,0.0649442878886656,0.115861906857557,-5.51318004970138,"IL1B","P01584",0.85,1.3409,"INFLAMMATION",1
"OID21431",0.232273501471208,4.59057232375979,1.84966518770361,0.0651293858059345,0.116047247277656,-5.51552425921545,"CAPG","P40121",0.03,0.8883,"ONCOLOGY",1
"OID21430",0.295821567885668,5.70811566579634,1.84287459129392,0.0661173035297062,0.117660805409652,-5.5279168608283,"CXCL8","P10145",0.03,0.0258,"ONCOLOGY",1
"OID21435",0.171483715846993,2.69939347258486,1.835996990151,0.0671304813594478,0.119315246097825,-5.54042260001498,"CPVL","Q9H3G5",0.04,1.1279,"ONCOLOGY",1
"OID21014",0.266538116855823,2.32207415143603,1.83422329846237,0.0673938446813317,0.119634539192078,-5.54364030282058,"STC1","P52823",0.04,0.0784,"NEUROLOGY",1
"OID20789",-0.0854958133669609,3.98526971279373,-1.82027156169566,0.0694948478446982,0.123211088796618,-5.56884218782653,"NME3","Q13232",0.03,0.6137,"INFLAMMATION",1
"OID21319",0.303823055905841,3.2406953002611,1.81007499856222,0.071065135686218,0.125839007305583,-5.58714432123512,"CDKN1A","P38936",0.07,0.8361,"ONCOLOGY",1
"OID21340",0.122614720470786,1.25465639686684,1.8078551658957,0.0714105301020469,0.126143553749954,-5.59111431507465,"CES3","Q6UWW8",0.41,1.0903,"ONCOLOGY",1
"OID21350",0.283431210592685,3.63109738903394,1.80783629475879,0.0714136703874824,0.126143553749954,-5.5911487223474,"LYN","P07948",0.04,0.5955,"ONCOLOGY",1
"OID21134",0.144813589743591,1.49722793733681,1.80365481486912,0.0720684344632199,0.127142954133261,-5.59861514641959,"MFGE8","Q08431",0.04,0.3271,"NEUROLOGY",1
"OID21073",0.271446889449349,4.56695117493473,1.79717620371725,0.0730926403561364,0.128660323744548,-5.61014974256415,"MIF","P14174",0.03,2.4422,"NEUROLOGY",1
"OID21523",-0.138552837326608,2.12153342036554,-1.797075871487,0.0731085954377697,0.128660323744548,-5.61032805436283,"KLK10","O43240",0.09,1.2824,"ONCOLOGY",1
"OID20387",-0.137938242959227,1.91665874673629,-1.78570201360715,0.074935923180548,0.131713941236166,-5.63047837330066,"FCGR3B","O75015",0.03,-0.1788,"CARDIOMETABOLIC",1
"OID21234",0.130897259352668,0.843034203655353,1.77985447126065,0.07588979725899,0.133226683394468,-5.64078889412241,"AIF1","P55008",0.76,1.1315,"ONCOLOGY",1
"OID20264",0.168709062631359,4.3673454308094,1.77683350299516,0.0763865804498166,0.133934261917531,-5.64610282885146,"DKK3","Q9UBP4",0.03,0.1753,"CARDIOMETABOLIC",1
"OID20997",0.290073442622953,6.72609843342037,1.7730966396719,0.0770046804659743,0.134787027167207,-5.65266348529374,"CXCL8","P10145",0.03,1.097,"NEUROLOGY",1
"OID20475",0.288154224464059,2.77604699738903,1.77275386167712,0.0770615823622172,0.134787027167207,-5.65326460614074,"SPRY2","O43597",0.18,1.4479,"INFLAMMATION",1
"OID21254",0.0993377511559475,0.744251958224543,1.75662115009527,0.0797783555833413,0.139368300890703,-5.68142558471966,"SLAMF6","Q96DU3",0.81,1.3103,"ONCOLOGY",1
"OID20165",-0.182024291719208,2.70084464751958,-1.75446666205532,0.0801475251444222,0.139842263041977,-5.68516861705295,"CLEC5A","Q9NY25",0.04,0.388,"CARDIOMETABOLIC",1
"OID21356",-0.260272782681798,4.74741906005222,-1.74839796947018,0.0811936163706918,0.14149472901673,-5.69568417419632,"PFKFB2","O60825",0.03,0.1561,"ONCOLOGY",1
"OID21415",-0.222400151324084,3.15430052219321,-1.74441059755771,0.0818869768846943,0.142529220424151,-5.7025737923628,"RSPO3","Q9BXY4",0.04,0.0662,"ONCOLOGY",1
"OID21302",0.0887304623791505,0.812358746736292,1.74376481339805,0.0819992177827942,0.142550951595636,-5.70368686341832,"RP2","O75695",0.2,0.4832,"ONCOLOGY",1
"OID20232",0.222447007145858,4.27613550913838,1.73970703045851,0.0827110662482231,0.143613746863561,-5.71068099191041,"KYAT1","Q16773",0.04,1.6659,"CARDIOMETABOLIC",1
"OID20529",0.173378991172761,3.45525404699739,1.7385552301618,0.082913892851846,0.143791204957874,-5.71266298307956,"FCRL6","Q6DN72",0.04,1.2279,"INFLAMMATION",1
"OID20088",0.0796174148802016,-0.0842240208877285,1.73771485593391,0.0830616267460935,0.143850943118527,-5.71410700255046,"PON2","Q15165",0.47,-0.01,"CARDIOMETABOLIC",1
"OID20595",0.115684052122741,4.49442950391645,1.7372178817196,0.0831496704100092,0.143850943118527,-5.7149620677746,"CD200R1","Q8TD46",0.03,1.0717,"INFLAMMATION",1
"OID20631",0.277681736023541,6.55870600522193,1.73564180203226,0.0834287403676565,0.144159214008925,-5.71767057490156,"CXCL8","P10145",0.03,0.2446,"INFLAMMATION",1
"OID21363",0.307599604875998,3.22018093994778,1.73233066993184,0.0840170210132775,0.145000390130403,-5.72335170185059,"DNAJB1","P25685",0.05,0.6204,"ONCOLOGY",1
"OID20260",0.133044581757041,4.28347754569191,1.7213333527944,0.0859951175716775,0.148235250916679,-5.74214387747112,"CD97","P48960",0.03,0.3842,"CARDIOMETABOLIC",1
"OID20468",-0.0952838167297178,0.17962637075718,-1.71900051259523,0.0864190546347907,0.148786541051947,-5.7461139607318,"PRKCQ","Q04759",0.91,0.633,"INFLAMMATION",1
"OID21387",-0.356893261874738,4.79588355091384,-1.71661078820494,0.086856084357275,0.149359018708238,-5.75017761264463,"CALCOCO1","Q9P1Z2",0.03,0.7582,"ONCOLOGY",1
"OID21299",0.195073829340059,1.50594856396867,1.70838802471493,0.0883718311414151,0.151749536562494,-5.76411380213863,"DDAH1","O94760",0.12,0.6483,"ONCOLOGY",1
"OID20983",-0.389636317780576,4.52076135770235,-1.70785844921375,0.0884701798732173,0.151749536562494,-5.76500908402601,"CALCA","P01258",0.03,0.5824,"NEUROLOGY",1
"OID20107",0.248588575031525,6.16529295039164,1.70734934667895,0.0885648100021836,0.151749536562494,-5.76586949731369,"GLO1","Q04760",0.03,0.2901,"CARDIOMETABOLIC",1
"OID21225",-0.177749924337957,1.58714595300261,-1.69942241006947,0.0900488326646727,0.154107523206967,-5.77923389361255,"PRKRA","O75569",0.39,1.364,"ONCOLOGY",1
"OID20828",0.139920533837747,1.82883394255875,1.69478212598874,0.0909268346443297,0.155266079833067,-5.78702874082519,"FGR","P09769",0.92,3.0723,"NEUROLOGY",1
"OID21404",0.191176729718369,2.37921436031332,1.69469643507579,0.0909431132402221,0.155266079833067,-5.78717248879958,"PRDX6","P30041",0.03,0.5633,"ONCOLOGY",1
"OID21162",0.18457698192518,1.20851253263708,1.69190028239789,0.091475587094631,0.155988799472825,-5.79185915411008,"ANKRD54","Q6NXT1",0.31,0.7411,"ONCOLOGY",1
"OID20181",0.0863596763345944,3.42575796344647,1.69131208965919,0.0915874035582803,0.15599332501166,-5.79284304993772,"CANT1","Q8WVQ1",0.03,0.1546,"CARDIOMETABOLIC",1
"OID20398",-0.197945098781,4.25117389033943,-1.68803886329559,0.0922150533730726,0.156875370559667,-5.79831879085356,"IGFBP3","P17936",0.03,0.2149,"CARDIOMETABOLIC",1
"OID20108",0.181785460277428,3.46514464751958,1.68622957132282,0.092563189429565,0.15728037775844,-5.80134049097423,"PAG1","Q9NWQ8",0.04,1.0946,"CARDIOMETABOLIC",1
"OID20806",0.136427889869693,0.558073107049608,1.6844455661022,0.092907496490334,0.157677924566137,-5.80431683362835,"AMFR","Q9UKV5",0.97,2.2468,"NEUROLOGY",1
"OID20785",-0.130346023539301,5.61700861618799,-1.67720056394912,0.094316377170038,0.159879125712911,-5.81637212046937,"WFIKKN2","Q8TEU8",0.03,0.9142,"INFLAMMATION",1
"OID20825",-0.138343139974778,0.107865796344648,-1.66770278491124,0.0961893268001584,0.16286083885951,-5.8320983395122,"GLT8D2","Q9H1C3",0.97,1.0028,"NEUROLOGY",1
"OID21219",-0.150547936107607,1.37033759791123,-1.6624357818058,0.0972407829658994,0.164446247169551,-5.84078139094649,"STX6","O43752",0.34,1.0243,"ONCOLOGY",1
"OID20197",-0.204867738545606,2.53901749347258,-1.6612170653449,0.0974853857902174,0.164665031080639,-5.8427866800972,"PILRB","Q9UKJ0",0.03,0.302,"CARDIOMETABOLIC",1
"OID20777",-0.158329306431273,4.74593838120104,-1.64341019681301,0.101115925991276,0.170595818466981,-5.87192095279426,"PON3","Q15166",0.04,0.1847,"INFLAMMATION",1
"OID20156",0.220650596889451,1.94886135770235,1.63924304816011,0.101980966666767,0.17185236010237,-5.87869423325385,"MNDA","P41218",0.04,0.2089,"CARDIOMETABOLIC",1
"OID20893",0.157441467002941,1.00825587467363,1.62176770930928,0.10567317849354,0.17786451362458,-5.90691395707633,"CASP10","Q92851",0.99,3.4016,"NEUROLOGY",1
"OID20133",-0.132035800756619,1.76646553524804,-1.613733856506,0.107405928828724,0.180568320348525,-5.91978717801326,"PDGFRA","P16234",0.04,0.5547,"CARDIOMETABOLIC",1
"OID21413",-0.124472269861285,4.07274255874674,-1.61261182491178,0.107649717667209,0.180765507105101,-5.92158007125531,"AMBP","P02760",0.03,0.1944,"ONCOLOGY",1
