"Protein","logFC_Unadjusted","adj.P.Val_Unadjusted","Regulation_Unadjusted","Significant_Unadjusted","logFC_Adjusted","adj.P.Val_Adjusted","Regulation_Adjusted","Significant_Adjusted","Status","Direction_Consistent","Direction_Change","logFC_Change"
"OID21220",0.0614378226145427,0.625854889853501,"NS",FALSE,0.0779713097724498,0.594770231460206,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0165334871579071
"OID21221",0.000908327028163611,0.991579797261191,"NS",FALSE,-0.00832807156875401,0.919656610701074,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00923639859691762
"OID21222",0.00979327028163024,0.968625122517832,"NS",FALSE,0.0147813335910688,0.961149763560875,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00498806330943852
"OID21224",0.198159390500209,0.311209431938042,"NS",FALSE,0.29262640491353,0.154788188015734,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0944670144133207
"OID21225",-0.177749924337958,0.153683601355984,"NS",FALSE,-0.109583058092872,0.491642733421792,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0681668662450858
"OID21226",2.24095952921394,1.01749676964499e-33,"Up",TRUE,2.20552374035809,2.60416551158748e-26,"Up",TRUE,"Significant_Both",TRUE,FALSE,-0.0354357888558474
"OID21227",0.57226595628415,4.44580029571753e-06,"Up",TRUE,0.592467849894612,3.00667262163663e-05,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0202018936104624
"OID21228",0.358698339638502,0.000100623560454033,"NS",FALSE,0.415700316364903,3.32617389573071e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0570019767264003
"OID21229",0.0848640731399741,0.562759612663276,"NS",FALSE,0.171620601851536,0.260315446699951,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0867565287115623
"OID21230",-0.185791109709961,0.107002184554854,"NS",FALSE,-0.0834004848119426,0.581080589132417,"NS",FALSE,"NS_Both",TRUE,FALSE,0.102390624898019
"OID21231",0.207032282471625,0.0179935552903935,"NS",FALSE,0.218154197178501,0.0358707148337924,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0111219147068758
"OID21232",0.0689459394703647,0.344490477389061,"NS",FALSE,0.0786898604353184,0.357813091325646,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00974392096495363
"OID21233",0.121955964691046,0.0341325768189716,"NS",FALSE,0.129599030195129,0.0570580385410819,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0076430655040831
"OID21234",0.130897259352669,0.132139829938786,"NS",FALSE,0.161881738261643,0.100732693862987,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0309844789089735
"OID21235",0.0290110802858352,0.846522626694279,"NS",FALSE,0.0374998276831768,0.841088003319222,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00848874739734162
"OID21236",0.102788633879781,0.275433344624501,"NS",FALSE,0.119637375253581,0.278226805032279,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0168487413738003
"OID21237",0.134167952921395,0.0977770850539146,"NS",FALSE,0.211859885913198,0.0115047635869801,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0776919329918031
"OID21238",-4.2076502733484e-05,0.999580415001277,"NS",FALSE,0.0511926178117774,0.698510609003575,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0512346943145108
"OID21239",-0.0196241824295924,0.815787969635339,"NS",FALSE,0.0138413716751823,0.899592734270317,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0334655541047747
"OID21240",0.0210596595208071,0.832536662460438,"NS",FALSE,0.0662227162097214,0.532949784127908,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0451630566889143
"OID21241",-0.00333534258091686,0.984732366173764,"NS",FALSE,0.0233869673260756,0.87557475732985,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0267223099069925
"OID21242",0.313687847835222,0.0447933424363895,"NS",FALSE,0.255445301514259,0.163404173778552,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.058242546320963
"OID21243",0.0716872005044149,0.615970366659343,"NS",FALSE,0.111131044620265,0.471568224151709,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0394438441158503
"OID21244",0.132726721311474,0.393526490815968,"NS",FALSE,0.208072246758533,0.215595308541711,"NS",FALSE,"NS_Both",TRUE,FALSE,0.075345525447059
"OID21245",0.0325389743589741,0.563399067078352,"NS",FALSE,0.0217134198313928,0.762002649906676,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0108255545275813
"OID21246",-0.0772407103825125,0.700460137302567,"NS",FALSE,0.0126684312053531,0.968453749072275,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0899091415878656
"OID21247",-0.050369714165615,0.762221752960311,"NS",FALSE,0.165043428119405,0.220107304842394,"NS",FALSE,"NS_Both",TRUE,FALSE,0.21541314228502
"OID21248",0.155205678856663,0.27798587619834,"NS",FALSE,0.158416605474723,0.349625514999818,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00321092661805966
"OID21249",0.0138696132828912,0.947666610475724,"NS",FALSE,0.0643385437802842,0.762002649906676,"NS",FALSE,"NS_Both",TRUE,FALSE,0.050468930497393
"OID21250",0.0522808743169376,0.846522626694279,"NS",FALSE,0.0500284886931694,0.883880729815108,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00225238562376821
"OID21251",-0.0949455653635984,0.350646254035002,"NS",FALSE,-0.114430614830804,0.326129264196035,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0194850494672057
"OID21252",-0.138081013030684,0.115149876449908,"NS",FALSE,-0.0599584458016751,0.581080589132417,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0781225672290086
"OID21253",0.0163532408575022,0.938283432810993,"NS",FALSE,0.0725804864879087,0.72614610809374,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0562272456304065
"OID21254",0.0993377511559474,0.137616172031103,"NS",FALSE,0.156949607689124,0.0344566013274877,"NS",FALSE,"NS_Both",TRUE,FALSE,0.057611856533177
"OID21255",-0.00316600252206875,0.987819750629775,"NS",FALSE,0.0215424704167312,0.914460436696252,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0247084729387999
"OID21256",0.276360882723833,0.000145785894062265,"NS",FALSE,0.299655052004847,0.000156921343871603,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0232941692810139
"OID21257",0.529962269861284,0.000700384363532751,"Up",TRUE,0.359633649890122,0.0455343513364286,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,-0.170328619971162
"OID21258",-0.274672475830179,3.69195707612553e-06,"NS",FALSE,-0.232018142826235,0.000531276580135319,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0426543330039442
"OID21259",0.515978566624629,9.89109419933101e-05,"Up",TRUE,0.543718210314798,0.000432912519077768,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0277396436901687
"OID21260",-0.111943194619588,0.103663940701517,"NS",FALSE,-0.111210373165969,0.17088807618257,"NS",FALSE,"NS_Both",TRUE,FALSE,0.000732821453619081
"OID21261",-0.07217904581757,0.50325114305832,"NS",FALSE,0.040288978396962,0.758192618139188,"NS",FALSE,"NS_Both",TRUE,FALSE,0.112468024214532
"OID21262",-0.467257150063049,5.66725166588552e-05,"NS",FALSE,-0.23881088217355,0.0469494243681632,"NS",FALSE,"NS_Both",TRUE,FALSE,0.228446267889499
"OID21263",-0.0860886666666663,0.666183043331972,"NS",FALSE,-0.132089147419124,0.552073214703604,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0460004807524578
"OID21264",-0.0190326103404788,0.865173137325689,"NS",FALSE,-0.0172535071155577,0.900748926452727,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00177910322492115
"OID21265",-0.282654464060528,0.000390385662191652,"NS",FALSE,-0.274959346327071,0.00184306943929009,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00769511773345771
"OID21266",-0.144283955443463,0.000264486994622677,"NS",FALSE,-0.129302871978051,0.0047609746396254,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0149810834654118
"OID21267",-0.325270374106766,4.3356742683711e-05,"NS",FALSE,-0.22259256626555,0.0102859548806463,"NS",FALSE,"NS_Both",TRUE,FALSE,0.102677807841216
"OID21268",0.00677541824295963,0.939518283862257,"NS",FALSE,0.00425006930234059,0.971345279731833,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00252534894061904
"OID21269",0.52161287095418,0.00679388806618501,"Up",TRUE,0.496892023055255,0.0295547111933165,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,-0.0247208478989254
"OID21270",0.0919379361076085,0.545360868790693,"NS",FALSE,0.14063647216975,0.409845708116137,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0486985360621412
"OID21271",-0.257218192517864,0.0523218486160216,"NS",FALSE,-0.1546976583209,0.350997294695341,"NS",FALSE,"NS_Both",TRUE,FALSE,0.102520534196964
"OID21272",-0.0320826397646066,0.61130201835395,"NS",FALSE,-0.0261806850054936,0.741318718712961,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00590195475911304
"OID21273",-0.0434261790668344,0.62305501471999,"NS",FALSE,0.0316122326765731,0.76425391936659,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0750384117434075
"OID21274",-0.470051282051279,5.19068051791387e-09,"NS",FALSE,-0.302025833057896,0.000100872938459053,"NS",FALSE,"NS_Both",TRUE,FALSE,0.168025448993383
"OID21275",-0.393616456494323,0.000394023568559537,"NS",FALSE,-0.262260969753939,0.0339555782372182,"NS",FALSE,"NS_Both",TRUE,FALSE,0.131355486740384
"OID21276",0.617029386296763,0.0185747308052855,"Up",TRUE,0.730322125523756,0.0110385697210074,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.113292739226994
"OID21277",0.109998709541823,0.675267900979992,"NS",FALSE,0.250851014204101,0.365233862301676,"NS",FALSE,"NS_Both",TRUE,FALSE,0.140852304662278
"OID21278",0.363833694829759,0.00206434210933623,"NS",FALSE,0.45806717283442,0.000469793821250508,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0942334780046612
"OID21279",0.00701088272383322,0.885303604368338,"NS",FALSE,0.0072096827692956,0.902276849860803,"NS",FALSE,"NS_Both",TRUE,FALSE,0.000198800045462378
"OID21280",0.0259655359394689,0.894453649380324,"NS",FALSE,0.181188048099098,0.289477244392384,"NS",FALSE,"NS_Both",TRUE,FALSE,0.155222512159629
"OID21281",-0.00854449348465835,0.963952945777554,"NS",FALSE,0.0210893352159554,0.911740902099368,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0296338287006137
"OID21282",0.412785800756619,0.0239463716879206,"NS",FALSE,0.439938931543768,0.0338673832305544,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0271531307871484
"OID21283",0.292531143337537,0.0188264262824816,"NS",FALSE,0.43867292297085,0.000466820193364512,"NS",FALSE,"NS_Both",TRUE,FALSE,0.146141779633313
"OID21284",-0.902418217738543,3.63925169918789e-11,"Down",TRUE,-0.86551663953947,2.56340709236984e-08,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.0369015781990734
"OID21285",0.0770613829340051,0.613679951317703,"NS",FALSE,0.084359143332912,0.644725165070151,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00729776039890696
"OID21286",-0.0548550819672133,0.582018323832942,"NS",FALSE,-0.0392736323058633,0.759714882916184,"NS",FALSE,"NS_Both",TRUE,FALSE,0.01558144966135
"OID21287",0.169013152585118,0.344610850646787,"NS",FALSE,0.156648754737472,0.471447783952664,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.012364397847646
"OID21288",-0.212396670870112,0.0428973341019569,"NS",FALSE,-0.0974413574795915,0.477015397852896,"NS",FALSE,"NS_Both",TRUE,FALSE,0.114955313390521
"OID21289",-0.292750344682639,0.000108617781113646,"NS",FALSE,-0.228696545295089,0.00903225251346912,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0640537993875491
"OID21290",0.0013729802437999,0.986309107042823,"NS",FALSE,0.0336652006107007,0.573272786151574,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0322922203669008
"OID21291",-0.740561702395962,2.48347685676631e-09,"Down",TRUE,-0.590453548056702,6.78801930999015e-06,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.15010815433926
"OID21292",0.193955985708279,0.266797179732676,"NS",FALSE,0.226413716711228,0.264171322618945,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0324577310029492
"OID21293",-0.0718692728037001,0.450726882482083,"NS",FALSE,-0.012895930837953,0.921005634650952,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0589733419657472
"OID21294",0.00594298444724819,0.985928465758104,"NS",FALSE,0.0903778595246466,0.675285347247987,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0844348750773984
"OID21295",-0.140511643547708,0.261180543757168,"NS",FALSE,-0.120284456405071,0.435981948903197,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0202271871426374
"OID21296",0.918449924337954,1.85263363615498e-06,"Up",TRUE,1.06250507806658,3.60598390792505e-07,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.144055153728625
"OID21297",-0.0753539302227834,0.796538077770764,"NS",FALSE,-0.063260922537131,0.871419899584083,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0120930076856524
"OID21298",-0.594932955023117,8.0682866109167e-12,"Down",TRUE,-0.511628076589501,3.87201358930173e-08,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.0833048784336166
"OID21299",0.195073829340058,0.151284462905681,"NS",FALSE,0.30346235614994,0.0350143636760822,"NS",FALSE,"NS_Both",TRUE,FALSE,0.108388526809882
"OID21301",0.046379306431274,0.675664698670032,"NS",FALSE,0.0597600768187135,0.64012778818827,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0133807703874395
"OID21302",0.0887304623791504,0.140848686096443,"NS",FALSE,0.104850095487224,0.132191611216685,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0161196331080732
"OID21303",0.27930673812526,0.000460162740132331,"NS",FALSE,0.343743111994878,9.96646270564529e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0644363738696175
"OID21304",0.126528848255569,0.525089256593552,"NS",FALSE,0.297634088742571,0.136926226644216,"NS",FALSE,"NS_Both",TRUE,FALSE,0.171105240487003
"OID21305",0.0116573686422863,0.912929337146087,"NS",FALSE,-0.00644425565442876,0.961943476842113,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0181016242967151
"OID21306",-0.460229453551911,0.00122004533505482,"NS",FALSE,-0.197889963718681,0.214597407219952,"NS",FALSE,"NS_Both",TRUE,FALSE,0.262339489833229
"OID21307",-0.0752016225304747,0.738383105255945,"NS",FALSE,-0.0890638913103307,0.743869393925505,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.013862268779856
"OID21308",-0.037998415300546,0.75731106360443,"NS",FALSE,0.00202644739540077,0.990419965807235,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0400248626959467
"OID21309",0.866616792770068,1.63842746735909e-06,"Up",TRUE,0.870520746616707,1.9607166558518e-05,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.003903953846639
"OID21310",-0.294398646490119,0.0141505337474002,"NS",FALSE,-0.242118727147074,0.0893653999464102,"NS",FALSE,"NS_Both",TRUE,FALSE,0.052279919343045
"OID21311",-0.430314358974356,0.0318612070423199,"NS",FALSE,-0.164054828949275,0.533022670717588,"NS",FALSE,"NS_Both",TRUE,FALSE,0.266259530025081
"OID21312",0.263399878100043,0.0584875852690745,"NS",FALSE,0.189617580211785,0.260315446699951,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0737822978882582
"OID21313",0.246055695670449,0.0677271688751466,"NS",FALSE,0.360353655270289,0.0173881283743382,"NS",FALSE,"NS_Both",TRUE,FALSE,0.11429795959984
"OID21314",0.0927632744850761,0.624532897466869,"NS",FALSE,0.123513374185558,0.573272786151574,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0307500997004822
"OID21315",0.818912412778474,3.19630025740998e-13,"Up",TRUE,0.862496310970193,1.2055433055687e-12,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.043583898191719
"OID21316",0.179619676334594,0.103724658035137,"NS",FALSE,0.320590221945404,0.00194826535894582,"NS",FALSE,"NS_Both",TRUE,FALSE,0.14097054561081
"OID21317",-0.173051374527112,0.113578569212669,"NS",FALSE,-0.105784361289486,0.435581718609877,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0672670132376264
"OID21318",-0.402408793610759,7.50576014881363e-05,"NS",FALSE,-0.231945083751395,0.0248663260668733,"NS",FALSE,"NS_Both",TRUE,FALSE,0.170463709859364
"OID21319",0.303823055905841,0.125788083905178,"NS",FALSE,0.372295588501593,0.103699133917915,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0684725325957526
"OID21320",0.154857566204286,0.387432464420152,"NS",FALSE,0.177818397028333,0.401895522382121,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0229608308240472
"OID21321",-0.624139894913826,7.16647873798069e-07,"Down",TRUE,-0.364265572635399,0.00376823142483089,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.259874322278427
"OID21322",0.534867166876835,2.53301426194805e-10,"Up",TRUE,0.565607425525824,1.16945906612941e-09,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0307402586489895
"OID21323",-0.00059728457335138,0.998957946596282,"NS",FALSE,0.0390385730007859,0.869698579031125,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0396358575741373
"OID21324",0.259737515762925,0.0535615300790017,"NS",FALSE,0.427015848119485,0.00209242377274577,"NS",FALSE,"NS_Both",TRUE,FALSE,0.16727833235656
"OID21325",-0.188112055485497,0.00244332137527851,"NS",FALSE,-0.190093093097432,0.0061182057999762,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00198103761193452
"OID21326",0.00933207229928446,0.968625122517832,"NS",FALSE,0.0873850878477745,0.690206191730236,"NS",FALSE,"NS_Both",TRUE,FALSE,0.07805301554849
"OID21327",-0.000753308112651462,0.998957946596282,"NS",FALSE,0.0339453772826588,0.893421713770787,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0346986853953103
"OID21328",-0.782886116015129,1.31844983296881e-08,"Down",TRUE,-0.514606806215204,0.000162172009955743,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.268279309799924
"OID21329",0.197631206389238,0.00579186635596246,"NS",FALSE,0.194551911231129,0.0186103776199073,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00307929515810954
"OID21330",-0.334454703656997,1.55028334555386e-07,"NS",FALSE,-0.269554896748712,6.59401860851117e-05,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0648998069082855
"OID21331",0.368052345523327,1.66439128704704e-05,"NS",FALSE,0.348002476655046,0.000454790671391504,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0200498688682808
"OID21332",0.0434760781841099,0.86619583881214,"NS",FALSE,0.162417194857377,0.539753697311724,"NS",FALSE,"NS_Both",TRUE,FALSE,0.118941116673267
"OID21333",-0.109697347625051,0.214433231298701,"NS",FALSE,-0.0770185965026551,0.471447783952664,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0326787511223963
"OID21334",0.161918331231609,0.0579971958226837,"NS",FALSE,0.160148256563207,0.100313731826913,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.00177007466840221
"OID21335",-0.120235401429171,0.0641269283434258,"NS",FALSE,-0.0634457007698986,0.441866193149728,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0567897006592728
"OID21336",-0.0467434636401851,0.774435368090764,"NS",FALSE,0.0796827691984141,0.671470718124393,"NS",FALSE,"NS_Both",TRUE,FALSE,0.126426232838599
"OID21337",0.681648297604032,8.64148259254201e-08,"Up",TRUE,0.746529095280175,1.80845112064382e-07,"Up",TRUE,"Significant_Both",TRUE,FALSE,0.0648807976761432
"OID21338",0.0492013451029834,0.613679951317703,"NS",FALSE,0.0914833324868822,0.386367632785566,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0422819873838989
"OID21339",-0.340080176544765,0.000301855831977711,"NS",FALSE,-0.269815688317797,0.00912466935649752,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0702644882269682
"OID21340",0.122614720470785,0.125805843287012,"NS",FALSE,0.0169363437134889,0.89246096969198,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.105678376757296
"OID21341",0.0252081799075241,0.68098579317187,"NS",FALSE,0.0428383907645182,0.532949784127908,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0176302108569941
"OID21342",-0.446482253047497,0.000607520638256434,"NS",FALSE,-0.194029824728647,0.150032897937167,"NS",FALSE,"NS_Both",TRUE,FALSE,0.25245242831885
"OID21343",-0.358491420765026,1.41228019802619e-05,"NS",FALSE,-0.191312176125959,0.0280234128413442,"NS",FALSE,"NS_Both",TRUE,FALSE,0.167179244639067
"OID21344",-0.432624068936526,3.82998557896117e-05,"NS",FALSE,-0.264382212570421,0.0169105970462282,"NS",FALSE,"NS_Both",TRUE,FALSE,0.168241856366105
"OID21345",-0.0919608238755775,0.413818601814535,"NS",FALSE,0.00532653327217312,0.977266682611969,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0972873571477506
"OID21346",0.42550223623371,1.90047918232612e-05,"NS",FALSE,0.231100339150369,0.0344566013274877,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.194401897083341
"OID21347",0.00408899117276144,0.991579797261191,"NS",FALSE,0.23917268314243,0.424794040935583,"NS",FALSE,"NS_Both",TRUE,FALSE,0.235083691969668
"OID21348",0.0700500588482533,0.802164371965562,"NS",FALSE,0.114230628300003,0.734939534954217,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0441805694517495
"OID21349",-0.531352648171497,4.10261784012914e-09,"Down",TRUE,-0.355385605218063,3.00667262163663e-05,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.175967042953434
"OID21350",0.283431210592684,0.126179719091572,"NS",FALSE,0.302117765064086,0.16742712229535,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0186865544714027
"OID21351",-0.376531786464899,7.21635211731911e-08,"NS",FALSE,-0.341554945059332,5.84703040889323e-06,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0349768414055672
"OID21352",-0.0913559562841526,0.49922930034885,"NS",FALSE,-0.138384772775242,0.350997294695341,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0470288164910899
"OID21353",-0.360187503152583,1.04361969772303e-05,"NS",FALSE,-0.255937169780891,0.00671469805005607,"NS",FALSE,"NS_Both",TRUE,FALSE,0.104250333371692
"OID21354",-0.0599771122320303,0.489984232849495,"NS",FALSE,-0.0517316543950931,0.592530342105751,"NS",FALSE,"NS_Both",TRUE,FALSE,0.00824545783693722
"OID21355",0.0568574443043291,0.65079119775745,"NS",FALSE,0.0795204068087112,0.582781077736697,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0226629625043821
"OID21356",-0.2602727826818,0.141144407702722,"NS",FALSE,-0.0850234739175004,0.732928497862402,"NS",FALSE,"NS_Both",TRUE,FALSE,0.175249308764299
"OID21357",-0.00583843631777843,0.986309107042823,"NS",FALSE,0.190056382127703,0.386754646692012,"NS",FALSE,"NS_Both",TRUE,FALSE,0.195894818445481
"OID21358",-0.0660203825136608,0.325644360946808,"NS",FALSE,-0.0958542928567034,0.185919971965942,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0298339103430427
"OID21359",0.216244291719209,0.028229523649838,"NS",FALSE,0.289553056622911,0.00597939862291102,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0733087649037024
"OID21360",0.327541639344262,0.00392782003619422,"NS",FALSE,0.445905535254567,0.000169806672755992,"NS",FALSE,"NS_Both",TRUE,FALSE,0.118363895910305
"OID21361",0.169075355191254,0.258645475768441,"NS",FALSE,0.237874828886776,0.154079248464709,"NS",FALSE,"NS_Both",TRUE,FALSE,0.068799473695522
"OID21362",-0.251232934005883,0.0108503590736932,"NS",FALSE,-0.0684403272366313,0.57103972774361,"NS",FALSE,"NS_Both",TRUE,FALSE,0.182792606769252
"OID21363",0.307599604875996,0.144912739646839,"NS",FALSE,0.47642026394312,0.0396214744297021,"NS",FALSE,"NS_Both",TRUE,FALSE,0.168820659067123
"OID21364",-0.632875889029001,2.64552199765162e-09,"Down",TRUE,-0.560796888965223,3.5994784923334e-06,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.0720790000637772
"OID21365",-0.637977604035305,0.000421977317917801,"Down",TRUE,-0.216667890247895,0.326037059664402,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.42130971378741
"OID21366",-0.199111992433795,0.0534916648524968,"NS",FALSE,-0.101190757135747,0.435981948903197,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0979212352980481
"OID21367",0.184254556536358,0.252023815640928,"NS",FALSE,0.265308338798977,0.138832081176489,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0810537822626187
"OID21368",-0.524896355611599,5.86158784533307e-06,"Down",TRUE,-0.378585467122514,0.00338309587054793,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.146310888489085
"OID21369",-0.528172038671709,0.00136382411695541,"Down",TRUE,-0.293813500335856,0.132308915847927,"NS",FALSE,"Lost_After_Adjustment",FALSE,FALSE,0.234358538335853
"OID21370",-0.301178633879781,1.0392632433676e-05,"NS",FALSE,-0.280100268155706,0.000342464122448213,"NS",FALSE,"NS_Both",TRUE,FALSE,0.021078365724075
"OID21371",0.0586070071458595,0.489984232849495,"NS",FALSE,0.0405044638021394,0.696128349610357,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0181025433437201
"OID21372",-0.789992131147536,8.13813184160266e-09,"Down",TRUE,-0.518682014866106,0.000209201605002741,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.27131011628143
"OID21373",-0.159119146700293,0.578918654776765,"NS",FALSE,-0.00774750102107142,0.984999218631131,"NS",FALSE,"NS_Both",TRUE,FALSE,0.151371645679222
"OID21374",0.0507616687683908,0.706767711780195,"NS",FALSE,0.132300826597715,0.334228582951496,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0815391578293241
"OID21375",0.185944026902058,0.331026987472794,"NS",FALSE,0.327410792338735,0.110835640641465,"NS",FALSE,"NS_Both",TRUE,FALSE,0.141466765436677
"OID21376",-0.357613934426226,0.0998430125902932,"NS",FALSE,-0.178102112899269,0.541330668194772,"NS",FALSE,"NS_Both",TRUE,FALSE,0.179511821526957
"OID21377",0.0937543547709113,0.251410949294435,"NS",FALSE,0.0150471332300382,0.900748926452727,"NS",FALSE,"NS_Both",TRUE,FALSE,-0.0787072215408731
"OID21378",-1.23029272123225,1.21792198421702e-08,"Down",TRUE,-1.10559184134379,8.09164237959723e-06,"Down",TRUE,"Significant_Both",TRUE,FALSE,0.124700879888466
"OID21379",-0.173367335014711,0.0331775185251303,"NS",FALSE,-0.109765325868879,0.268981512542331,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0636020091458315
"OID21380",-0.399007368642282,0.00924567314215169,"NS",FALSE,-0.15719709485693,0.39090793123758,"NS",FALSE,"NS_Both",TRUE,FALSE,0.241810273785351
"OID21381",0.334231609920135,0.0161177128294628,"NS",FALSE,0.526880591546052,0.000159818126716281,"Up",TRUE,"New_After_Adjustment",FALSE,FALSE,0.192648981625917
"OID21382",-0.134560113493064,0.0244309598173327,"NS",FALSE,-0.0889782940179061,0.220759837260752,"NS",FALSE,"NS_Both",TRUE,FALSE,0.0455818194751578
"OID21383",-0.271215493905,0.242411067136586,"NS",FALSE,-0.10654396457026,0.741318718712961,"NS",FALSE,"NS_Both",TRUE,FALSE,0.16467152933474
