"Assay","Missing_N","Missing_Percent","Mean","SD","Median","Min","Max"
"OID20707",0,0,2.29071696428571,1.65414646229663,2.0009,-0.542,9.0445
"OID20543",0,0,2.40266658163265,0.972964927329911,2.3,-0.2421,5.5476
"OID20682",0,0,6.02293494897959,1.22799589569746,5.7586,2.9866,11.023
"OID20681",0,0,3.37416760204082,1.3665335378842,3.2606,0.7965,8.5955
"OID20704",0,0,5.53765012755102,1.27884186770896,5.4311,2.1905,10.8333
"OID20506",0,0,2.50293380102041,0.565487030196901,2.4787,0.5598,4.7157
"OID20503",0,0,0.303025637755102,0.431722849395912,0.1967,-0.4677,2.8605
"OID20556",0,0,0.833830484693878,0.700142277313699,0.7481,-1.943,4.4992
"OID20515",0,0,2.07792104591837,1.24644010376112,1.8945,-5e-04,6.9456
"OID20517",0,0,0.576695663265306,0.573777895567802,0.5312,-0.9852,4.012
"OID20529",0,0,3.45228698979592,0.769705208574283,3.47,1.2575,6.0742
"OID20512",0,0,0.276472066326531,0.946225284263818,0.0657,-1.3662,8.7446
"OID20690",0,0,4.38215255102041,0.761420903595915,4.3663,1.7428,8.1291
"OID20722",0,0,3.43601007653061,0.98019683194853,3.3022,1.2274,7.976
"OID20440",0,0,0.446921556122449,0.552776812674451,0.3755,-0.8945,4.6783
"OID20423",0,0,0.00654897959183673,0.287320656171043,0.0224,-1.1155,1.2489
"OID20615",0,0,5.0488862244898,1.39145093497156,4.8756,2.0434,9.6399
"OID20523",0,0,4.65849183673469,1.66821071403499,4.6814,0.5321,10.6775
"OID20510",0,0,2.22137640306122,0.936083815489443,2.0934,0.107,6.4223
"OID20641",0,0,3.35187512755102,0.958607038272209,3.2437,0.5892,6.6049
"OID20522",0,0,0.102824489795918,1.02742233960556,-0.1583,-1.3737,7.0274
"OID20507",0,0,2.53797308673469,1.08997300928663,2.402,0.6276,6.6136
"OID20718",0,0,2.29839897959184,1.04466535125678,2.1021,0.2571,8.6205
"OID20643",0,0,4.8310625,1.94778076147858,5.0504,0.5961,8.9594
"OID20460",0,0,0.617188392857143,0.580004624133122,0.5485,-0.8991,3.1452
"OID20711",0,0,4.45041505102041,1.66051887463056,4.5602,0.6352,9.2389
"OID20511",0,0,2.65796887755102,1.32138497023636,2.6356,-0.1145,6.9989
"OID20421",0,0,1.19713826530612,1.10626514568474,0.9861,-0.7616,9.0613
"OID20448",0,0,0.14990318877551,0.344358523930899,0.1306,-0.9524,2.5367
"OID20625",0,0,4.58825369897959,1.58793464107581,4.5109,0.9035,9.3614
"OID20565",0,0,2.76043979591837,0.735628729583384,2.6198,1.087,6.3777
"OID20520",0,0,0.879202933673469,0.506877299410863,0.8077,-0.3641,2.8096
"OID20739",0,0,6.36742678571429,0.929455295760227,6.2208,4.0037,10.024
"OID20508",0,0,1.42747244897959,0.993542650363107,1.1634,-0.1036,8.6047
"OID20549",0,0,1.11959579081633,0.770397058526044,0.9764,-0.5315,4.9227
"OID20541",0,0,2.98668418367347,1.47301524093626,2.8842,-0.2825,8.0017
"OID20724",0,0,7.14908890306122,1.21380367220288,7.0066,4.7243,11.6738
"OID20767",0,0,5.44965459183673,0.742788062781927,5.3535,3.6714,7.7692
"OID20526",0,0,1.78193737244898,1.21293899954695,1.6614,-0.5452,5.7527
"OID20603",0,0,2.86737780612245,0.538877901037989,2.8677,1.4795,4.8622
"OID20627",0,0,4.85325012755102,1.49073123443943,4.8671,1.6904,9.3757
"OID20480",0,0,0.851701020408163,0.794323526016718,0.7438,-1.055,5.0777
"OID20712",0,0,4.51868533163265,0.416372884907843,4.5072,3.3301,6.5804
"OID20433",0,0,0.0754456632653061,0.455398917045878,0.0777,-1.6689,2.5532
"OID20687",0,0,5.02977984693878,1.06220372352493,4.8852,2.1531,12.1771
"OID20621",0,0,3.72274783163265,0.669278484301037,3.6432,2.0446,6.5724
"OID20559",0,0,3.71660535714286,1.82799530655542,3.737,-3.1285,9.3445
"OID20640",0,0,4.77485880102041,1.57628454112321,4.8149,1.2889,9.1733
"OID20513",0,0,1.39243928571429,0.671472393559779,1.2861,-0.5194,3.8624
"OID20471",0,0,0.975654081632653,0.581192298468769,0.9668,-1.2328,3.8104
"OID20741",0,0,5.75864349489796,1.50988314103261,5.8543,0.1599,9.423
"OID20667",0,0,3.21179910714286,0.850584774182281,3.0306,0.9667,7.4182
"OID20771",0,0,4.9035306122449,0.858215170682392,4.7581,2.9853,7.6772
"OID20465",0,0,0.0692770408163265,0.466971875709196,0.0709,-1.4728,2.7524
"OID20663",0,0,4.20029974489796,0.626588988073037,4.2045,2.0506,6.728
"OID20695",0,0,4.6798112244898,0.91001809743083,4.5694,2.0986,8.9912
"OID20789",0,0,3.85893125,0.373089087324916,3.8376,2.8223,5.9863
"OID21145",0,0,5.41726198979592,0.92374810829034,5.2977,2.757,8.6643
"OID21153",0,0,2.79773992346939,0.458238866810119,2.8026,1.3291,4.6085
"OID21136",0,0,4.04968048469388,0.694593327689133,4.0262,2.044,6.6043
"OID21119",0,0,3.58699081632653,1.11388696763703,3.529,-0.2066,7.6036
"OID20867",0,0,0.822025255102041,0.85155617864558,0.745,-1.3742,5.7856
"OID20852",0,0,1.56556913265306,0.695838957375588,1.4878,-0.4773,4.3302
"OID21148",0,0,0.348938775510204,0.284742664986084,0.304,-0.1582,2.4259
"OID20968",0,0,3.77691339285714,1.03267145694751,3.5931,1.0648,6.4473
"OID21044",0,0,4.79231211734694,0.677479481618375,4.9073,2.2276,6.9295
"OID20974",0,0,4.71890076530612,0.718581005244192,4.6208,3.2692,7.8596
"OID21142",0,0,4.04708520408163,1.01259491230931,3.8334,1.8514,7.6234
"OID21042",0,0,4.99464579081633,1.20351460318703,4.9789,1.4497,9.0555
"OID21126",0,0,2.72065765306122,0.547301438552127,2.6628,1.4011,5.3188
"OID20942",0,0,2.48382512755102,1.03860689948924,2.3199,0.3218,6.8673
"OID20969",0,0,6.03328979591837,0.640332662085335,6.0151,4.487,8.523
"OID21123",0,0,2.79887678571429,1.36385140194482,2.484,0.0357,8.885
"OID21124",0,0,3.15266517857143,0.531718004318735,3.1013,1.6521,5.7634
"OID20844",0,0,0.817310204081633,0.633259711851594,0.6832,-0.1562,4.3701
"OID21054",0,0,3.07038482142857,0.601884227494784,3.0165,1.3701,6.1797
"OID20827",0,0,0.664077551020408,0.874845877661562,0.4995,-1.3494,6.3633
"OID21085",0,0,2.12410216836735,0.619298185870193,2.0733,0.7115,4.5101
"OID21013",0,0,4.93371275510204,1.0666365742118,4.94,2.1293,10.1731
"OID21112",0,0,4.39518966836735,1.02486135868669,4.3427,1.6111,8.7161
"OID20851",0,0,0.598089285714286,0.499520100181477,0.5641,-0.6035,4.0011
"OID21133",0,0,4.21114923469388,0.982993154418764,4.0762,-0.0253,8.0367
"OID20935",0,0,3.82995038265306,1.07909745463636,3.5508,2.0087,8.8307
"OID20816",0,0,2.07911721938776,1.38736683721106,1.5854,-0.5948,8.7171
"OID20940",0,0,2.02475267857143,0.840877099775991,1.9754,-0.7144,5.5944
"OID21078",0,0,4.29664336734694,1.48600978761781,4.0548,0.3905,9.3692
"OID21037",0,0,5.40125165816327,0.898018315310586,5.3216,3.3261,9.1644
"OID21111",0,0,2.64484196428571,1.02604046685734,2.5636,-1.301,5.5398
"OID21024",0,0,3.70654183673469,1.1279275170478,3.5059,1.1248,8.9346
"OID20798",0,0,0.429971683673469,0.601442699180622,0.3387,-0.9298,5.1293
"OID20849",0,0,0.188942602040816,0.462448144118711,0.1583,-1.2136,2.4306
"OID20824",0,0,0.136676020408163,0.813157013069708,-0.0259,-2.041,5.2222
"OID21055",0,0,4.02396670918367,0.712854316410743,4.0098,0.9033,7.0443
"OID21048",0,0,1.63792053571429,0.680120709254093,1.5168,-0.0097,4.5898
"OID21065",0,0,3.57482066326531,0.648507291877633,3.5638,1.9138,6.7106
"OID20866",0,0,1.24222385204082,1.07034595867126,1.0684,-2.1501,6.5638
"OID20993",0,0,3.24189413265306,1.59458849721314,3.0664,0.2812,8.987
"OID21122",0,0,3.87970484693878,0.743662412356889,3.7354,2.4813,7.7813
"OID21094",0,0,1.98514732142857,1.13254282323237,1.7194,0.0502,6.9038
"OID21011",0,0,4.6377262755102,0.788402775536379,4.625,2.6165,7.3496
"OID20949",0,0,1.5771674744898,0.41590980933693,1.4978,0.5163,3.2521
"OID21009",0,0,2.85557168367347,0.575295668856084,2.76,1.4777,6.3795
"OID21022",0,0,3.09175765306122,1.18051543686302,2.8914,0.9599,8.4257
"OID21092",0,0,2.73770025510204,0.452409212585375,2.7426,1.2594,4.0334
"OID20996",0,0,3.32757053571429,0.955688947182483,3.3849,0.2901,6.1532
"OID20976",0,0,4.54853214285714,0.823523542573261,4.4389,2.9159,8.6807
"OID20910",0,0,2.17795229591837,1.3378318628003,2.0822,-0.2915,7.3862
"OID20819",0,0,0.187329336734694,0.528664223498453,0.104,-0.9097,3.8305
"OID20947",0,0,2.74233839285714,0.583406760408104,2.7188,0.9659,5.4465
"OID20812",0,0,0.408064668367347,0.813671851849441,0.2245,-0.8788,5.1491
"OID20901",0,0,1.32361517857143,0.604974265107508,1.2141,0.0135,4.1908
"OID21057",0,0,2.74120459183673,0.503138481940648,2.7412,0.8356,4.7986
"OID20954",0,0,2.5488049744898,0.423653059867228,2.522,1.1926,3.7689
"OID21019",0,0,4.3901006377551,1.30743438689201,4.337,0.871,9.7167
"OID20854",0,0,2.07429221938776,0.967460079126324,1.9439,-0.1046,7.4864
"OID20985",0,0,3.70827461734694,1.06744465595101,3.5659,1.5295,7.8311
"OID21047",0,0,5.35616262755102,1.65438334420946,5.2336,0.6828,11.6801
"OID20975",0,0,4.29769209183673,1.03126186277691,4.1249,1.9245,10.244
"OID21041",0,0,3.8100637755102,0.929288153012718,3.675,1.5016,8.7573
"OID21077",0,0,1.58680943877551,0.811234131685443,1.4131,0.1241,5.599
"OID20922",0,0,3.46241479591837,0.863832514370841,3.3406,1.595,6.1623
"OID21087",0,0,2.9493493622449,0.978923007733415,2.7765,0.8903,7.9568
"OID20835",0,0,0.76012193877551,0.687104756284014,0.5975,-0.3951,5.8942
"OID20875",0,0,2.26450025510204,1.52042500748874,2.148,-0.8998,7.382
"OID21143",0,0,3.66119413265306,1.21754543288557,3.3585,1.1648,9.0951
"OID20938",0,0,3.09717831632653,1.48377496794273,2.656,0.7922,8.6117
"OID21140",0,0,4.76494617346939,2.03008270891047,4.9594,0.765,10.0381
"OID21068",0,0,5.03728278061225,0.930538400311385,4.8803,2.3278,8.0278
"OID20986",0,0,6.53577831632653,1.05763942889205,6.468,0.911,11.0002
"OID20927",0,0,5.80549272959184,1.09120538140365,5.678,3.2945,9.4498
"OID20941",0,0,2.20965357142857,0.688951817015227,2.1506,0.4388,4.4505
"OID21113",0,0,2.3957743622449,0.483376959736327,2.3524,1.0497,5.0533
"OID21043",0,0,2.30831926020408,1.17432342718965,2.0452,-0.2866,7.2913
"OID20984",0,0,5.64994209183673,2.93177217933689,4.3703,1.4329,12.874
"OID21045",0,0,1.31193405612245,0.600127137552494,1.1925,0.1196,4.0583
"OID20982",0,0,3.66822589285714,0.696904757940657,3.533,1.6376,6.6792
"OID20978",0,0,3.64582818877551,0.968942072326134,3.5907,1.7712,10.6461
"OID20998",0,0,3.19012397959184,0.59508673174619,3.1898,1.1139,5.225
"OID21058",0,0,3.4397887755102,0.936407434042628,3.2438,1.0512,8.0628
"OID20839",0,0,1.14516951530612,0.979842906272446,0.9537,-0.6347,6.7711
"OID21152",0,0,2.05604706632653,0.71167757814928,2.1554,-0.6401,3.494
"OID21114",0,0,2.33703660714286,0.869535503091079,2.3183,0.2147,5.3818
"OID21138",0,0,1.99460892857143,0.757912930446032,1.9358,-0.1612,4.6197
"OID21155",0,0,4.26009757653061,1.08052285804151,4.0386,1.8212,8.4945
"OID20871",0,0,2.09258954081633,1.52588274322499,1.8558,-0.7289,9.0257
"OID20847",0,0,3.36647614795918,1.32963302003764,3.2695,0.0509,8.5112
"OID21095",0,0,2.78175306122449,0.40968338354679,2.7528,0.9455,4.7067
"OID20933",0,0,2.36694056122449,0.593587323903177,2.3002,0.9294,5.2961
"OID21144",0,0,4.8310756377551,1.35694804595404,4.7055,1.3469,9.5008
"OID20937",0,0,4.62635420918367,1.42306284554944,4.5166,0.6189,8.6884
"OID21108",0,0,2.34752551020408,0.507071240230562,2.3286,0.3674,4.4434
"OID20878",0,0,0.0730665816326531,0.717976943162131,0.085,-2.327,4.435
"OID20884",0,0,1.82439158163265,0.709312767689043,1.7518,-0.4246,5.4088
"OID21147",0,0,4.47830510204082,0.687974364887801,4.4299,2.5596,6.7797
"OID21128",0,0,3.30951836734694,1.02392861721352,3.1833,1.2002,7.8062
"OID20896",0,0,1.93321670918367,1.81547248866578,1.7933,-5.558,8.8702
"OID21127",0,0,3.92750739795918,0.397975018560945,3.9071,2.6396,5.5569
"OID21096",0,0,0.234666836734694,0.696659693376304,0.1303,-1.3744,2.6517
"OID20899",0,0,2.56516262755102,1.4314730488905,2.4074,-0.1284,7.8326
"OID21081",0,0,0.473232780612245,0.504909411228691,0.4172,-0.732,2.5173
"OID20912",0,0,2.50693443877551,1.0205343565189,2.2748,0.6299,7.7518
"OID20791",0,0,0.382061734693878,0.488203200439727,0.318,-0.5569,4.736
"OID21071",0,0,0.40981875,0.221302055833622,0.3973,-0.2627,1.891
"OID20905",0,0,-0.311909821428571,0.586402951410728,-0.418,-1.2862,4.0717
"OID20846",0,0,0.476467091836735,0.501797493602915,0.4047,-0.6595,3.6743
"OID20897",0,0,1.81946160714286,0.658775843882604,1.8354,-0.0234,4.9881
"OID20906",0,0,-0.114132270408163,0.482129583877094,-0.1589,-1.0686,5.7603
"OID20931",0,0,1.29911492346939,0.501555529670223,1.2463,0.0199,4.2943
"OID20831",0,0,-0.075915306122449,0.449915035850607,-0.116,-0.8524,5.3365
"OID21070",0,0,1.27348278061224,0.675713072989083,1.154,0.0083,3.6582
"OID21082",0,0,4.93104145408163,1.33384115847591,5.0421,-0.8369,8.3885
"OID21146",0,0,1.18806339285714,0.398299501824614,1.1594,0.0992,2.9566
"OID20999",0,0,4.73853227040816,1.02715603945628,4.4904,2.8898,9.3454
"OID21130",0,0,0.71722806122449,0.716510809571826,0.5444,-0.8194,4.3573
"OID20945",0,0,1.05458354591837,0.57137094697931,0.9945,-0.3809,3.2983
"OID21030",0,0,3.88448775510204,1.2308794342723,3.6924,0.9189,11.5818
"OID21027",0,0,5.07062831632653,0.787717452108815,4.9691,3.1608,8.895
"OID20828",0,0,2.01916798469388,0.724564153614404,1.9306,0.4719,5.4813
"OID21072",0,0,-0.0580469387755102,0.438428440642316,-0.1326,-0.743,3.3256
"OID21015",0,0,3.00091403061225,0.936842609336697,2.828,1.1383,6.5764
"OID21109",0,0,2.82754170918367,0.635420896827685,2.7196,1.3488,6.3114
"OID21079",0,0,2.69784336734694,0.807636505719635,2.5879,0.9856,5.7838
"OID21157",0,0,4.79162908163265,0.634007295824178,4.7744,1.5041,7.7267
"OID20956",0,0,4.23690408163265,1.1109566662049,4.1372,1.8879,8.829
"OID20992",0,0,2.87965242346939,0.956736974598413,2.779,0.9692,6.2046
"OID20930",0,0,0.364260331632653,0.829631947906029,0.1942,-1.5269,3.8841
"OID21007",0,0,0.774696173469388,0.366268992966697,0.7236,-0.1887,2.3466
"OID21028",0,0,2.5343612244898,0.665041003739964,2.5151,0.485,4.8872
"OID21120",0,0,2.72774923469388,0.582453874975958,2.6797,1.2728,6.298
"OID20979",0,0,6.50286683673469,0.9324853744348,6.4254,3.848,10.5724
"OID20902",0,0,1.55870612244898,0.606566079710776,1.5259,-0.0928,3.7767
"OID20913",0,0,1.2381487244898,0.813702687174247,1.1151,-0.2896,7.2942
"OID20921",0,0,1.8963,0.826641420081668,1.7984,-0.416,5.3399
"OID21002",0,0,3.25805612244898,0.834007266439162,3.1609,0.9238,6.4705
"OID21062",0,0,5.77393609693878,0.630840771866292,5.7842,3.0742,7.7435
"OID20959",0,0,3.48822920918367,1.35528356230506,3.4455,0.1636,8.6273
"OID20856",0,0,5.07133724489796,1.58116635993613,4.8611,1.4947,10.5536
"OID20865",0,0,1.61185599489796,1.14203184436896,1.5167,-1.265,5.7978
"OID20988",0,0,3.2724875,1.06328256109193,3.1601,0.7069,7.102
"OID21031",0,0,3.59406823979592,1.88417415759318,3.3778,0.0163,9.7535
"OID20904",0,0,3.59049897959184,1.09478052213513,3.5555,0.5682,7.6409
"OID20957",0,0,2.30746556122449,0.660678518080518,2.2678,0.2791,4.6181
"OID20900",0,0,0.871715306122449,1.23448703532214,0.5234,-0.7702,9.3379
"OID20917",0,0,2.30209298469388,0.88382434212263,2.1963,0.4543,5.2599
"OID20981",0,0,5.04733150510204,1.25755546301918,4.909,2.1921,8.7995
"OID20962",0,0,2.8461075255102,0.931212132623845,2.6618,0.7604,7.3436
"OID20811",0,0,0.498486096938775,0.708859035966667,0.3746,-1.1661,3.7757
"OID20808",0,0,-0.463825,0.464031247089958,-0.5009,-1.4655,4.5384
"OID20805",0,0,0.144644515306122,0.532961228832445,0.0879,-1.0936,5.2042
"OID20909",0,0,2.2168993622449,0.655211232773519,2.0851,0.721,4.9746
"OID20807",0,0,0.799485459183673,0.795304247969356,0.6382,-1.0263,6.7939
"OID20994",0,0,1.5148012755102,0.724835544582756,1.4906,-0.2614,4.9015
"OID20881",0,0,1.09253073979592,0.759224109025545,0.9527,-0.885,4.7233
"OID21101",0,0,6.15935727040816,1.20106433184035,5.8865,3.7625,11.7408
"OID20841",0,0,0.134367602040816,0.59286538415186,0.0275,-1.0006,4.588
"OID21141",0,0,2.11207397959184,1.01422184304435,1.8502,0.2322,6.8582
"OID21069",0,0,3.05068341836735,1.43983104481208,2.8084,-1.1789,12.8967
"OID20967",0,0,3.57122053571429,0.899840698842979,3.4672,1.4602,6.7362
"OID20946",0,0,1.91440025510204,0.551142164061434,1.8125,0.7816,4.5145
"OID20932",0,0,2.28421568877551,0.776399620639086,2.2566,0.2383,5.0158
"OID21107",0,0,1.76153201530612,0.483324360184134,1.7175,0.436,4.5136
"OID20961",0,0,2.99430153061224,0.984709265971754,2.8849,0.0791,8.1217
"OID20964",0,0,4.13947767857143,1.2960095918315,3.9434,1.0792,8.9896
"OID21131",0,0,0.832882015306122,0.486350687397557,0.7501,-0.2428,3.6641
"OID21076",0,0,0.174630994897959,0.529567261367878,0.1003,-1.0865,2.5437
"OID21091",0,0,3.59543801020408,1.08097140459737,3.5118,1.0509,8.3936
"OID20801",0,0,0.352230867346939,0.464233406185848,0.2795,-0.6057,3.4435
"OID20795",0,0,1.80451288265306,1.30647423960377,1.6352,-0.9599,6.7273
"OID21053",0,0,2.96726517857143,0.920152840987983,2.7754,1.2206,7.3377
"OID20971",0,0,3.64372755102041,1.37620034608821,3.3613,0.8529,8.6696
"OID21151",0,0,4.19907283163265,1.18681347195115,4.0722,1.8169,8.4336
"OID20821",0,0,0.0541536989795918,0.529656268122807,-0.0521,-0.8269,6.0811
"OID21046",0,0,2.03549336734694,0.782908227101511,1.9017,0.4916,6.8696
"OID20868",0,0,1.8685612244898,1.19416838862227,1.7533,-0.411,5.7844
"OID21018",0,0,6.28364234693878,0.829328010875113,6.2581,3.5074,10.3883
"OID20958",0,0,3.94625892857143,1.03119297491624,3.8072,1.6983,8.4921
"OID21154",0,0,2.42642155612245,1.39436899814783,2.1282,-0.3405,8.4346
"OID20977",0,0,4.30805318877551,1.30703823291007,4.2369,0.5612,9.0931
"OID21117",0,0,0.430386352040816,0.399573101449855,0.3968,-0.6089,2.4598
"OID20883",0,0,1.69237806122449,1.0602107195085,1.5746,-0.985,5.4256
"OID20823",0,0,0.488903698979592,0.872814401893282,0.2395,-1.1034,4.6597
"OID21089",0,0,0.77656262755102,0.487273065227054,0.7458,-0.3998,2.6231
"OID21110",0,0,3.91209808673469,0.937150918172649,3.6751,2.1136,8.7309
"OID20972",0,0,6.24139604591837,0.779169884680176,6.1491,4.4891,12.1181
"OID20890",0,0,0.558873214285714,0.416853660044004,0.5036,-0.1899,3.3146
"OID20887",0,0,1.76562257653061,0.939971615798186,1.6411,-0.5743,5.9413
"OID20955",0,0,4.69042142857143,0.963185739810449,4.5523,2.2134,9.0904
"OID20980",0,0,3.74669923469388,0.934487029129438,3.713,0.5545,7.8631
"OID21020",0,0,1.83977971938776,0.419049416410578,1.8445,0.3457,3.7898
"OID20829",0,0,0.00206811224489796,0.517563470978634,-0.0704,-1.0676,4.0317
"OID20893",0,0,1.15471237244898,0.812978648394798,1.1169,-1.0489,5.3889
"OID21051",0,0,2.92352589285714,0.613802442107085,3.013,-0.425,4.9953
"OID21150",0,0,4.58354859693878,1.09337500228888,4.5327,0.1964,8.7216
"OID21149",0,0,5.29274323979592,1.43108581164314,4.9428,2.712,10.7248
"OID20886",0,0,0.611767346938776,1.02693205375003,0.4248,-2.0258,5.6156
"OID21075",0,0,2.77197959183673,1.03305105097109,2.5731,0.3236,6.2838
"OID20792",0,0,2.30511913265306,0.816075146253914,2.1695,0.6335,7.5844
"OID21160",0,0,3.23227040816327,0.898590934492622,3.0585,1.4794,7.6791
"OID21001",0,0,3.19724540816327,0.892150066584716,3.0445,1.2036,7.0275
"OID21159",0,0,5.61085012755102,0.615117988827171,5.6069,4.1588,8.1543
"OID20840",0,0,-0.272179591836735,0.577921135994971,-0.3466,-1.9758,4.0608
"OID20888",0,0,1.44926173469388,0.69558486016516,1.4314,-0.9166,3.7785
"OID20965",0,0,3.36209566326531,1.37902605771187,3.2766,-1.0972,8.4688
"OID20895",0,0,3.02425255102041,1.02215624914643,2.8713,0.7265,7.0932
"OID21102",0,0,3.00526862244898,0.717933460194652,2.8878,1.2834,6.6865
"OID21103",0,0,3.09689885204082,0.877296323277651,3.021,-0.2999,6.562
"OID21132",0,0,4.21835905612245,0.878978769110059,4.1922,-1.3601,7.0517
"OID20832",0,0,1.68940548469388,0.919630505487815,1.5535,-0.7289,5.8432
"OID20859",0,0,2.24590051020408,1.01943285700231,2.0552,-1.3279,6.3283
"OID20928",0,0,2.09069260204082,0.637378999046411,2.0373,0.4392,4.7569
"OID21029",0,0,4.78808354591837,1.53118190842125,4.5906,1.4272,8.8899
"OID20850",0,0,3.0778762755102,2.0030241597762,2.8394,-1.1073,10.1521
"OID20833",0,0,-0.448892857142857,0.463385028291209,-0.4542,-1.9613,1.852
"OID20997",0,0,6.63738431122449,1.24161620868806,6.5693,3.0831,11.5409
"OID21033",0,0,4.4728575255102,1.34081308647699,4.2589,-0.643,8.9173
"OID20936",0,0,2.61394642857143,0.748067440043429,2.5283,0.4792,5.6018
"OID20855",0,0,0.814479591836735,0.698832237658028,0.7501,-0.8914,4.6489
"OID20970",0,0,2.92745395408163,1.19456278234129,2.6806,0.5999,8.2075
"OID21118",0,0,3.64488405612245,1.62982175094714,3.3931,0.2559,10.3085
"OID21125",0,0,1.17620829081633,1.025835077387,0.985,-0.9484,5.6268
"OID21099",0,0,1.13208380102041,1.10790328325057,0.8256,-0.536,7.2411
"OID21115",0,0,2.72707423469388,0.778133353898268,2.6126,0.9103,6.2157
"OID20864",0,0,0.671373596938776,0.744416526110677,0.5541,-1.2129,4.6744
"OID21137",0,0,4.18054107142857,0.893961963626306,4.1038,1.8688,6.9896
"OID21023",0,0,1.71747806122449,0.690664239576437,1.552,0.4563,6.5603
"OID21010",0,0,2.81860867346939,0.878987140931038,2.6839,0.8099,6.2095
"OID20924",0,0,1.76254030612245,0.453924598903344,1.7325,0.712,3.7841
"OID21105",0,0,3.31195982142857,0.564183141673994,3.3283,1.5667,4.9539
"OID20926",0,0,4.64835,0.871802805175064,4.5738,2.397,8.2632
"OID21139",0,0,2.91932091836735,0.404126833865924,2.8847,1.5811,4.4235
"OID21036",0,0,1.76365586734694,1.03504673843483,1.6147,-0.4151,6.9809
"OID21156",0,0,7.5071318877551,1.34399355640047,7.404,1.0483,13.1096
"OID20987",0,0,2.82903086734694,1.2305151932353,2.8475,-1.2094,9.7116
"OID21000",0,0,3.28408443877551,1.21434468862722,3.2022,0.8198,7.0001
"OID21056",0,0,7.18317193877551,0.554239456438849,7.1261,5.539,9.5859
"OID21025",0,0,1.18291836734694,0.431413650779107,1.1475,-0.2656,2.9697
"OID21134",0,0,1.65021785714286,0.700981695632453,1.5375,0.0369,5.0417
"OID21034",0,0,2.41395420918367,0.991916533810238,2.329,0.0796,6.416
"OID20983",0,0,4.97434591836735,1.99215715707278,4.4982,1.3146,11.8276
"OID20989",0,0,5.09532984693878,0.651176902474432,5.0777,3.4531,7.7614
"OID21003",0,0,4.80820535714286,1.35298096280709,4.5916,0.8751,10.1711
"OID21035",0,0,3.85216632653061,0.374869393775423,3.8437,2.7497,5.6242
"OID21104",0,0,3.68649885204082,1.14206269726379,3.3975,1.361,8.1101
"OID21060",0,0,4.30051109693878,1.21051201486273,4.1408,0.8055,9.624
"OID21135",0,0,2.11526517857143,0.749124814048679,2.0681,0.2939,5.9612
"OID21049",0,0,5.08550969387755,0.827687314113381,5.0924,2.6479,7.3324
"OID20943",0,0,4.05976849489796,1.25082107684236,3.7495,2.0447,9.9808
"OID21116",0,0,3.87278354591837,0.484209340431493,3.8539,2.5354,5.9255
"OID21083",0,0,2.05444974489796,0.946313582945345,1.8876,0.0085,6.0098
"OID21014",0,0,2.34364158163265,1.11389999833432,2.1729,0.1263,7.3889
"OID20934",0,0,2.45186147959184,0.892804230139307,2.3047,0.6278,6.532
"OID21129",0,0,5.22931045918367,0.929906501001936,5.1356,2.6642,8.5222
"OID20925",0,0,2.31069783163265,1.4558646484717,1.954,0.0782,9.5839
"OID20948",0,0,3.86744196428571,0.659661190281376,3.8456,1.3628,6.5715
"OID21017",0,0,0.562139158163265,0.488546423853801,0.4567,-0.4095,3.5089
"OID20995",0,0,5.47250739795918,1.07640818625862,5.2857,3.3215,10.5409
"OID21040",0,0,2.93179107142857,0.982359472092879,2.7862,0.5049,6.2402
"OID20952",0,0,5.23010650510204,1.43521061147162,5.1704,1.9874,9.3362
"OID20960",0,0,4.32428380102041,1.06698586315088,4.2814,1.4683,7.4498
"OID20814",0,0,1.97734566326531,1.21958052105529,1.7998,-0.2783,7.6822
"OID20966",0,0,4.72751505102041,0.979837817099929,4.651,2.4101,8.5274
"OID21032",0,0,0.734872193877551,0.655957892297373,0.6569,-1.0393,4.952
"OID21064",0,0,4.93182984693878,0.939080838957184,4.7461,2.6282,9.3943
"OID21052",0,0,4.76241454081633,0.690522051360686,4.6684,2.9886,8.1716
"OID20857",0,0,1.03583329081633,0.692758404975539,1.0163,-1.2812,3.7981
"OID21008",0,0,1.55317257653061,0.881754402779157,1.4097,-0.3365,4.8939
"OID21050",0,0,5.62864987244898,0.974195717562688,5.3846,4.0616,10.5049
"OID20870",0,0,1.42809209183673,0.90691642703913,1.2732,-0.5639,5.7118
"OID20872",0,0,1.16015038265306,0.869470294460969,1.0154,-1.0904,5.2779
"OID21063",0,0,4.65447244897959,0.80975874721475,4.5972,2.1356,9.1978
"OID20806",0,0,0.679298214285714,0.683418955067062,0.602,-1.525,3.8893
"OID21086",0,0,1.0338243622449,0.908051426411112,0.8679,-0.9284,5.4096
"OID21106",0,0,4.0745681122449,0.429300668843211,4.0539,2.8082,5.6354
"OID21067",0,0,0.693224362244898,0.780043647258245,0.4948,-0.7999,5.8514
"OID20911",0,0,5.74672716836735,2.07328907246966,5.6916,0.4356,13.0764
"OID21084",0,0,5.17932142857143,0.854433876432461,5.2172,2.7357,8.5168
"OID20918",0,0,4.14275280612245,1.53784786589518,4.0985,1.3401,9.5057
"OID20916",0,0,1.96449400510204,1.5124162470597,1.7553,-1.8578,8.8755
"OID20953",0,0,3.62956288265306,0.845064531009753,3.6127,1.292,6.1295
