"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant"
"OID20364",0.115515123450232,2.73742010443864,0.785931201886828,0.432410494945903,0.573272786151574,-6.78397855070308,"NS",FALSE
"OID21290",0.0336652006107007,0.199544647519582,0.785842472135803,0.43246190585822,0.573272786151574,-6.78404845939282,"NS",FALSE
"OID20528",0.0456324042813483,0.733180417754569,0.782060525240119,0.434678480460011,0.575677060776048,-6.78699607971526,"NS",FALSE
"OID20140",0.0616565362637791,0.370169451697128,0.780962097670831,0.435323846461644,0.575997941290454,-6.78784912950888,"NS",FALSE
"OID20291",-0.0501850836695254,4.21051540469974,-0.775332083159949,0.438637882622655,0.579846007648265,-6.79220551508266,"NS",FALSE
"OID20554",-0.144743480316593,2.07164751958225,-0.773966702904279,0.439444410240801,0.580360680841791,-6.79325657466934,"NS",FALSE
"OID20106",0.0777232038362274,2.566572845953,0.773297798354826,0.439839480302071,0.580360680841791,-6.79377122913531,"NS",FALSE
"OID21456",0.0809058746590559,4.42396997389034,0.77206195020228,0.440570148542353,0.5804991715034,-6.79472068438844,"NS",FALSE
"OID21511",0.119938215783582,2.44767963446475,0.771746481771193,0.440756893688726,0.5804991715034,-6.79496266871669,"NS",FALSE
"OID21230",-0.0834004848119426,0.915419321148825,-0.770052880343639,0.441759581058267,0.581080589132417,-6.79626080551056,"NS",FALSE
"OID21252",-0.0599584458016751,3.49093864229765,-0.76962688083534,0.44201161678582,0.581080589132417,-6.79658731722937,"NS",FALSE
"OID20477",-0.125215829976075,2.67290783289817,-0.76772703501922,0.443138719471893,0.582026865924021,-6.79803892134223,"NS",FALSE
"OID21355",0.0795204068087112,1.23355248041775,0.766073373540648,0.444120779324887,0.582781077736697,-6.79929988943618,"NS",FALSE
"OID20413",-0.084670314592463,4.92600626631854,-0.765048541093926,0.444729908051317,0.582877710459252,-6.80008012505078,"NS",FALSE
"OID20263",0.15808063630244,5.13940704960836,0.764577504792871,0.445010204416406,0.582877710459252,-6.80043820092217,"NS",FALSE
"OID20246",-0.187556539737009,5.77813394255875,-0.762761903199131,0.446091107570097,0.583758418239623,-6.8018168399913,"NS",FALSE
"OID20977",0.128060201053956,3.9043911227154,0.760799133725266,0.447261312740677,0.584754268898836,-6.80330355258258,"NS",FALSE
"OID21513",-0.095740246679141,3.49345195822454,-0.756065221518866,0.450090875654051,0.587915778162376,-6.80687357389729,"NS",FALSE
"OID21119",0.115632460596835,3.33675691906005,0.749931412651741,0.453772290373599,0.592183199035501,-6.81146627079052,"NS",FALSE
"OID21354",-0.0517316543950931,0.96764908616188,-0.748800112510482,0.454452942580758,0.592530342105751,-6.81230947953667,"NS",FALSE
"OID21220",0.0779713097724498,0.957630809399478,0.744201243311598,0.457226800971532,0.594770231460206,-6.81572304537234,"NS",FALSE
"OID20186",0.0562829012458648,1.76538929503916,0.744152964163315,0.457255670978595,0.594770231460206,-6.81575911086971,"NS",FALSE
"OID21447",0.0819326543537713,3.61827310704961,0.743809636297223,0.457463316349427,0.594770231460206,-6.81601289557771,"NS",FALSE
"OID20488",0.0889058264850208,0.257581201044386,0.743193723208255,0.457835727506106,0.594770231460206,-6.81646813753943,"NS",FALSE
"OID20539",-0.0430986898044052,-0.137635770234987,-0.735562719596957,0.462462439326762,0.600235082468612,-6.8220789738403,"NS",FALSE
"OID21097",0.1176616366653,1.1635819843342,0.73450470931918,0.463106129789247,0.60052509933651,-6.82285216473217,"NS",FALSE
"OID20099",0.0585796247434461,1.76206919060052,0.730282511830378,0.465679162438788,0.602485601721546,-6.82592750375533,"NS",FALSE
"OID20435",0.0274779094106027,-0.0298198433420366,0.730265332107694,0.46568936857638,0.602485601721546,-6.82594029743527,"NS",FALSE
"OID21171",0.0818767888189077,1.3892088772846,0.729949167231692,0.465882848077193,0.602485601721546,-6.82616931915769,"NS",FALSE
"OID20685",0.106807259425125,2.54081044386423,0.722800814709428,0.470258606056912,0.607594528078957,-6.83133296950038,"NS",FALSE
"OID20926",-0.0831599032028032,4.43358537859008,-0.713852374445879,0.475768196537495,0.614157861654996,-6.83772554878141,"NS",FALSE
"OID20471",0.0594195987791026,0.979505744125326,0.706662859684846,0.480220466438564,0.619345709874285,-6.84280401673509,"NS",FALSE
"OID20751",0.0743018461775031,5.24540261096606,0.699685895888857,0.484562758808955,0.624382490836786,-6.84768339889693,"NS",FALSE
"OID21211",0.121639592667948,2.18463028720627,0.695042174458477,0.487464843589392,0.627556091431749,-6.85090408801435,"NS",FALSE
"OID21214",0.0592090510633412,1.05372637075718,0.69422004404846,0.487979554246682,0.627653270043662,-6.85147211932672,"NS",FALSE
"OID20251",0.115239433686164,3.73815953002611,0.690730657476013,0.490167633600369,0.629900673035007,-6.85387533117363,"NS",FALSE
"OID20258",-0.113074746143428,4.14123394255875,-0.688703525339491,0.491441187294077,0.630969862213151,-6.85526593770895,"NS",FALSE
"OID20725",0.0767925414903452,3.68956971279373,0.685798684462808,0.493269212730876,0.632748388682605,-6.85725160790224,"NS",FALSE
"OID20418",0.0633702955746464,6.46962140992167,0.683806420839668,0.494524903439979,0.633790212570162,-6.85860880253641,"NS",FALSE
"OID20388",-0.0467989461769574,4.59525639686684,-0.679999762721565,0.496929142398615,0.636300846315072,-6.86119084689364,"NS",FALSE
"OID20112",0.138357358970022,2.43546710182768,0.675940372627698,0.499500500827059,0.6390207839587,-6.86392778350535,"NS",FALSE
"OID21301",0.0597600768187135,3.12266083550914,0.673870751703865,0.500813762907268,0.64012778818827,-6.86531736077253,"NS",FALSE
"OID21109",-0.0588459891514225,2.67765300261097,-0.672710203696505,0.501551128559289,0.640497375077055,-6.86609454956051,"NS",FALSE
"OID20622",0.0669649657034316,4.66855639686684,0.667759627378389,0.50470293903935,0.643946874899314,-6.86939487685784,"NS",FALSE
"OID21407",0.069162260227387,5.72853368146214,0.665983156896355,0.505836477860305,0.644725165070151,-6.87057325330041,"NS",FALSE
"OID21285",0.084359143332912,0.942127676240209,0.665390153661228,0.506215280062078,0.644725165070151,-6.87096577997523,"NS",FALSE
"OID20530",0.0658247365543888,3.09052924281984,0.659558079378128,0.509947398314261,0.648900117712448,-6.87480905220888,"NS",FALSE
"OID20823",0.0706711941631297,0.390430026109661,0.65840786899762,0.510685293791306,0.649133770573987,-6.87556288938035,"NS",FALSE
"OID20179",0.096705712276937,1.68050026109661,0.657855915202463,0.511039532467274,0.649133770573987,-6.87592423025955,"NS",FALSE
"OID20282",-0.0498103072304158,6.19732245430809,-0.649112680307274,0.516667650599194,0.655384030460552,-6.88160811979497,"NS",FALSE
"OID20225",-0.109772978983856,1.67477441253264,-0.648788366608375,0.516877398410806,0.655384030460552,-6.88181709023258,"NS",FALSE
"OID20711",0.146345748481032,4.0991362924282,0.647262996016396,0.517862859417213,0.656051441584395,-6.88280038696084,"NS",FALSE
"OID21199",0.052030648457892,0.18576501305483,0.646435397424217,0.51839793502822,0.65614760775494,-6.88333291391096,"NS",FALSE
"OID20245",-0.11409535199767,3.08505274151436,-0.643243985004844,0.520463994266054,0.658179688324062,-6.88538009639226,"NS",FALSE
"OID20350",-0.0436689873464413,1.32107389033943,-0.640932971118394,0.52196247299385,0.659491046780028,-6.88685653393103,"NS",FALSE
"OID20739",0.0685610551578867,6.21050809399478,0.632883649497374,0.527200230927667,0.665230434749945,-6.8919563212325,"NS",FALSE
"OID21026",0.0609361641994815,2.26434595300261,0.632522236136585,0.527436026992084,0.665230434749945,-6.89218380166925,"NS",FALSE
"OID20956",0.0870490811205581,3.92505221932115,0.629668324009438,0.529299984212167,0.66669828264672,-6.89397545419486,"NS",FALSE
"OID21086",0.0743963255440102,0.83349138381201,0.629312010254038,0.529532925685114,0.66669828264672,-6.89419858857044,"NS",FALSE
"OID20723",-0.0972227218891742,5.24530626631854,-0.625139441677738,0.532264647560315,0.669547694862403,-6.8968021968312,"NS",FALSE
"OID21336",0.0796827691984141,3.31489660574413,0.622093547762244,0.534263265575532,0.671470718124393,-6.89869186692779,"NS",FALSE
"OID20846",0.0401403690904288,0.413471279373368,0.621222180099596,0.534835609714449,0.671599372831237,-6.89923089750326,"NS",FALSE
"OID20715",-0.0950293539477721,3.26359190600522,-0.620000119235453,0.535639108579795,0.672017810500901,-6.89998528786826,"NS",FALSE
"OID20574",-0.104016790169257,4.84805195822454,-0.617887744532583,0.537029217620378,0.673170835069755,-6.90128600464498,"NS",FALSE
"OID21294",0.0903778595246466,3.29211984334204,0.614611789074267,0.539188650251891,0.675285347247987,-6.90329444599874,"NS",FALSE
"OID20635",0.078317385795271,5.31855065274151,0.610340364386903,0.542010818527669,0.67822544630126,-6.90589719177455,"NS",FALSE
"OID21080",-0.0334630461033741,0.861542036553525,-0.607100432736555,0.544156094628592,0.680314137554032,-6.90785965049303,"NS",FALSE
"OID21200",0.040937489622735,0.293151174934726,0.603809744084868,0.54633982624327,0.682447213025903,-6.90984162615477,"NS",FALSE
"OID20055",0.041144543635511,0.13582088772846,0.599273093526072,0.549357254324449,0.685617044916714,-6.91255669975069,"NS",FALSE
"OID21402",-0.150644542480449,5.10794934725849,-0.597232633016595,0.550717142211617,0.686714481867714,-6.91377115207849,"NS",FALSE
"OID20514",0.0513815534108473,0.724331853785901,0.59168316099326,0.554423881259357,0.690206191730236,-6.91705337661738,"NS",FALSE
"OID20981",-0.079099750424673,4.5853772845953,-0.591119459536819,0.554801087028384,0.690206191730236,-6.9173850657525,"NS",FALSE
"OID21326",0.0873850878477745,3.10622898172324,0.590872547415576,0.554966350103598,0.690206191730236,-6.91753025261718,"NS",FALSE
"OID21184",0.0159158640055091,0.0627741514360313,0.588787779200219,0.556362323116435,0.691340660637727,-6.91875409431372,"NS",FALSE
"OID20382",0.0593578339460831,5.22709921671018,0.586717714726223,0.557750767349073,0.692463811070221,-6.91996437418345,"NS",FALSE
"OID21179",0.0723005705787887,3.07185143603133,0.585634851994625,0.558477721735273,0.692764465590022,-6.92059580743824,"NS",FALSE
"OID20501",0.0489584924742945,0.944107049608355,0.583363248626659,0.560003944586082,0.694055192379455,-6.92191691153392,"NS",FALSE
"OID20971",-0.100319685222965,3.56432010443864,-0.581010447357183,0.561586925311615,0.695413965572181,-6.92327976513127,"NS",FALSE
"OID21371",0.0405044638021394,2.33056240208877,0.579430279874206,0.562650975367363,0.696128349610357,-6.9241923215616,"NS",FALSE
"OID20975",0.0863442997377478,4.2991634464752,0.578106232312689,0.563543851759925,0.696629899796655,-6.92495448470887,"NS",FALSE
"OID20597",-0.0764509778293284,2.42684595300261,-0.577098096482986,0.564223927511117,0.696867754894889,-6.92553386898121,"NS",FALSE
"OID21238",0.0511926178117774,0.715433159268929,0.574404575008674,0.56604288679226,0.698510609003575,-6.92707690744975,"NS",FALSE
"OID20867",-0.0623434967517531,0.681865796344648,-0.572195954920743,0.567536493521873,0.699644282656193,-6.92833678356034,"NS",FALSE
"OID20672",0.118285863724936,9.87141201044386,0.571598618038311,0.567940775284244,0.699644282656193,-6.92867669356291,"NS",FALSE
"OID20561",-0.0700203041884768,1.62574438642298,-0.570017847762074,0.569011318683781,0.700359323341191,-6.92957450893128,"NS",FALSE
"OID21509",0.0583231563724467,4.40851514360313,0.567329170995312,0.570834288977956,0.701998450042598,-6.93109597506065,"NS",FALSE
"OID20863",0.100121406929045,2.13164647519582,0.560011331516371,0.575810377246724,0.70750905338398,-6.93520023198534,"NS",FALSE
"OID20812",-0.0616940764088137,0.343040208877285,-0.557868764912339,0.57727116357343,0.708694581397278,-6.93639186746568,"NS",FALSE
"OID20524",0.113103855073404,1.82079007832898,0.55650665008013,0.578200753937698,0.709226504186241,-6.93714706649592,"NS",FALSE
"OID20814",0.0810257357727109,1.67242114882507,0.542394005345989,0.587873429269653,0.720472667604061,-6.94486308155191,"NS",FALSE
"OID21194",-0.0560120152909621,0.854642819843342,-0.541088434686582,0.588772039179602,0.720955650375023,-6.945566896471,"NS",FALSE
"OID20551",0.104390032153254,2.71854516971279,0.538918764882439,0.590266805731847,0.722167179272953,-6.94673278954569,"NS",FALSE
"OID21521",0.0990174736390384,2.00906501305483,0.536885463247171,0.591669213691837,0.723263735128858,-6.94782115853046,"NS",FALSE
"OID21253",0.0725804864879087,1.77129973890339,0.532736918343776,0.594535301938192,0.72614610809374,-6.95002901728513,"NS",FALSE
"OID20671",-0.109605455664615,5.24392610966057,-0.529938749633771,0.596472051445997,0.727889463293193,-6.95150854809947,"NS",FALSE
"OID21395",0.131667622146953,4.3217592689295,0.523227799445306,0.601128742752793,0.732928497862402,-6.95502525666192,"NS",FALSE
"OID20707",0.104244040227055,1.76923733681462,0.521924511232106,0.602034995140673,0.732928497862402,-6.95570302352815,"NS",FALSE
"OID21356",-0.0850234739175004,4.74741906005222,-0.521773563952107,0.602139997544059,0.732928497862402,-6.95578141365224,"NS",FALSE
"OID20497",-0.0503539757413763,1.92154020887728,-0.521033964356473,0.602654526894206,0.732930484197294,-6.95616524971498,"NS",FALSE
"OID20097",0.0718472573646008,2.37317597911227,0.519742717160777,0.603553506351427,0.733399626340297,-6.95683387400215,"NS",FALSE
"OID21031",-0.124435308535334,3.14269347258486,-0.517512251520321,0.605107677060474,0.734663441392878,-6.95798506184217,"NS",FALSE
"OID21348",0.114230628300003,3.5860365535248,0.516448698857927,0.605849385707535,0.734939534954217,-6.95853224192699,"NS",FALSE
"OID20722",0.0656616901887478,3.30413550913838,0.512125293950106,0.608868672623937,0.737975685478885,-6.96074498948161,"NS",FALSE
"OID20089",-0.0254464076627206,0.39692454308094,-0.509393740189707,0.610779492301659,0.739664317372094,-6.9621336845889,"NS",FALSE
"OID21399",0.0804845229176589,4.0764634464752,0.505643669245038,0.613407720432276,0.741318718712961,-6.96402752942878,"NS",FALSE
"OID21272",-0.0261806850054936,0.206907571801567,-0.505398335169556,0.613579587144522,0.741318718712961,-6.96415118769199,"NS",FALSE
"OID21383",-0.10654396457026,5.26610104438642,-0.505224297032056,0.613701920390086,0.741318718712961,-6.96423847730838,"NS",FALSE
"OID20936",-0.0486494825323584,2.55020652741514,-0.503707854693089,0.614766176729506,0.741977083231811,-6.96499988793922,"NS",FALSE
"OID20128",-0.0260700731381186,0.341126631853786,-0.50125405203709,0.616490003427695,0.743429717213651,-6.96622711361545,"NS",FALSE
"OID20992",0.0629762524894285,2.53082010443864,0.500290536756421,0.617167754899387,0.743619495574388,-6.96670707763475,"NS",FALSE
"OID21307",-0.0890638913103307,3.38215718015666,-0.498881534103243,0.618159119840707,0.743869393925505,-6.96740762920587,"NS",FALSE
"OID20164",-0.0428996931664924,1.36498120104439,-0.498354991674163,0.618529701727891,0.743869393925505,-6.96766898614966,"NS",FALSE
"OID21155",-0.0592038841307756,4.04807206266319,-0.497338587070974,0.619245528381943,0.743869393925505,-6.96817251409097,"NS",FALSE
"OID20547",-0.0527309440468665,1.69733237597911,-0.4970378650592,0.619457367929567,0.743869393925505,-6.96832131544568,"NS",FALSE
"OID20160",0.0260922666027539,0.845503394255875,0.492246580710935,0.622836539774113,0.747299257210081,-6.97068023242529,"NS",FALSE
"OID20446",-0.0252432759798005,0.262648302872063,-0.489578863972839,0.624721652359822,0.748932249347471,-6.97198358695795,"NS",FALSE
"OID21527",-0.0657348639534187,3.3429819843342,-0.488419776806067,0.625541691196691,0.749286736563346,-6.9725474655937,"NS",FALSE
"OID21508",-0.0897994444748711,3.13813002610966,-0.485636739779942,0.627512010125944,0.750406399518441,-6.97389644641678,"NS",FALSE
"OID20496",0.0751632116575156,0.45406135770235,0.485616011586578,0.62752669518862,0.750406399518441,-6.97390646480741,"NS",FALSE
"OID21147",0.0422055196905414,4.48732872062663,0.480758577915614,0.630971849541244,0.753895295145851,-6.97624259460381,"NS",FALSE
"OID20183",-0.051125944837307,2.75601697127937,-0.480007514213681,0.631505442104676,0.753902486856794,-6.97660154762228,"NS",FALSE
"OID20819",-0.0311003761867531,0.100446214099217,-0.477096000707445,0.633575189822609,0.75574202525585,-6.97798827089715,"NS",FALSE
"OID20470",0.0242226640254728,-0.506569451697128,0.473652329046438,0.636026915598933,0.75803374678138,-6.97961762116257,"NS",FALSE
"OID21018",-0.0554250634732479,6.16345613577024,-0.472626792272968,0.63675792195673,0.758192618139188,-6.98010047508347,"NS",FALSE
"OID21261",0.040288978396962,1.56941932114882,0.471976743469322,0.637221367659317,0.758192618139188,-6.98040608755619,"NS",FALSE
"OID21286",-0.0392736323058633,0.467716449086162,-0.469438755079338,0.639032392767847,0.759714882916184,-6.9815950516607,"NS",FALSE
"OID20086",0.0793370510019632,3.23994177545692,0.468561913544783,0.639658558254984,0.759827165208954,-6.98200435684073,"NS",FALSE
"OID20594",0.127599190561648,4.28233864229765,0.466846989579663,0.640883955765035,0.760650475737736,-6.98280266538992,"NS",FALSE
"OID21245",0.0217134198313928,0.330653263707572,0.463836821426351,0.643036992346661,0.762002649906676,-6.98419708783053,"NS",FALSE
"OID21249",0.0643385437802842,1.51769242819843,0.463763531743015,0.643089710138175,0.762002649906676,-6.98423068122823,"NS",FALSE
"OID20906",-0.0324035860785259,-0.221969190600522,-0.458769864802803,0.646668636634801,0.764081046298878,-6.98652330680963,"NS",FALSE
"OID21198",0.0545723612904999,0.891438120104439,0.458768074379143,0.646669921298451,0.764081046298878,-6.98652412435909,"NS",FALSE
"OID20633",0.0476941622458325,3.07300574412533,0.458128875912218,0.647128563231562,0.764081046298878,-6.98681585261592,"NS",FALSE
"OID20420",-0.026034584700355,0.256339164490862,-0.458029593764768,0.647199740699247,0.764081046298878,-6.9868611958519,"NS",FALSE
"OID20444",0.0281868102041746,0.196375979112272,0.457587368304813,0.647517247773227,0.764081046298878,-6.98706264621428,"NS",FALSE
"OID20572",-0.0547497325355302,2.06882010443864,-0.45656725831464,0.64824984798266,0.76425391936659,-6.98752665890747,"NS",FALSE
"OID21273",0.0316122326765731,1.67434856396867,0.455893854997406,0.648733382919296,0.76425391936659,-6.98783264508261,"NS",FALSE
"OID20138",0.0808477424288209,1.66623342036554,0.45467579085747,0.649608970890589,0.764655040694112,-6.98838442856942,"NS",FALSE
"OID20057",0.0238933221449444,0.166535509138381,0.453474081500014,0.650472867478477,0.765041751133123,-6.98892774115133,"NS",FALSE
"OID20051",0.0322776056896604,0.767132637075718,0.451275877297053,0.652054864098148,0.76627171118113,-6.98991739596876,"NS",FALSE
"OID21210",-0.0277922847968109,0.0332530026109661,-0.445736722573234,0.656047908793441,0.770330699807581,-6.9923901743783,"NS",FALSE
"OID20681",0.0773951766252229,3.05711253263708,0.441841466786584,0.658861890443225,0.772999705618529,-6.99411076741023,"NS",FALSE
"OID20455",-0.0513919247337765,0.365225326370757,-0.439894474064812,0.66027021403871,0.774016518343984,-6.99496515722619,"NS",FALSE
"OID20583",0.0530457126644242,0.993014882506527,0.437147294271992,0.662259395138404,0.77571202922359,-6.99616427816516,"NS",FALSE
"OID20309",0.0678397303491806,2.22144464751958,0.427805926961514,0.66904115173939,0.783013763993111,-7.0001855634712,"NS",FALSE
"OID20878",0.0406680235488506,0.095922454308094,0.426375657974195,0.670081930007608,0.783501128736541,-7.00079360778763,"NS",FALSE
"OID20124",-0.0229076311905802,0.143151436031332,-0.425726775048835,0.670554150066333,0.783501128736541,-7.0010689448644,"NS",FALSE
"OID21143",0.064406535832505,3.53368798955614,0.424877280334831,0.671172952023928,0.783583454609635,-7.00142842499214,"NS",FALSE
"OID21475",0.0909043446106323,2.58381279373368,0.421252128862458,0.673815430033971,0.786026326137588,-7.00295505674842,"NS",FALSE
"OID21409",0.0336686665654731,3.05943420365535,0.415882093624543,0.677737047186127,0.789956150431465,-7.00519264396604,"NS",FALSE
"OID20799",0.032899987945442,0.305466057441253,0.407797952320615,0.683657727381975,0.795754435056015,-7.00850664983444,"NS",FALSE
"OID21163",-0.029008848234425,0.493004699738903,-0.406930883599352,0.68429384707891,0.795754435056015,-7.00885830110682,"NS",FALSE
"OID20487",-0.0353339637754555,2.87798903394256,-0.406462632734605,0.684637426969822,0.795754435056015,-7.00904793278592,"NS",FALSE
"OID20721",0.0431317109846988,7.05568563968668,0.405964656029783,0.685003027819701,0.795754435056015,-7.00924924445289,"NS",FALSE
"OID20959",0.0736413925709815,3.06489138381201,0.405179573057386,0.68557953740421,0.795754435056015,-7.00956614424644,"NS",FALSE
"OID20627",0.0804805560727018,4.51868877284595,0.404535189681028,0.686052808949623,0.795754435056015,-7.00982584040628,"NS",FALSE
"OID21420",0.0744853580584124,3.69737415143603,0.394017966810414,0.69379461283811,0.804081509931597,-7.01400606210499,"NS",FALSE
"OID20447",0.0451014076832236,0.85568955613577,0.391092795942343,0.695953610551395,0.805930072510489,-7.01514915859378,"NS",FALSE
"OID20457",-0.0251529127990568,0.391551436031332,-0.385826014740421,0.699847064478345,0.809747447238064,-7.01718590410485,"NS",FALSE
"OID21492",0.0273099249408141,3.3845362924282,0.385101186620768,0.700383376337472,0.809747447238064,-7.01746416194489,"NS",FALSE
"OID20078",0.0412528741457761,0.383011749347259,0.383642740038209,0.701463467544138,0.81034057810879,-7.01802204524322,"NS",FALSE
"OID20613",-0.043322873259177,6.02644516971279,-0.382605564718636,0.702231742002905,0.810572826593013,-7.01841766483359,"NS",FALSE
"OID20509",-0.0562325696742271,0.608205221932115,-0.379057572991386,0.704862405897712,0.812072032919497,-7.01976272965782,"NS",FALSE
"OID20827",-0.0441644820107051,0.557569712793734,-0.3788298570223,0.705031364437835,0.812072032919497,-7.01984863324734,"NS",FALSE
"OID21185",0.0455790284782861,1.47014595300261,0.377842903993287,0.705763823290944,0.812072032919497,-7.02022035523185,"NS",FALSE
"OID20123",-0.0183267910339692,0.41235091383812,-0.377788949923887,0.705803684314916,0.812072032919497,-7.02024080299898,"NS",FALSE
"OID20198",-0.0279689981198786,2.21784934725849,-0.368462680357392,0.712738695207834,0.819391468585676,-7.02370504841653,"NS",FALSE
"OID20785",-0.0284309802979531,5.61700861618799,-0.362129203331718,0.717461921515552,0.823499448185383,-7.02600830422213,"NS",FALSE
"OID20222",-0.0381527556282613,5.98715326370757,-0.362125854147592,0.717464529734641,0.823499448185383,-7.02600942603593,"NS",FALSE
"OID20644",0.0621575275653033,2.62865613577023,0.359295045223324,0.719579208513029,0.824678930735476,-7.02702592866071,"NS",FALSE
"OID20706",0.0325542912052299,3.34220234986945,0.359205106068883,0.719646344735576,0.824678930735476,-7.02705816166901,"NS",FALSE
"OID20519",-0.0680181342069976,2.64325613577024,-0.347462618123304,0.728441237302675,0.833865788619801,-7.03118867113568,"NS",FALSE
"OID20066",-0.0206189489977353,0.421132375979112,-0.346224513110461,0.729370576827319,0.833865788619801,-7.03161626317288,"NS",FALSE
"OID20595",0.0247064569400977,4.49442950391645,0.345324209563149,0.730046561843268,0.833865788619801,-7.03192626996518,"NS",FALSE
"OID21209",0.0335859044048751,1.15805169712794,0.345095795832923,0.730218322682618,0.833865788619801,-7.03200462038174,"NS",FALSE
"OID20808",-0.024772472647279,-0.467752219321149,-0.344545405818641,0.730631781909007,0.833865788619801,-7.03219356565085,"NS",FALSE
"OID20190",-0.0226177341844741,2.52670757180157,-0.34383637143144,0.731164333898258,0.833865788619801,-7.03243667996295,"NS",FALSE
"OID21067",-0.0317575660479181,0.540336031331593,-0.340022334786265,0.734032531200647,0.836172909206818,-7.03373489045054,"NS",FALSE
"OID20972",-0.0345741764046241,6.30539399477807,-0.339590281960339,0.734357593460151,0.836172909206818,-7.0338811009911,"NS",FALSE
"OID20215",-0.0470341658795453,4.26279164490862,-0.338447842661965,0.735217574595902,0.836485600396133,-7.0342666533602,"NS",FALSE
"OID20775",-0.141048510444357,4.48622349869452,-0.33711610850483,0.73622040027914,0.836960184565545,-7.03471450271665,"NS",FALSE
"OID20400",-0.0380659511065148,7.00035874673629,-0.334933824127473,0.737864640140158,0.838162615866682,-7.03544460212635,"NS",FALSE
"OID21477",0.0392101562548,1.27378590078329,0.330874222975127,0.740926670209082,0.840972368331039,-7.036790070482,"NS",FALSE
"OID20165",0.0341654047410688,2.70084464751958,0.32925477653948,0.742149260342674,0.841088003319222,-7.03732227148793,"NS",FALSE
"OID20242",0.0272598525823983,3.75710130548303,0.328824792256005,0.742473894718886,0.841088003319222,-7.03746320525111,"NS",FALSE
"OID21235",0.0374998276831768,0.438528459530026,0.328400787127509,0.742794303841048,0.841088003319222,-7.03760181923408,"NS",FALSE
"OID21204",0.0603000791413536,2.36562323759791,0.326730263797095,0.744056538317792,0.841850192601841,-7.03814661873727,"NS",FALSE
"OID20114",0.0355469042047389,4.26877127937337,0.324829804815031,0.745493307236171,0.842808493702918,-7.03876306100587,"NS",FALSE
"OID20448",-0.0159047878160223,0.113154308093995,-0.321492619324816,0.748018384646259,0.844994681153759,-7.0398368465108,"NS",FALSE
"OID21105",-0.0252062387979686,3.32560757180157,-0.320255983032287,0.748954812279518,0.845384223339203,-7.04023191027857,"NS",FALSE
"OID21068",-0.0338965500818477,4.8523908616188,-0.315870175109233,0.752278997074269,0.847960680070186,-7.04162069100343,"NS",FALSE
"OID20699",0.0240853010981567,1.68469686684073,0.315678706729501,0.752424172378584,0.847960680070186,-7.04168092131448,"NS",FALSE
"OID20296",0.0330057996008576,2.37809425587467,0.311551413957021,0.755556803334254,0.850449815556662,-7.04296959184448,"NS",FALSE
"OID20942",0.0417966561404158,2.26683524804178,0.311200776732871,0.755823139088146,0.850449815556662,-7.04307828085054,"NS",FALSE
"OID20591",0.0232250716954631,1.9761498694517,0.31040441042967,0.756427967654432,0.850460712650026,-7.04332480782953,"NS",FALSE
"OID20050",-0.0587099918108049,0.927661096605744,-0.30876623478399,0.757673023946595,0.85119084215384,-7.04382965292603,"NS",FALSE
"OID20434",-0.0166107335503436,-0.223295300261097,-0.302407682806421,0.762511051968536,0.855953097614327,-7.04576431664055,"NS",FALSE
"OID20584",0.0203901046572384,1.2642318537859,0.298725494544916,0.765316987899495,0.858428552361364,-7.0468662740852,"NS",FALSE
"OID20579",0.0671681944902802,2.57625613577023,0.297774380411872,0.76604239204494,0.858568296652721,-7.04714863485214,"NS",FALSE
"OID20832",-0.0374949066760397,1.49606318537859,-0.295574134589102,0.767721026904237,0.859775350663131,-7.04779855470827,"NS",FALSE
"OID21512",0.0441983273838795,4.53056396866841,0.294240839289523,0.768738771840715,0.860240959248537,-7.04819004601037,"NS",FALSE
"OID20286",-0.0361386236210147,1.20808250652742,-0.292788691231797,0.769847696109298,0.860807791658988,-7.04861442296355,"NS",FALSE
"OID21092",-0.0185968562253551,2.79387597911227,-0.290456666155545,0.771629356140348,0.861263716517406,-7.04929165492495,"NS",FALSE
"OID20766",0.0295638786930377,5.69904882506527,0.290084972180589,0.771913583959157,0.861263716517406,-7.0493990015519,"NS",FALSE
"OID20875",0.0568520155300968,1.90299765013055,0.289888849552452,0.772063555534498,0.861263716517406,-7.04945559535532,"NS",FALSE
"OID21111",0.0360691505865605,2.16794229765013,0.285265602064664,0.775600179435595,0.864534053364637,-7.0507793778662,"NS",FALSE
"OID21215",-0.0367786945217676,2.64119608355091,-0.280428099562551,0.779305709057174,0.86798741873944,-7.05214173428629,"NS",FALSE
"OID20304",-0.0280465727874826,6.18462297650131,-0.277727184413635,0.781376758643981,0.869616345874025,-7.05289227786754,"NS",FALSE
"OID21323",0.0390385730007859,1.43841409921671,0.276837658051891,0.782059254062278,0.869698579031125,-7.05313783031245,"NS",FALSE
"OID21297",-0.063260922537131,2.82412819843342,-0.274026692862907,0.784216928527033,0.871419899584083,-7.05390872175412,"NS",FALSE
"OID20070",0.0253526230592585,0.0157939947780679,0.26956103498506,0.787648152880369,0.873948662978411,-7.05511723253091,"NS",FALSE
"OID20559",0.065762697504139,3.2386498694517,0.269473048547338,0.787715799801395,0.873948662978411,-7.05514084431803,"NS",FALSE
