"Protein","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Significant"
"OID21112",0.760933909205544,4.02330026109661,7.02394902647135,9.8262780056248e-12,1.54304959011405e-10,15.9274719438696,"Up",TRUE
"OID20378",0.6916211223203,7.14910339425587,6.94168862541848,1.65219294632646e-11,2.43400383536135e-10,15.4195860222392,"Up",TRUE
"OID21322",0.534867166876835,2.57959373368146,6.9336203995468,1.73712664570265e-11,2.53301426194805e-10,15.3705659516363,"Up",TRUE
"OID20904",0.929726620428748,3.33567127937337,6.87708894390794,2.47797389998499e-11,3.40688905918933e-10,15.0235861925863,"Up",TRUE
"OID21494",0.665397713324923,4.54685770234987,6.81581189591156,3.62911459840923e-11,4.93905215345408e-10,14.6509343686157,"Up",TRUE
"OID20096",0.767090689365277,2.40250574412533,6.77057160654245,4.80289400365752e-11,6.29663810204275e-10,14.3773286927089,"Up",TRUE
"OID21421",0.75718373266078,4.63275613577023,6.68680714926918,8.03817346867962e-11,1.04043632802876e-09,13.8746910470133,"Up",TRUE
"OID20989",0.613146729718366,5.10659791122715,6.66786318987345,9.02209445976656e-11,1.14093566221296e-09,13.7619972681235,"Up",TRUE
"OID21138",0.590652610340475,1.79995535248042,6.63943607238234,1.07328024264165e-10,1.34536619889027e-09,13.5926262386542,"Up",TRUE
"OID20416",0.537108528793608,3.02330939947781,6.50905375561369,2.35822878633502e-10,2.73976336233556e-09,12.8249760401985,"Up",TRUE
"OID20660",0.638470546448084,3.8357592689295,6.39051310201438,4.77900978149261e-10,5.2939573470953e-09,12.1367904062941,"Up",TRUE
"OID20533",0.850222433795707,4.4393046997389,6.38534772676743,4.92716799542325e-10,5.41609466573833e-09,12.1070540057546,"Up",TRUE
"OID20113",0.665054010088269,3.29710835509138,6.35581925354662,5.86460838052263e-10,6.30114689907281e-09,11.9374354372732,"Up",TRUE
"OID20969",0.576378894493482,6.02230522193211,6.29833990292236,8.21388811795402e-10,8.50554066706978e-09,11.6094211824071,"Up",TRUE
"OID20599",0.561790323665403,3.24314281984334,6.2626044524273,1.01198483481734e-09,1.03294737782427e-08,11.4063418461275,"Up",TRUE
"OID20543",0.753855573770488,2.45647885117493,6.19699479548595,1.48068954843761e-09,1.41060357647823e-08,11.0360718783613,"Up",TRUE
"OID20602",0.543093589743588,1.47319608355091,6.00961727787512,4.31371954479887e-09,3.75872270092536e-08,9.99672065143536,"Up",TRUE
"OID21337",0.681648297604032,3.46018851174935,5.85085327157841,1.04616969104952e-08,8.64148259254201e-08,9.1367870759501,"Up",TRUE
"OID21135",0.589674413619165,2.13862637075718,5.81321697812103,1.28713546292018e-08,1.04506623665508e-07,8.93575034785809,"Up",TRUE
"OID20676",0.509366364018491,3.16357989556136,5.68323688523939,2.61179393916376e-08,2.03948280823225e-07,8.24995499006941,"Up",TRUE
"OID20932",0.510989991593104,2.13320234986945,5.61547443309413,3.75885191225164e-08,2.85712733117425e-07,7.89744621569417,"Up",TRUE
"OID21011",0.548477393862966,4.51082062663185,5.60092975602089,4.06228598650904e-08,3.05526667090601e-07,7.82230455448941,"Up",TRUE
"OID21150",0.667131530054638,4.28928328981723,5.56065532572468,5.03293498975658e-08,3.70724953626915e-07,7.6149878283318,"Up",TRUE
"OID20148",0.544972559899115,2.94804751958225,5.4787498037154,7.75134432017195e-08,5.53833551676286e-07,7.1973629688036,"Up",TRUE
"OID20298",0.636091013030682,3.18839895561358,5.42379511748191,1.03269470055998e-07,7.16647873798069e-07,6.92012631172134,"Up",TRUE
"OID20596",1.13781348886086,2.9021365535248,5.41779519089793,1.06540408558223e-07,7.35489100626572e-07,6.89000272637238,"Up",TRUE
"OID20274",1.0952796595208,3.45766240208877,5.35868935182619,1.44637269595041e-07,9.70359897893492e-07,6.59478305008214,"Up",TRUE
"OID20847",0.849350575872213,3.03329373368146,5.34145931745638,1.58038619015834e-07,1.0504055189471e-06,6.50924744271385,"Up",TRUE
"OID21453",0.865915788146275,8.89979817232376,5.33989437962113,1.5931386218099e-07,1.05397920859553e-06,6.50149032276445,"Up",TRUE
"OID21309",0.866616792770068,4.76698590078329,5.24623750807241,2.56828378368395e-07,1.63842746735909e-06,6.04082361252646,"Up",TRUE
"OID20489",0.577759197141654,2.13458903394256,5.24214645421466,2.6220125352308e-07,1.66526929459769e-06,6.02086177538759,"Up",TRUE
"OID21296",0.918449924337954,5.68130652741514,5.21754250805007,2.9688810544401e-07,1.85263363615498e-06,5.901094212042,"Up",TRUE
"OID20937",0.854003488860862,4.21807597911227,5.19418642185639,3.33906549564467e-07,2.0745759101201e-06,5.78785322236856,"Up",TRUE
"OID20714",0.896143215636815,6.54355039164491,5.18275569062277,3.53617185943258e-07,2.18752795979617e-06,5.73259259339542,"Up",TRUE
"OID20979",0.58978465741908,6.51764621409922,5.05226659893111,6.75668567083966e-07,3.95709173099585e-06,5.10927825252914,"Up",TRUE
"OID20237",0.514552597730136,3.33809582245431,5.0379327773401,7.24884617410696e-07,4.19376566105217e-06,5.04165563226749,"Up",TRUE
"OID21227",0.57226595628415,3.02513759791123,5.02511441207671,7.71820235928297e-07,4.44580029571753e-06,4.98132498977866,"Up",TRUE
"OID21410",0.63448883144178,1.14294229765013,4.99015337680492,9.15260561400785e-07,5.19010850095921e-06,4.81746321592022,"Up",TRUE
"OID20570",0.63309715006305,5.66872506527415,4.93809528138953,1.17760067512951e-06,6.4972639566026e-06,4.57533047773997,"Up",TRUE
"OID21498",0.602105666246318,5.49007336814621,4.86352520974635,1.68328111076895e-06,8.97540562421206e-06,4.232388615324,"Up",TRUE
"OID20669",0.585992530474986,6.87191227154047,4.6802559696959,3.9745965302684e-06,1.89956469623864e-05,3.40920976243386,"Up",TRUE
"OID20961",0.585768541403948,2.84891723237598,4.51961420338449,8.25465441583123e-06,3.70940288057322e-05,2.71088902046343,"Up",TRUE
"OID21425",0.585782471626731,6.52409242819843,4.4090298691078,1.3486740247083e-05,5.70193840623715e-05,2.24291634720258,"Up",TRUE
"OID21259",0.515978566624629,2.89750574412533,4.27006896728016,2.46412143804187e-05,9.89109419933101e-05,1.66973416274692,"Up",TRUE
"OID20217",0.517016935687262,5.8419044386423,4.05127157177302,6.1627974081568e-05,0.000230540248593091,0.801173232449984,"Up",TRUE
"OID20700",0.672025561160148,2.49980626631854,4.03969958014095,6.46179841498002e-05,0.000239841816493674,0.756400597997914,"Up",TRUE
"OID21128",0.56787411517444,3.38756710182768,4.03223317602903,6.66197947255923e-05,0.000246344020654249,0.72757511389672,"Up",TRUE
"OID20342",0.592060605296341,6.32285352480418,4.02782367574645,6.78295468900872e-05,0.000248534416681883,0.710574399317651,"Up",TRUE
"OID20244",0.646791244220258,4.74214438642298,4.0193367046469,7.02169320196969e-05,0.000255969377184048,0.677901207284883,"Up",TRUE
"OID20718",0.509771340899535,2.09270496083551,3.960347639697,8.91534579538047e-05,0.000313793821221643,0.452556791263869,"Up",TRUE
"OID20756",0.571066380832282,5.59365796344647,3.9195456911073,0.000104984371598993,0.000365018654537618,0.298485295396743,"Up",TRUE
"OID20896",0.924399983186212,2.13839738903394,3.76028952827866,0.000196061739844061,0.000639662616979824,-0.288749841882188,"Up",TRUE
"OID20987",0.588339323245057,2.73369138381201,3.73483630315446,0.000216216914721193,0.000698466161517545,-0.380510795102979,"Up",TRUE
"OID21257",0.529962269861284,1.78731723237598,3.73315574539283,0.000217614175933199,0.000700384363532751,-0.386548955908961,"Up",TRUE
"OID20117",0.62857511979823,2.54853550913838,3.6563116109904,0.000291405970730052,0.000917222758090847,-0.659942939809214,"Up",TRUE
"OID20187",0.66497664144598,2.67991853785901,3.57219301174491,0.000398866267578887,0.00121272318376645,-0.953133413273688,"Up",TRUE
"OID20137",0.512532728036989,3.7309501305483,3.49723296718426,0.000524948991647473,0.00155956779431235,-1.20902011074932,"Up",TRUE
"OID21082",0.5433745691467,4.84793394255875,3.29752389788121,0.00106608402896808,0.00294668100076477,-1.86583509513731,"Up",TRUE
"OID21269",0.52161287095418,3.45680156657963,3.03118242194383,0.00260059956067404,0.00679388806618501,-2.68487121787269,"Up",TRUE
"OID20166",0.61200040353089,4.71900939947781,2.80354773136752,0.00531010302845593,0.012904995285142,-3.33272423942366,"Up",TRUE
"OID21047",0.574563182009245,5.21807467362924,2.76310152814936,0.00600015551937226,0.01431422744104,-3.4427642878531,"Up",TRUE
"OID20911",0.648327936107608,5.57356684073107,2.74901615322299,0.00625888279041096,0.0147833776983426,-3.48072499724996,"Up",TRUE
"OID20101",0.631788583438419,5.67432402088773,2.69951501674033,0.00725005790554131,0.0168062002197747,-3.61265245069022,"Up",TRUE
"OID21276",0.617029386296763,5.78877702349869,2.66069365991836,0.00812400752505488,0.0185747308052855,-3.71450191915921,"Up",TRUE
"OID20563",0.589061668768389,5.32429738903394,2.5298558315575,0.0118087884649532,0.02604129431546,-4.04727416573271,"Up",TRUE
